작성자,내용,별점,작성일
Buster Got it,"정상까지 이어지는 최고의 하이킹 코스 중 하나입니다. 어떤 코스는 정말 잘 발달되어 있습니다. 수락산 정상까지는 해발 2,092피트(637.7m)입니다. 수락산 산맥의 봉우리 대부분은 거대한 바위들이 있어 장관을 연출합니다. 각 봉우리 주변에서 바라보는 서울, 남양주, 의정부의 숨 막힐 듯 아름다운 풍경은 감탄을 자아냅니다. 수락산의 한쪽 끝에서 반대쪽 끝까지는 약 5시간이 걸리며, 바로 옆에 있는 불암산까지 포함하면 4시간이 더 걸립니다. 두 산맥 모두 강력 추천합니다!",별표 5개,1년 전
SRABON TRAILS,"높이 637미터의 이 산은 수락산입니다! 이 산에는 틈이 많고, 두 개의 고대 사찰이 있습니다! 계절마다 다른 색으로 장식되는 이 산은 등산객이 상대적으로 적습니다! 힘들어도 산에서 보는 경치는 어렵지 않을 것 같아요!",별표 5개,7년 전
D. Pops,"서울 북부의 아름다운 산. 지하철 7호선을 이용하면 매우 쉽게 접근할 수 있으며, 역 계단을 올라간 직후에 시작되는 산책로에서 내려줍니다. 한 가지 주의할 점은 이 산이 등급이 제시하는 것보다 훨씬 더 어렵다는 것입니다. 나는 전문 등산객과 등반가에게만 추천하고 싶습니다. 그렇지 않으면 정상에서 서울의 놀라운 전망을 감상할 수 있고, 발을 담글 수 있는 샘과 훌륭한 음식을 제공하는 입구의 노점상을 만날 수 있습니다.",별표 5개,수정일: 3년 전
SEAN,하이킹하기 좋은 아름다운 산입니다.  등산과 하산이 편리합니다. 이 산은 시내 중심가에서 멀리 떨어져 있습니다. 가장 쉬운 방법은 지하철을 타고 당고개까지 간 후 다른 버스로 환승하는 것입니다.  하이킹 소요 시간: 2~2시간 30분 (등산 및 하산),별표 5개,7년 전
Виктория Юртаева,"서울 근교에 있는 봉우리 중 하나입니다. 제대로 된 등산 코스입니다. 유명한 북한산보다 높이는 낮지만, 등산객이 훨씬 적어서 좋습니다. 숨 막힐 듯 아름다운 경치(저희는 11월 초에 방문했습니다)와 아름다운 불교 사찰이 있습니다. 오르내리는 것이 쉽지는 않지만, 평균적인 등산 실력을 가진 사람이라면 충분히 할 수 있는 코스입니다.",별표 5개,7년 전
Snake Plissken,매우 아름다운 하이킹 코스입니다. 계단이 많고 중간 지점과 정상에는 음식과 음료를 파는 곳이 많습니다.,별표 5개,2년 전
Md Alamin Hossain,"정상에 올라가면 보이는 산의 경치가 정말 멋졌습니다. 하이킹을 하다가 큰 바위를 마주하게 되고, 앉아서 휴식을 취하거나 간식을 먹으며 가장 좋아하는 것은 조용한 곳에서 큰 바위 아래에 앉아 여유롭게 바라보는 풍경이었습니다.",별표 5개,7년 전
Abbie Suh,산과 주변 지역의 멋진 전망을 자랑합니다. 야외 활동과 하이킹 활동에 적합합니다.,별표 3개,6년 전
NGOC HUNG LE,비교적 아름다운 산. 당신은 좋은 경험을 가지고 있습니다 아름다운 가상 거주 공간이 많이 있습니다.,별표 4개,5년 전
B.I.G France,좋은 하이킹. 아주 자연 스럽습니다. 메인 산책로에서 벗어나 조금 더 바위를 오를 수 있습니다. 서울의 멋진 전망을 제공합니다. 쉬움 - 중급 수준.  서울 교외에 위치하여 지하철로 매우 쉽게 접근할 수 있습니다.  지하철 출구에서 길을 잃으면 등산객 복장을 한 사람들을 따라가세요. 아직도 그 수가 매우 많습니다.,별표 5개,7년 전
El Gee,"산길이 잘 정비되어 있어 걷기도 좋고 따라가기도 쉽습니다. 자연을 사랑하고 맛있는 아침 식사를 즐긴다면, 산길의 높은 곳까지 오르는 것도 힘들지 않습니다.",별표 5개,2년 전
Jelena Reinikkala,지하철을 통해 쉽게 접근할 수 있는 멋진 하이킹입니다. 트레일 시작 부분/트레일 전체에 걸쳐 영어로 된 표지판의 양이 매우 제한되어 있지만 사람들이 도움을 줄 것입니다. 아마 북한산보다 덜 붐비는 것 같아요. 제가 방문했을 때는 10월의 아름다운 단풍이었습니다. 정상에는 태극기가 달려 있으니 아래 봉우리가 끝이라고 생각하지 마시고(이곳에서는 진짜 봉우리를 볼 수 없습니다) 계속해서 따라가시면 됩니다 :),별표 5개,7년 전
El Gee,산 위로 오르는 멋진 산길. 지치지 않고 오르려면 에너지와 주변 풍경만 있으면 충분해요.,별표 5개,2년 전
W.S. Ryu,"수락산은 대한민국 서울특별시에 있는 산입니다. 해발 637.7m(2,092피트)입니다. 주요 봉우리와 능선은 큰 바위로 이루어져 있습니다. 산에 오르려면 좋은 신발을 신어야 합니다. 산 정상까지 오르는 데 약 1시간이 걸립니다.",별표 4개,6년 전
Miar L,PASEOS 개장 • 오후 792시에 마감됩니다! 파세오스 의류 매장! 🥻☂️👒👞👚👡🌂👝👢👗👜🎩👔👠🌻👟👕👓👖👙📿🎓🛍🏬🏪 도쿄 쇼핑객!…,별표 5개,1년 전
Rasel Mollah,"수락산은 높이 638m로 서울시 노원구와 경기도 의정부시, 남양주시에 걸쳐 있다. 수락산은 사계절 내내 색이 변한다. 수락산은 서울 교외의 4대 산 중 하나로, 산의 경치와 야외 활동을 즐기기 위해 주말이면 많은 등산객들이 방문합니다. 정상에서 바라보는 산의 경치는 정말 멋졌습니다.",별표 5개,6년 전
Noora Routasuo,아름답고 접근하기 쉬운 산. 많은 산책로. 대부분의 표지판과 지도는 한국어로만 제공됩니다.,별표 5개,7년 전
Sergei,멋진 장소,별표 5개,6년 전
Syed Tahreem Ahmad,9월에 하이킹을 아주 잘 경험했습니다,별표 5개,6년 전
Deepak Shrestha,나는 정상에 있어요... 당신은요?,별표 5개,6년 전
Dan Venturer,하이킹에 좋습니다,별표 5개,7년 전
Amit Moktan,멋진 트렉...,별표 5개,6년 전
Ata Ata,우와,별표 5개,2년 전
