작성자,내용,별점,작성일
이미르대건안드레아,고척근린공원옆에 붙은 작은 공원인데 그냥 쏘쏘함.,별표 4개,8년 전
이승우,좋아요 비행기가 날아다녀요 화장실 깨끗하진않아도 갈만해요 반려견 동반 환경 좋네요,별표 5개,2년 전
Juwon Park,저녁만되면 담배피는 학생들이 많음 ㅠㅠ 무서움,별표 2개,9년 전
구수현,놀거리도 풍부하고 야산이 완전 좋음,별표 5개,6년 전
Yeonhee Park,놀이터 예뻐져서 한번가면 나오기 쉽지않아요,별표 5개,5년 전
윤근오,담배피는 할아버지 너무 많아요,별표 1개,5년 전
게임책,어린이들이 뛰놀고있고 운동기구가있다,별표 4개,7년 전
이래훈,너무좋은산책 시설도많점,별표 5개,6년 전
Jin Rhee,도서관 수영장 실내 농구 코트가 있음,별표 5개,6년 전
여연이네,산책겸 운동하기 좋아요~,별표 4개,8년 전
Sun Byeon,브런치카페 봄날,별표 5개,6년 전
KM Heo (Luke hshh korea),"다양한 시설과 데크.,",별표 4개,1년 전
겨털난아기,공원에 있을만한거 다 있음,별표 4개,2년 전
김만재,운동하기에 좋은장소 입니다,별표 5개,8년 전
nakkyu kim,가벼운  둘래길로 잘조성 돼어있음,별표 5개,6년 전
카이,아이들과 함께 가기 좋아요~~,별표 4개,7년 전
김현,강아지 산책으로도 좋음,별표 5개,5년 전
민병철,산책과 운동이 편하고 다양하다,별표 5개,7년 전
mijung shin (MiMi),밤에 운동 하기에 너무 좋다,별표 5개,5년 전
신선,"항공소음만 없다면 좋은 공원이 될듯,,,",별표 2개,9년 전
이하연,항상도서관이용하고ㅎ아이와비행기날리러가욧,별표 5개,6년 전
홍준호,많은사람들이이용하길좋게조성되어있음,별표 5개,5년 전
Hyunju Shim,쉼터로써 제 역할을 하고 있어요,별표 5개,5년 전
이재국,운동하기 나름 최적인 조건,별표 5개,5년 전
정철,서울에서.제일좋은 놀이터,별표 5개,3년 전
김영민,아이들하고 같이놀고 좋아요,별표 4개,4년 전
jh leem,서울에 이정도  공원 굿 입니마,별표 5개,7년 전
박승환,크기는 작아도 있을 건 다 있다!,별표 4개,4년 전
권준형,깨끗하게 잘 되어있는 것 같습니다,별표 5개,5년 전
chi-yong Ahn,다앙한시설을ㆍ이옹할수잏음.ㅡ,별표 3개,8년 전
Mike Mihen,비행기 소리가 나긴 하지만 괜찮습니다.,별표 4개,9년 전
Jian Kim,새로 정비하고 너무 좋아요,별표 5개,5년 전
김기현,넓고 운동하기 좋아요.,별표 5개,수정일: 5년 전
심상훈,좋은 놀이터입니다. 짚라인...,별표 5개,3년 전
김금순,깨끗하고 조용해서 좋아요,별표 5개,5년 전
박노근,데이트코스로 좋아요👍…,별표 3개,4년 전
Jaejun Lee,좋아요. 도서관도 있어요,별표 4개,6년 전
김동수,편안하고 부담없은 가족 공원,별표 5개,7년 전
김경동,운동하고 걷기좋은곳,별표 5개,3년 전
이준석,8살 아들이 좋아해요,별표 5개,3년 전
이정훈,운동하기 너무 좋아요!!,별표 5개,8년 전
숲속의산장,주차입구가 별로안 좋음,별표 3개,2년 전
양선필,도심속 공원 좋아요,별표 4개,3년 전
김재홍,아이들이 놀기에는 최고!,별표 5개,5년 전
scott P,도서관 수영장 산책로 다있는곳,별표 5개,7년 전
최상원,넓고 운동할수 있습니다.,별표 3개,8년 전
JY King,강쥐 친구들 신나게 놀수 있는 공원,별표 5개,5년 전
김정후,아이들과 놀기 좋아요,별표 5개,6년 전
윤준용,운동코스 좋아요,별표 5개,6년 전
Emmanuel Lee,너무 쾌적하고 좋아요,별표 5개,2년 전
코구미,좋음 우리동네 마실 장소,별표 5개,5년 전
고성일,산책 운동하기 좋은곳.,별표 5개,4년 전
옥희우,산책하기 좋아요^^,별표 5개,4년 전
jong kim,편안한 가족공원입니다,별표 5개,7년 전
mark choi,도서관. 주차장 있어서 추천,별표 3개,5년 전
Rollingpanda,야외농구하기 좋아요,별표 5개,7년 전
kwang,운동하기 좋고 쾌적함,별표 5개,5년 전
RAFA HELL,구로구에서 그나마 오픈스페이스가 아닌가 생각됩니다.,별표 3개,6년 전
임백만,먼지가 많이나요 ㅠㅠ,별표 1개,6년 전
서우아빠,이 만한 공원도 드물듯,별표 5개,6년 전
빅픽처,넓고 운동하기 좋음,별표 4개,6년 전
이정용,아침에운동을했음,별표 5개,2년 전
김영호,좋아요,별표 4개,5년 전
짤짤똥,넓고 자전거타기좋음,별표 4개,6년 전
ssabi킴,아이들과 뛰어놀고 좋음,별표 5개,5년 전
Arthur Kim,가족 나들이로 너무 좋은곳,별표 5개,6년 전
타이거,운동하기좋고 넓다,별표 5개,5년 전
꿈의구장,편안한 주민들의 휴식처~~,별표 5개,4년 전
채수인,깨끗하다 즐겁다 고척근린공원!,별표 5개,7년 전
Cheongsik Shin,가족과 뛰어놀기 좋음,별표 4개,8년 전
dong jun Lee,공원 주차장도 있음,별표 4개,5년 전
dongchul ryu,운동하기 좋은곳!,별표 4개,5년 전
예동수,운동하기 좋은 장소,별표 5개,6년 전
js,재밌는곳 많아요~!!,별표 5개,4년 전
솜사탕,저는요...마음에 안들어요,별표 4개,5년 전
Alan Jo (MJ화니),내가 이동네서 이사 안가는 이유,별표 5개,7년 전
이성현,놀기에 너무 좋더라고요,별표 4개,6년 전
김종영,동네공원  운동 하기좋음,별표 5개,6년 전
우주비행사,도서관이 바로 옆에 위치..,별표 4개,9년 전
김영남 (일단패쓰),조깅하기좋아요,별표 5개,4년 전
강경희,운동하기 좋아요,별표 4개,5년 전
김곰,이젠 좀 오래된감이 없지 않음,별표 4개,4년 전
김준호,산책하기 좋아요,별표 5개,7년 전
최형호최형호,공기즣고운동하기에안성맞춤,별표 5개,9년 전
주전부리,구로동 최고의 산책로~,별표 4개,5년 전
성스타 (뉴스타만세),고척주민들의 최애공원,별표 4개,6년 전
Timothy Oh,집근처에 있는 공원. 도서관. 놀이터. ^^*,별표 5개,7년 전
홍길동,훌라우프가 잇음,별표 4개,6년 전
홍기리,포켓몬이 아주 많습니다.,별표 5개,8년 전
김준영,아침마다 운동가는 공원,별표 4개,수정일: 6년 전
강영우,화장실.청소실습.하느라바빠요,별표 5개,4년 전
박정근,상쾌하고.청결하고.활기넘치고,별표 5개,6년 전
JAMES LEE,"도서관, 쉼터, 놀이터 힐링장소",별표 4개,7년 전
James Jo,산책하기 딱 좋음,별표 5개,5년 전
김성균,사람이 많아요,별표 4개,4년 전
Henry Kim,걷기 좋으나 사람 많음.,별표 3개,5년 전
빠팅,학생들의 흡연 쉼터,별표 5개,5년 전
조상현,이곳은 매우좋음,별표 5개,6년 전
Sumin Lee,은근히 크고 놀거리가 조금 있습니다,별표 4개,8년 전
Edison SUN,노리기구 많이 없어요,별표 3개,6년 전
유혜경,오랜만에 가봤는데 더 좋아진듯,별표 4개,5년 전
임택근,시장이 가까이 있어요,별표 4개,7년 전
정재호,ㅅ산책하기에좋다,별표 5개,5년 전
임동재,운동하기 좋음,별표 5개,6년 전
김성자,근대 저다니는대 추적하세요,별표 4개,5년 전
원종학,엄마품속같이 아늑한곳,별표 5개,6년 전
이시연,운동하기 조하요,별표 4개,7년 전
안동환,산책하기 좋음,별표 5개,4년 전
박태균,운동하기 좋아,별표 4개,5년 전
버거,조아조아 행복)(하트),별표 5개,6년 전
sayoung Jung,모든게 좋아요~~,별표 5개,수정일: 5년 전
영어,운동할곳 많음,별표 5개,5년 전
mabuhay kim (paul),아주좋아요,별표 5개,5년 전
ts lee,깔끔하고 좋아요,별표 5개,7년 전
남이지호,넓고 좋아요,별표 5개,5년 전
jaehys,걷기 좋아요,별표 5개,3년 전
테슬라,평범한 공원입니다,별표 5개,7년 전
강Kjskjs5332@naver.com,최고에요 쵝오!,별표 5개,5년 전
박정은,산책하기 좋아요,별표 5개,4년 전
짱가,노~~~~우~~~~ 돈아깝다^,별표 1개,1년 전
채경준,카포스 무료정비행사,별표 5개,6년 전
s슬이,최고의 휴식공간,별표 5개,6년 전
하태옥,운동하기 좋아요,별표 5개,4년 전
js j,굿.,별표 3개,6년 전
lee Kweonseok,그냥 동네 소소한 공원,별표 3개,6년 전
김일형,투운 날씨라 그런지...,별표 3개,3년 전
도베르만 하이디 tv도베르만 하이디,사람들이많아서짜증나여,별표 1개,수정일: 4년 전
나영오,구로에ㅜ공원 다운 공원 .,별표 4개,3년 전
JK LEE,모두 다 아는내용^^,별표 5개,5년 전
조북이,잘되어있움,별표 5개,5년 전
김태경,운동하기 좋아요~,별표 5개,4년 전
Brian L,짚라인 좋아요,별표 4개,5년 전
송지윤,능골산지락길 걷기좋음,별표 5개,6년 전
Hyun Choi,근린공원중 최고,별표 5개,6년 전
이상현,편안한 휴식공간,별표 4개,5년 전
최원용,,별표 3개,4달 전
Juyeong Kim,농구대가 있다,별표 4개,8년 전
나라조형숙,너무  좋습니다~,별표 5개,5년 전
flame like a,비둘기만 없음...,별표 3개,4년 전
주작,시설좋음,별표 5개,5년 전
긴ㅁㄷㅇ,넓고 좋은공원,별표 5개,6년 전
센돌이,운동하기좋아요,별표 5개,6년 전
ji seong mun,깨끗한 놀이터,별표 5개,5년 전
김판돌,코로나시대라?,별표 5개,4년 전
가가,할만한게많다,별표 4개,7년 전
울랄라,좋다,별표 5개,5년 전
현석,아잉,별표 5개,3년 전
크레이그갈매기,좋음,별표 5개,5년 전
이승구,공원최고임,별표 5개,7년 전
김아쳐,동네한적한놀이터,별표 4개,7년 전
ᆞᆞ (-_-),괞춘,별표 5개,2년 전
호박엿,최고,별표 5개,6년 전
김재환,좋아,별표 5개,5년 전
5분소방,ㅁㄹ,별표 3개,3년 전
dos lim,고인물 많음,별표 1개,1년 전
YOUNGBAE GONG,Ummmmmmm..............a.......A~~~~~------------‐‐-------------#-###----------''''''''''BaaaaaaaaaaaaaaaaAaaaaaaaaaaaaaaaaaabㅇㅇㅇㅇ   ㅇ ㅇ     ㅇ ㅇ,별표 5개,6년 전
Gatz K,한적하고 넓습니다,별표 4개,6년 전
紅梅,별볼일 없음,별표 1개,3년 전
jsean park,크고 깔끔한 공원,별표 4개,5년 전
정찬형,ㅎㅎ,별표 4개,6년 전
obito uchiha,공간이 답답해..,별표 1개,5년 전
이경애 (kara71),좋아요,별표 5개,3년 전
coha co,ㅅㅅ,별표 5개,7년 전
정진희,굿  5,별표 5개,6년 전
고리고리찬고리,산책하기좋음,별표 3개,5년 전
안홍빈,공원,별표 3개,2년 전
신승룡,ㅅ,별표 4개,10년 전
안녕,친구랑 놀음,별표 5개,4년 전
서우중,,별표 5개,1년 전
김유찬,애들이랑 놀음,별표 5개,4년 전
허만일,아주작은공원,별표 2개,7년 전
김상보,시끄럽고 지저분함,별표 1개,4년 전
임재정,깔끔한 근린공원,별표 5개,8년 전
chan Heo,조용한 공원,별표 3개,3년 전
몰빵,걷기 좋아요,별표 5개,6년 전
원정훈,좀 아쉬운곳,별표 4개,8년 전
최유식,멋져요,별표 5개,수정일: 4년 전
Matthew Kim,그냥 동네공원,별표 3개,5년 전
장정규,굿.,별표 5개,7년 전
Jongkeun Ahn,산책하기 좋아요..,별표 4개,6년 전
오승지,최고다,별표 5개,10년 전
Yi鶴,시장입니다,별표 3개,6년 전
Ju PARK,좋은장소,별표 5개,수정일: 6년 전
jong min an,미세먼지 좀,별표 1개,7년 전
조한우,아주조음,별표 5개,6년 전
김병곤,공원중상급,별표 5개,6년 전
suit leon,휴식공간,별표 4개,6년 전
케이,야간데이트,별표 5개,3년 전
윤진봉,개나리,별표 4개,5년 전
태드창,조아요,별표 1개,6년 전
홍동욱,그저 그럼,별표 4개,5년 전
신희진,한적합니다,별표 5개,3년 전
박성환,고척동 근린공원,별표 5개,6년 전
Life Mad,조낸 구림,별표 1개,6년 전
파란하늘,산책코스,별표 4개,4년 전
강현준,우리동네,별표 5개,4년 전
지윤,완젼 조음,별표 5개,6년 전
강민수,동네 공원,별표 4개,4년 전
Thomas Jinhyung Ryu,그냥...,별표 2개,7년 전
고상원,ㅇㅇㄹㄹ,별표 1개,5년 전
안교복,안교복,별표 5개,수정일: 4년 전
최길선 (써니캡),원따봉,별표 5개,6년 전
정민라미라,정미라,별표 5개,7년 전
정준의,비둘기,별표 4개,4년 전
강준오,테니스코트,별표 3개,6년 전
이건우,조아요,별표 4개,4년 전
정재호,공원,별표 1개,6년 전
김용석,구로구 고척동 주민들은 좋겠어요 바로 숲세권이 옆어 있어서요,별표 5개,5일 전
김성택,좋아요,별표 5개,5년 전
김태호,좋다,별표 4개,5년 전
정기주,좋아요,별표 5개,6년 전
호부월선,좋아요,별표 5개,7년 전
이현주,최고,별표 5개,수정일: 7년 전
chong-hoon Park,좋아요,별표 5개,7년 전
Myeong Caleb Lee,이 공원은 90년대부터 제 고향에 좋은 곳이었습니다. 저는 이곳에서 자라고 자랐습니다. 이 공원은 마을의 커뮤니티 센터입니다.,별표 5개,수정일: 2달 전
Thilina Wimalapriya,평화로운 곳. 공개 행사에 적합합니다.,별표 5개,7년 전
subarashii Kim,"마을의 공원에서 가벼운 운동도 할 수 있는 설비, 운동장이나 도서관 등 완벽한 공원입니다.",별표 5개,6년 전
wooyong Lim,"서울 도심에 있는 꽤 넓은 공원으로 놀이터, 수영장, 도서관, 광장 등이 있습니다.",별표 5개,6년 전
Barry Smith,이곳은 잘 관리되고 안전하며 다양한 편의 시설을 갖춘 환상적인 공원입니다!,별표 5개,7년 전
Pop Jeny,가을 풍경.,별표 5개,5년 전
Sooncheol Kwon,지역 주민들이 산책하기 좋은 곳,별표 4개,8년 전
Andrew Shim,좋은 N 깨끗한 장소,별표 3개,7년 전
박대규,좋은 공원이에요,별표 1개,5년 전
Choon-ok Jo,좋아요~^^,별표 4개,수정일: 5년 전
안기주,참 좋네요.,별표 5개,5년 전
Sajjad Tangra,아름다운 공원,별표 5개,7년 전
Vonny Nguyen,,별표 5개,5달 전
김관휘,좋은,별표 1개,수정일: 5년 전
SLDOWNLOAD NET,충분히 괜찮다,별표 3개,7년 전
indika weerasinghe,좋은 곳,별표 5개,7년 전
