작성자,내용,별점,작성일
l i,근처 공원이 여기뿐.. 그래서 좋고 그래서 나쁘다 ( 사람이 바글바글~)  반려견 산책 많이 나오는 곳 중 하나 산책시키기에 좋다 하지만 이 역시 장점이면서 단점 (너무 많아서 싸움...ㅠ),별표 4개,5년 전
하종인,청담동 도심의 휴식공간 공원으로써도 좋고 도산선생의 기념관과 묘가 있으니 의미도 큰 공간임 지나가다가 산책도 할겸 시간남으면 들르면 좋은곳,별표 5개,7년 전
이선기,"도산 안창호선생에 대해, 그리고 도산 공원 설립 과정을 잘 알 수 있는 장소였어요. 그리고 도심 속 휴식을 할 수 있는 편안한 공간이었습니다.",별표 5개,4년 전
jongwon Hwang,비오는 도산공원 멋집니다. 공원이 많이 깨끗하고 좋습니다.,별표 5개,5년 전
이수연,조용한데 사람은 은근 많음 도심 속 힐링스팟,별표 5개,4년 전
jingoo Kang,점심 시간에 걸으면서 새소리를 듣고 힐링할 수 있는 곳.,별표 5개,4년 전
러브이즈타임,"도산안창호선생님을기념하는기념관은  설명이 자세히 되어있고, 산책할수있는공원이있어서 데이트장소로너무괜찮다. 역과 가깝기때문에 접근성도좋은듯.",별표 4개,7년 전
이선율,의외로 도시적인 곳에 도산 안창호 선생님을 기리는 공원이 있습니다. 감사의 인사를 드리고 한바퀴 돌아보세요. 어느덧 몸과 마음이 건강해지는 느낌이 드실거에요. 다만.. 입구를 잘 찾아보아요 ㅎㅎ,별표 4개,6년 전
김자현,"흔한 동네 공원이면서도 도산 안창호 선생님 묘역과 그 분의 행적을 볼 수 있는 기념관도 있음. 공원 둘레가 꽤나 넓어 운동하기에 좋음. 잣나무, 소나무와 같은 침엽수부터 여름철 예쁘게 피는 배롱나무, 은행나무, 플라타너스 같은 활엽수까지 수종이 다양함. 가끔 명사 초청 세미나나 특강도 열림. 주변에 디저트 카페와 식당, 유명 브랜드 플래그십 스토어도 있음.",별표 5개,5년 전
suri K,겉기도 좋지만 주변에 맛집 예쁜카페도 많아요. 그리고 도는데 안창호선생님 말씀도 있어서 배우고 느낄수가 있어요! 그리고 안창호선생님기념관도 구경할수있습니다,별표 5개,4년 전
John song,도산 안창호 선생님을 기리는 공원. 공원이 매우 깨끗했고 정돈된 작은 공원. 주변건물과 공원의 어우러짐이 매우 자연스러웠네요.,별표 4개,3년 전
Namsik Jung,아이들과 가족과 함껫나기 좋습니다,별표 5개,3년 전
Hyeonkyeong Kim,도산 안창호 선생님의 묘가 있고 기념관이 있어서 역사적으로 중요한 장소이며  주변에 커피집도 많아서 데이트하기 좋아요!,별표 5개,5년 전
김형헌,산책하기 아주좋음 잔잔한 피아노 음악이흐르고 주차는 안되요 듬성등선 의자있어서  쉴수있음 화장실 깨끗  가끔씩 간단한 음식 싸와서 드시는분들있음 돗자리까지는 가능한듯,별표 4개,4년 전
윤명준,도산고뭔은 도시 한가운데 있는 크지않은 고뭔이지만 우선은 역사적으로 우리나라의 큰 스승인 도산 안창호 선생님과 그 부인을 모신 묘소가 있어 의미가 크며 현재는 멋진 단풍이 들어 마음의 힐링을 할수 있는 아름다운  공원입니다,별표 4개,6년 전
윤상철,도심 사이에 이런 뜻깊은 공원이 있다니 놀랍군요. 잘 꾸며져 있기도 해서 시간날때 한번씩 산책오면 좋겠어요.,별표 5개,5년 전
Lily,안창호선생의 일대기를 다시 알게되어 좋았습니다,별표 4개,2년 전
김영로,나무도많고. 조용하고..쾌적하고.걷기에도 좋은.잘 관리하고 있는 공원입니다.도산 안창호선생의 독립정신도 배우고요.,별표 5개,5년 전
디카페인,안창호선생을 기리는 작은 공원. 비싼 동네를 더욱 우아하게 만든다. 직장인들이 점심시간 잠깐 산책하는 모습들이 보기좋다. 좀더 숲이 우거졌으면 좋겠다,별표 4개,4년 전
Eugene Lee,도심 안에 이런 중요한 역사적 영웅의 기념공원이 있다는게 매우 겸손해지면 영광스롭고 평화스롭고 깨끗하고 좋습니다.,별표 5개,2년 전
Jenney kim,바람솔솔 산책하기좋은 도심의휴식처,별표 5개,3년 전
myself 7,도심 속 이런곳의 가치는 점점 올라갈듯,별표 5개,4년 전
Robert De Niro,도산안창호 선생님의 기념관도 있고 산책하기 좋은 곳입니다 주말이고 날씨도 좋아서 사람들이 제법 많네요,별표 5개,4년 전
함나은,"도심 속 한적함을 느낄 수 있어 좋아요. 무엇보다 화장실이나 수도가 있어 편해요. 그런데, 요즘은 쐬기라는 벌레가 많아 벤치에 앉기가 좀 부담스네요.",별표 3개,4년 전
Min Kim,청담의 허브. 직장인들 점심산책 장소.,별표 5개,4년 전
오종현,도심 속 새소리가 힐링됩니다,별표 5개,5년 전
엄용남,도산 안창호 선생과 다른 운동가들의 넋을 기릴 수 있는 곳,별표 5개,4년 전
stranger,도심속 피톤치드! 크고높은빌딩 많은 사람들이 갑갑함을느낀다면 잠시쉬어가면 최고 도산안창호선생님의 업적을 알수있는 역사탐방은덤  도심속 최고의 공원,별표 4개,6년 전
carl hong,조용하고 깨끗한 그리고 과거의 영웅을 생각할  시간도 모두가  좋았습니다. 공원들 중에서는 사람들이 많은데도가장 조용한 곳 같습니다.,별표 4개,6년 전
soyoon0924,가을에 좋아요 뜻깊은곳이었습니다.,별표 5개,4년 전
Sophia Hong,결혼식 웨딩촬영도 많이 오고 안중근의사의 동상도 보고.. 기념관도 있고.. 전시물도 있다. 깨끗하고 잠깐 사색하기 좋은 곳.,별표 4개,수정일: 7년 전
GET INSPIRED BY THE ART,명품 상점들이 즐비한 청담동에 위치해 있다. 조용한 분위기에 산책하고 벤치에 앉아 음료를 마시며 쉬기에 좋은 곳이다.,별표 4개,6년 전
이상종,아파트 천국인 서울에 이런 휴식 공간을 남겨 뒀다는게 신기하다. 물론 도시계획에 의하여 일정 공간을 구획해놨겠지만 땅값 비싼곳에 이런 곳이 있다는 것에 감사!,별표 4개,4년 전
Sungjin Lee,동네 유일한 공원 압구정 로데오 근처에서 식사 한다면 소화시킬겸 한바퀴 가볍게 돌고 디저트 카페 가는것을 추천 근방에 괜찮은 곳이 많이 생겼음,별표 3개,5년 전
이jungshinlee,산책하기 좋은 청정공원 입니다 *강아지들이 많이보여서 오물 처리를 청결하게 해주셨으면 하는 바램 입니다,별표 5개,4년 전
Yoon Sungwon,코로나 때문에 전시관을 못 가 아쉽긴 합니다만... 묘소가 이전되어서 다행입니다. 근처에 음식점 쪽에서 공영주차장 공간을 차지하는 얌체짓만 없었으면...,별표 5개,4년 전
Suu**,"오늘 날씨에 점심 식사 후, 공원 산책이 참 좋아요~..사람들도 적당히 있구요",별표 5개,4년 전
Jiselle Pai,도산공원 앞에 백 만번 갔지만 안에 들어간적이 없어서 우리나라를 위해 목숨을 바쳐 일제와 싸우셨던 민족열사분들에게 특히 안창호 선생님에게 죄송한 마음... 다음번에는 도산공원을 가기 위해 압구정을 가야겠다!,별표 5개,4년 전
hj Jin,근처 맛집 카페 샵들 많구 도산공원 내 분위기좋아 강아지 산책도 좋고ᆢ좋은곳 크지않아 더좋은~^~,별표 4개,수정일: 3년 전
안동환,"역사 공부도 되고 산책과 휴식 좋은 장소에요. 주변 카페, 식당과 연결돼 있어요.",별표 4개,2년 전
김정이,도산의정신을 느꼈어요 도심속이라 외면하고 살았는데. 잠시 머리를 식히고 천천히 돌아보고 편안해졌습니다 좋아요,별표 5개,4년 전
luxmea veritas,강남 한복판에 있는 공원인데 처음 가봤다 한가할 때 자료실도 둘러보고 작은 공원도 거닐어 볼만. 하와이 오렌지 농장에서 일하는 사진이 인상적.,별표 4개,3년 전
이상길,"강남구에서 위아래 지하철이 없는 언주로의 가운데 위치하고 있고, 이 도심 속에서 안창호쌤의 어록, 기념관과 함께 잠시 휴식 하기 좋은 곳",별표 4개,수정일: 4년 전
Simon Lee,차세우기 좋고 근처서 밥먹고 일이십분 산책코스 좋아요 담엔 아이들과와도 교훈이 있을 것 같아요,별표 5개,4년 전
금기원,점심시간에  매일산보하는곳이에요 나무그늘이 많아서 시원학ㆍ좋아요,별표 5개,4년 전
Real BJ,조용해서 산책하기 좋아요 웨딩 촬영도 많이 오시고 주변엔 가볼만한 식당/ 매장들이 많습니다,별표 5개,7년 전
danny lee,대한민국 국민이라면 꼭 가봐야 할 곳. 친일파 득시글한 국립묘지 가지말고 여기랑 효창공원 강추. ㅠㅠ,별표 5개,6년 전
김주혁,박정희가 만든 공원이라 어이가 없습니다 당시는 독재시대니까 그렇다고 쳐도  아직도. 박정희가 만든 시설물이 있다면 박정희가 한 역사적 사실을 적어서 안내문으로 부착해야 합니다  그것도 도산 안창호 독립운동가를 매국노에 친일파 박정희 군사반란 독재자가 기린다구요 어이가 없습니다,별표 3개,5년 전
이지영,한파가 몰아진 날 방문해서 제대로 둘러보지 못하여 아쉽지만 도산선생의 기념관도 있고 산책하기 좋습니다.,별표 4개,4년 전
Ye Rin Lee,동네 최고의 공원입니다. 도산 안창호 기념관에서 보고 비치된 서적보고 생각할거리가 많습니다.,별표 5개,3년 전
견훤청담,도산 안창호 선생님을 기념하는 공원입니다. 도산 안창호 선생님의 동상과 기념관 등 여러 볼거리가 있으니 꼭 방문하시길 바랍니다.,별표 5개,8년 전
김성복,너무 잘되어있고 산책하기좋았습니다. 그런데 무덤옆에서 돗자리깔고 요가하는사람들은 뭔가요? 깜짝놀랐네요,별표 5개,5년 전
Paft Dunk,도심속에 공원이라 좋음 생각보다 사람이 많지도 않아서 둘레를 조용히 산책하기 좋음,별표 5개,4년 전
Wooknim,"구국선열의 정신 및 당시의 시대상을 느낄 수 있고, 무엇보다 도심속에서 산책을 할 수 있는 것이 가장 큰 장점이라 하겠다.",별표 4개,2년 전
yunjin yoo,도심 속 공원이라 참 예뻐요. 안창호 선생님이 계신 곳이라 경건해지기도 하구요.,별표 5개,6년 전
레드썬,공원 산책 갔습니다 산책하시는 분들 많아서 좋아요 마스크하고 운동좀하는것도 괜찮은거 같아요,별표 5개,5년 전
YK Hong,서울도심에 이런 공원이 있단건 축복입니다 나무그늘이 우거지고 걷기좋아요 가볍게 스트레칭하면서 걸어보세요~~,별표 5개,5년 전
Nanana,근처에 맛있는 음식점들이 즐비해있어 북적일 줄 알았는데 고요하고 조용히 산책하기 좋은 곳입니다.,별표 5개,3년 전
이상철,공원도 자체도 좋지만 이곳와 안창호 선생님의 업적과 말씀을 보니 나라를 위한 생각을 다시금 하게되어 좋습니다,별표 5개,8년 전
희희,"한국인이라면, 이곳을 산책할겸 와보는 것도 좋을 것",별표 5개,8년 전
melody haut,도심에 이렇게 잘 정비된 공원이 있다는 건 정말 행복한 일이에요^^ 도산 선생님께도 늘 감사합니다.,별표 5개,6년 전
Hyeonseok Jeong,저녁에 시원하게 돌기좋고 주변카페에서 커피 들고와도 좋은곳 강아지도 종종보여서 기분좋음 나만 강아지없어,별표 5개,4년 전
배빼꼼,도선 안창호의 기념비와 산책 할 수 있는 좋은 길이 있네요. 좋았습니다 ㅎ,별표 4개,4년 전
서지원,도산 안창호 선생 부부의 묘와 선생을 기리는 기념관이 있는 강남의 멋진 공간,별표 4개,3년 전
김태정,"지역내 최고의 장소입니다. 도산 안창호 선생님의 애국심을 느낄 수 있고, 운동하기에도 최고로 좋지요.",별표 5개,6년 전
양승욱,"안창호 선생님의 역사를 볼 수도 있고, 아이들과 뛰어놀기 좋고, 애완동물과 산책하기 좋은곳.",별표 5개,4년 전
박성원,"강남에 위치 해서인지 왠만한 식당보다 좋은 화장실 도산선생에 대해 잘 알수 있는 기념관, 어디있는지 모르겠던 휴지통",별표 3개,수정일: 8년 전
이진희,점심먹고 산책하기 좋은 곳입니다. 특히 지금은 단풍이 이쁜지라 더더욱 추천드립니다,별표 5개,5년 전
김윤헌,산책하기 좋아요~~  강아지랑같이 산책하시는분도  많고 데이트 장소로도 괜찮아요~~,별표 5개,4년 전
김형석,2022.08.14 광복77주년 도산공원 다녀왔습니다. 잠시참배하고 한바퀴돌고나오기좋은 공원 이에요,별표 5개,3년 전
bellesui hair벨르수이헤어,삭막한 도심 속 우리 강아지들과의 휴식공간!안 없지고 오래오래 후손까지 물려주세요~ 저도 깨끗하게 잘 쓸께요^^,별표 5개,6년 전
김혜석,날씨 좋은 날 도산공원에 갔더니 클래식 음악이 흘러나오고 가족끼리 직장동료끼리 친구끼리 아주 평화로운 모습이었다,별표 5개,5년 전
덕광행시기리야,강남 도심 한복판에 있는 현대인의 허브 같은 곳입니다. 한적하고 조용히 걸으며 생각을 정리하기 좋은 곳입니다.,별표 5개,5년 전
장넝이,이지역사는사람들에...말은안하지만눈에는보이는무엇인가눈치라고해야하는지...자연스런공원분위기는없었습니다.너무큰동상도부담스러웠구요.고쳐야할거같습니다.안좋아보였습니다.,별표 1개,6년 전
배강,도심속에 이렇게 좋은 산책코스와 안창호선생을 생각할 수 있는곳이 있다는것이 너무 좋았다.,별표 4개,4년 전
룽파(룽파),산책하기 좋아요,별표 4개,2년 전
김영은영은,가벼운 산책으론 좋아요. 공원이 작아서 걷기운동하려면 여러 바퀴를 돌아야해요.,별표 3개,6년 전
Prodo,레스토랑이 많은 곳이라 방문했다가 안창호선생의 글을 접할 수 있어서 아주 좋았던 곳,별표 5개,2년 전
송song지아jia,생각보다 공원이 작아요!,별표 4개,3년 전
Hyeonchang Kang,도산 안창호 선생님의 동상부터 기념관까지 다 좋았습니다. 편의점 커피 하나 사들고 와이프랑 한참 떠들다 왓네여-,별표 5개,5년 전
Cheol,깨끗하고 가볍게 산책하기 좋아요. 주변에 맛집 많아서 밥 먹고 쉬면 좋음,별표 5개,4년 전
Guisoo Park,도심 속의 소중한 쉼터지만 경기도민이라...경기도엔 더 좋은 공원이 많죠.,별표 5개,5년 전
Tom Jung,강남에서 산책하기 좋은곳,별표 5개,4년 전
김경호,도산안창호 선생님의 얼을 느낄수있다,별표 4개,2년 전
최상희,빌딩숲속에  안창호선생님 묘소가 있어 삭막한 사막의 오아시스 같았습니다. 안타깝게도기념관이 21일까지  휴관이어서 섭섭했습니다.,별표 3개,7년 전
MJ Kim,도심속의 힐링공간.입장료없음.깨끗한 공중화장실  있음. 고즈넉히 산책하거나 책보기 좋음.,별표 5개,6년 전
김동욱,도산 안창호선생님의 업적과 가족사를 볼수있고 도심한복판에 훌륭한 산책장소입니다,별표 5개,4년 전
김수연,나무도 이쁘고 길도 좋아요 강남한복판에 도산공원있어 직장인들 산책로로도 그만이네요,별표 5개,4년 전
권철원,나무나 조형물 등  매우 쾌적한 안창호 선생님 묘역이 있는곳으로 참 좋았습니다,별표 5개,4년 전
김의영,민족의 지도자 도산 안창호 선생께 인사 올리고 산책도 할 수 있어 참 좋았어요!,별표 5개,3년 전
라젤,도심지에 있는 공원으로 도산안창호 유물이 전시되어 있습니다. 잠시 쉬어가기 좋은곳입니다,별표 5개,5년 전
그냥삽니다,조용하고 나뭇잎 푸르고,별표 4개,4년 전
이베베토,깨끗하게 관리 잘 하고 있고 도산 안창호 선생님 묘지도 있고요  공원도 아담하고 깨끗해요,별표 5개,5년 전
HS PARK,회사 점심시간때 가끔 산책하는 곳 강남에 이정도 되는 공원 찾기도 쉽지 않음. 쇼핑몰 화보촬영이나 웨딩촬영도 하는 곳,별표 4개,8년 전
L,산책하기 좋은곳이에요. 주변에 분위기 있는 카페 레스토랑 많아요~,별표 5개,5년 전
Daisy Lee,조용히 걷기좋아요~ 건물숲에 갇혀살다가 초록초록 여유를 느끼는 곳 ♡,별표 5개,6년 전
Sean Kim,"산책하기 좋고, 도산 안창호 선생의 동상과 어록도 만날 수 있는 곳!",별표 5개,수정일: 4년 전
Young chur Song,도산 안창호 선생을 기리는 공원입니다.,별표 5개,5년 전
ryu byoung min,번잡한 속세 속에 우거진 나무가 숨을 돌릴 수 있게 해주니 소중한 장소입니다.,별표 5개,3년 전
정영준,안창호의 혼이 느껴지네요~,별표 5개,6년 전
김성수,공원 자체보다는 도산 안창호 선생님의 기념관에 가보려 했는데 코로나로 휴관중이네요.,별표 5개,수정일: 5년 전
jung그흐니,주변도로가 너무좁고 차도많아요 도산공원은 좋아요 대중교통 이용하세요,별표 3개,6년 전
Salvia Cosmos,도심 속 잘 관리되고 있는 공원이네요! 녹음이 우거져 시원하네요!,별표 4개,6년 전
HOKYUNG KANG,조용하고 깨끗하고 자그만한 훌륭한 도심 한복판 공원 주변 먹거리가 많아 더 훌륭,별표 5개,4년 전
heNgny,한국의정신,별표 5개,4달 전
Getsomebest Lee,주차장 만들고 외부객 사용금지 해야겠지만 될런지 감상문 쓰고 주차장 도장 찍어야할까  안창호님의 기념관이 공원 안에 있습니다,별표 5개,6년 전
백재선,도심속의 휴식처입니다 도산 안창호선생님의 전시관을 관람하는것도 최고입니다,별표 4개,5년 전
HD,뜻깊은 장소인 만큼 쉬면서 사색하기 좋은 장소인듯 합니다,별표 5개,3년 전
이근선,산책하기 좋은 코스입니다 여유롭게 한바퀴 돌면 15분 정도 입니다,별표 5개,4년 전
해피미경,동네 어른 분들 산책 많이 하십니다 정비는 잘되어있지만  작아요,별표 3개,5년 전
윤선덕,도심에서 활력을 느낄수 있는 조경이 뛰어난 공원이다.,별표 5개,3년 전
Andrew J,좀 쓸쓸하게 느껴지는 공원입니다. 조금더 수목과 남는부분을 세금으로 정리 하면 어떨까 합니다.,별표 3개,7년 전
그린티동네방네미디어,이번에 처음 갔는데 안창호선생을 만났네요 산책하기도 좋아요,별표 5개,4년 전
노조미,도심속에서  한적하고 여유로움을  즐길수 있는 좋은 장소입니다.,별표 5개,3년 전
harry Kim (harry63),도심속의 도산공원. 조용히 산책하기 좋은곳. 주변 카페. 음식점이 많아요.,별표 4개,5년 전
콩콩왕자경지훈,점심먹고 마실좋아요,별표 5개,4년 전
정장원,아담한 도심중심에 미니공원이고 안창호선생의 기념관이있어 뜻이  있었다,별표 3개,4년 전
오남희,도심속에서  가벼운 산책하기 좋음 운동 기구도 갖추어 놓았음,별표 3개,7년 전
Taeyong Kil (신주쿠파파),맨발걷기도 가능하고 더운날에도 숲이 그늘져 산책하기 너무좋습니다,별표 5개,수정일: 1년 전
라단조(d-moll),사무실이 이 근처일때는 얼마나 소중한 공원인지 몰랐습니다. 이전을 하고나서 깨닳게 되었죠,별표 5개,6년 전
lee js,도산 안창호 선생님을 기리면서 여유를 느낄수 있는 도심속의 아담한 공원,별표 5개,4년 전
김기백,안창호 선생께서 하셨던 말씀을 되새기게 되는 뜻깊은 장소입니다..~~ ^^,별표 4개,수정일: 3년 전
Ellie Lim,나의 별이 있는 곳..,별표 5개,6년 전
Jeong-seok Kang,조용 한적 쪼그만함. 근처 사시면 산책하기 좋아요. 굳이 멀리서 찾아올만한 곳은 아님,별표 4개,8년 전
백장미,"산책하기 충분히 좋고, 주변에 젊은이들이 만나는 장소 즐비",별표 4개,3년 전
김한성,도심에 있어 점심식사 시간에 운동하기 좋은 공원입니다~,별표 5개,5년 전
joo Peter,"도심에 있는 공원, 시원한 그늘이 있어 산책하기 좋아요.",별표 4개,5년 전
박남규,겨울엔 역시 방어죠. 1호점보다 2호점이 더 쾌적하고 깔끔한 것 같아 만족스럽습니다.,별표 5개,4년 전
my queen,깨끗하고 도심속에서 잠시 쉬어갈수있는 공간.주위에 맛집도 많고 ~ㅋㅋ,별표 4개,4년 전
웰컴레인,도심지 내에 공원이있다는것 자체가 좋은거다.,별표 4개,5년 전
Chang Hyun Park,도심 한가운데 이렇게 큰 공원이 있다는게 너무 좋아요,별표 5개,4년 전
정영광,도산 안창호선생님의 유업을 기리고 계승 하고 기념하기 위한곳입니다,별표 5개,4년 전
송상훈,도심속에 작은 휴식처....,별표 4개,8년 전
7634,도심중간에 있는 공원으로 한적하고 힐링하기 좋아요,별표 4개,5년 전
qplaghkppyhmqpieyr lee,생각보다 작은 공원이었지만 삭막한 도시 한 가운데 녹색보며 힐링할 수 있었네요.,별표 4개,4년 전
JUNHYUNG LEE,도심 한복판 잠시 휴식과 여유를 즐길 수 있는 공간 그리고 우리에겐 의미 깊은 공간,별표 5개,5년 전
원유창,도산 안창호 선생님의 나라를 위한 숭고한 정신을 한번 더 생각해본다,별표 5개,1년 전
김창용,"도산 안창호 선생의 삶을 그려볼 수 있으며, 도심 한복판에서의 숲의 싱그러운 느낌을 받을 수 있다.",별표 5개,7년 전
이현주,606대기 타서 매장에 들어 갔는데 앞에서 품절되었어요.,별표 1개,1년 전
Seungbo Ryu,산책과 가벼운 스트레칭 하기 정말 좋은곳 입니다,별표 5개,3년 전
김상호,아주 좋아요.도심공원이자 역사가 있는곳..,별표 5개,4년 전
바이너리,가볍게 산책하기에 좋습니다. ^^ 근처 까페 분위기 짱 좋아요.,별표 5개,7년 전
Jinny Jinny K,도심속에서 나무향기 맡으며 산책하는 여유를 누릴수 있어서 좋다 ~^^,별표 5개,6년 전
김한준,이곳은 안창호선생의 흔적을 느낄수 있습니다 가끔 찾아올때 마다 잊혀지는 것을 미루어 지네요,별표 4개,7년 전
Keno Trading,안창호선생은 한국의 간디 라고 생각함... 둘러보고 근처 청담동에서 데이트하기도 좋음,별표 5개,8년 전
HyongChon Park,"도심에 있는 공원이라 생각되지 않을만큼 조용하고, 분위기 좋고...",별표 5개,6년 전
youngsuk yoon,날씨가 따뜻하면산책하기 좋은듯 근처  쉑쉑버거도  좋고,별표 3개,7년 전
Jong Min Park,개인적으로 가장 좋아하는 공원 존경하는 독립운동가인 도산 안창호 선생,별표 5개,5년 전
s ong,도심안에 휴식처 같은곳. 비올때 가서 그런지 조용하게 한바쿠 둘러보기 좋음.,별표 3개,6년 전
몽땅부자,조용하고 아담하고 평화롭다 가을바람이 선선하다 지금은 국부적으로 공사중 한가지 흠은 비둘기가 너무 많다,별표 4개,6년 전
Song Wu Park,오래됐고 작지만 잘 관리된 산책하기 좋은 공원입니다,별표 4개,5년 전
Tony Sungsik Lee,도심속에서 걷기 운동하기 좋아요. 산책도 좋구요.,별표 4개,6년 전
Guskim,복잡한 강남속 산책하기 너무 좋은 곳입니다 주변 주차하기 어려워요,별표 4개,7년 전
miy lee,"도심 한가운데 자리잡은, 숨이 탁 트이는 너무 좋은 공원이예요~!",별표 5개,6년 전
김홍정,아늑한 도산 안창호 선생님의 기념 공원을 산책해봅시다,별표 5개,5년 전
Stark Kim,강아지 산책도 좋고 조용하고 신선하네요,별표 5개,3년 전
강현지,그늘에서 쉬다갈 수 있음 기념관은 10~20분 정도 볼 수 있음,별표 4개,4년 전
이남이장군,도심 그것도 압구정동에 나무가 울창하게 있는공원.,별표 4개,2년 전
Aiden Kim,아침에 가니 한산하고 좋아요. 다만 주차가 쉽지 않네요.,별표 4개,6년 전
K경서니향기,깨끗하고 강아지와도 산책하기 좋은곳입니다^^,별표 5개,4년 전
Annyangss Choi,작은 공원 한바퀴 다 도는데 금방 산책하기 좋음,별표 3개,4년 전
정해천,도심속 작은 공원  산책하기 너무 좋아요,별표 4개,6년 전
김영숙,도심속공원이라 작은게 흠이지만  걸을때 폭시폭신해서 무릎안좋으신분들게 강추,별표 4개,6년 전
이태미,도심속 나무가 울창한 공원이 있다는건 행복입니다.,별표 4개,4년 전
서영숙,공기도 좋고 도심 한가운데 있어 산책하기 좋아요,별표 4개,수정일: 6년 전
조혜연「Hyeyeon Cho」,힐링장소에요^^,별표 5개,4년 전
Yeah Dory,"압구정 한가운에 이런 공원, 산책로 있는건 주변 직딩들에게 행운",별표 4개,6년 전
안도영,큰나무가 많고 숲이 우거져서 사계절 아름다워요. 특히 가을이 최고!,별표 5개,5년 전
Hannam Kim,산책 하기 좋은 공원. 도산 안창호 선생이 묻혀 기념 공원이 된 곳.,별표 3개,8년 전
이계도,도산선생님 역사성 과 강남 지역 작은공원 산책길 최고입니다.,별표 5개,4년 전
Marco Nam,2022.04.17 도산공원,별표 5개,3년 전
묻어가는삶,밤중에 화장실 들르러 잠깐 머물러 제대로 보지 못했지만. 도산님 뵈러 꼭 다시 찾아 뵙겠습니다.,별표 5개,6년 전
JJ Kim,어쩌다 지나가게된 공원인데 조용하고 좋아요,별표 5개,5년 전
BeomQue Shim,점심먹고 산책코스에 매우 좋음~_~,별표 5개,2년 전
정재현,안창호님의 일생을 알수있는 곳 꼭 한번씩 다녀옵시다,별표 5개,1년 전
김소라,가볍게 산책하기도 좋고 사진 찍기에도 좋아요,별표 4개,6년 전
씨앤앤,"도산 안창호 선생님관련 자료들, 알찬 공원 방문이었어요",별표 5개,3년 전
이점순,도심속공원이 조용하고 아늑했던것같습니다,별표 4개,4년 전
행봇한봇,조용히 산책이나 밴치에 앉아서 쉬기 너무 좋아요,별표 5개,3년 전
최연규,친구딸 식장 다녀와서 시간이 남아서 친구들끼리 잠시 방문하였습니다. 역사적 공간임,별표 3개,7년 전
신봉철,도심속에서 자연을 느끼게 해주는 잘 관리된 곳,별표 3개,7년 전
변창호,산책하기 좋고 안창호 선생을 다시 되돌아보는 좋은 장소.,별표 5개,수정일: 2년 전
아지니,독립 운동을 하신 우리 선조들을 기리는 마음으로 많은 사람들이 가 봤으면 좋겠음 다만 공용 주차장을 사용하기 너무 힘듬,별표 5개,5년 전
byoungsoo pak,생각보다 작아서 약간 놀랐어요. 그래도 빌딩숲 사이에 녹지가 있어서 힐링하기 좋은 공간이었습니다.,별표 3개,5년 전
최종원,그냥 일하다 가끔 산책하기 좋음,별표 3개,1년 전
후후후니,도심 한가운데 있는 푸르른 공원이 참 고마운 공간같다.,별표 4개,6년 전
Yoon,도심 속 아담한 공원! 관리가 잘 되어있습니다 .,별표 5개,8년 전
박은희,압구정동안에 도산안창호선생님기념관도있고 추모할수있음이 감사합니다!,별표 5개,5년 전
u moon,조금 작지만 가을느낌 물씬~~,별표 4개,3년 전
길거리캐스팅6번받았음,슬퍼져요 가신지 오래되서요 사람드른  동상에 눈길도안주더라고요  바빠서 그런거죠,별표 3개,3년 전
Sayd Wow,비싼 강남땅 가운데 공원. 식사후에 잠시 산책도 하고 청담동에 있는 것 같지 않네요^^,별표 4개,7년 전
Jong Ho Park,산책하기 좋은 도심공원 안창호선생 박물관도  있슴,별표 5개,5년 전
황약사,도심에 이런곳이 있어서 좋네요. 코로나 극복에 도움되지요.,별표 4개,4년 전
이창건,도산공원. 안중근 의사 동상이 있다. 그 당시에도 투블럭이 대세였음을 알 수 있다.,별표 4개,4년 전
JINs You,"강남 한복판, 한적한 근린공원 느낌이지만 엄숙함이 묻어나온다.",별표 5개,3년 전
류선종,아이들 데리고 놀기도 좋아요 다만 접근이 좀 어렵네요,별표 5개,7년 전
noesis (노에시스),공원 크기는 아담하지만 한적하게 쉬기 좋습니다~,별표 5개,4년 전
김정남,도시에 있는 작은 공원 주변의 불빛있는 가게들도 공원만큼 볼거리네요,별표 5개,5년 전
Hyunha Park,넓진 않지만 점심먹고 가볍게 산책하기 좋은 곳.,별표 5개,5년 전
SAT AP 전문에이블 프렙,규모작으나 안창호선생님 남기신 자취 박물관 감동 존경스럽습니다,별표 4개,6년 전
Brian Choi (백걸TV),안창호 선생의 얼이 있는곳.. 압구정 한복판 잠시 쉬어가는곳,별표 5개,6년 전
Ru Yi,도심가운데 한적함을 지니고 있어 가볍게 들릴수 있는 오랜 벗과 같은 장소,별표 5개,7년 전
ILGON KIM,아이랑 산책으로 매주 가는데 좋습니다,별표 5개,2년 전
MK Sohn,산책하기 좋고 가끔 음악 연주도 해요,별표 4개,5년 전
너부리부라더,갱남에 몇 남지 않은 공원... 가족과 연인들과 한번쯤 걸어본 후 금처 맛집에서 즐거운 식사를~,별표 5개,5년 전
Chris Kim,한적하고 공기좋고 산책하기 너무 좋아요,별표 5개,5년 전
안부영,선생님의 업적에 조용히 머리 숙연해집니다,별표 5개,1년 전
임종호,쾌적하고 편안한 휴식을 할 수 있는곳 입니다.,별표 4개,5년 전
노상훈 (SH),그냥 산책하기 좋음 다만 요즘은 커플한테 뺏김,별표 5개,5년 전
