작성자,내용,별점,작성일
손혜경,너  무 좋아요~~,별표 5개,3달 전
정분임,운동하기좋은곳,별표 5개,수정일: 1년 전
여이영남,이름 모를 야생화들이 뽐내며 봐 달라~고 외치는듯요 오랜만 좋은 힐링 되었습니다...,별표 5개,3년 전
박준형,너무도 아름다운 곳 벌레가 조금 많긴 하지만 같이 산책하기엔 너무 좋아요~!!,별표 5개,4년 전
youngsook kwon,상겨교에서 창포원까지 흙길이라 걷기 좋아요,별표 5개,1년 전
정나영,도봉구에서 가족과  함꺼 나들이가기에 좋은 장소임,별표 4개,5년 전
막걸Lee,도봉산역 인근에  있는곳 서울 둘레길 완주 인증서와  뱃지 받는곳,별표 4개,수정일: 3년 전
Dong Jun Shin,서울둘레길 완주 후 완주증 찾으러 다녀옴 주무관님께서 매우 친절하시네요.,별표 5개,2년 전
정원용,서울 도봉산역 근처로 잠시 들러볼수 있는곳임,별표 4개,5년 전
박병춘,평화문화진지입니다. 전차방호벽을 활용한 문화공간 입니다.,별표 5개,4년 전
JongMin Lim,"나들이 가기 좋아요,  양쪽으로 도봉산,중랑천이 있어서 풍경도  괜찮아요.",별표 4개,5년 전
김인숙,휠체어  이동이 편리해서   이곳저곳 거닐며 눈에 담고  추억에 저장  시켰네요 한적한  장소라  코로나19   거리두기가 가능합니다,별표 4개,4년 전
Simon Yun,가족끼리 올 만한 곳이다,별표 4개,3년 전
J “Yojo” S,서울속 초록힐링을 할 수있는 곳.도봉산과 수락산사이 경치도 좋아요.,별표 5개,6년 전
Jin chul Park,처음 가 본곳인데 멋진 공원이네요 창포원 글씨체가 더 더욱 눈에 뜁니다 담에 또 갈 예정입니다,별표 5개,3년 전
방에스터,산책하기좋아요ㆍ깨끗하구요ㆍ,별표 5개,3년 전
Jayce Jeong,공들여 가꾼 호수와 정원이 있어용 도봉산자락도 아주 잘보입니다,별표 4개,6년 전
juni lee,지하철로 만나는 숲. 평화관련 전시물. 멀리 보이는 도봉산,별표 5개,7년 전
강기형,깔끔하고 잘 정돈된 공원입니다 나들이하기 최고,별표 4개,6년 전
레이디까까,공사중인곳이 있어 정비가 덜 돼서 아쉽긴 했지만 서울근교 접근성이 이렇게 좋은 공원이 있어 좋아요 도서관도 있고 따릉이도 가깝고 추천해요 2층에 있는 커피숍은 시원하게 경치만 좋으니 참고하세요~~ 화장실 깨끗함 반려견 동반 환경 가능,별표 4개,1년 전
김수훈,한가롭게 돗자리 펴고 쉴수있는 곳.. 엄청 아름답진 않지만 그렇다고 허름하지도 않아요 주변에 이런 공원이 있다는것만으로도 참 좋습니다 다만 비둘기가 좀 많으니 조류공포증 있는분들은 조심하세요,별표 4개,1년 전
진실을말하다,연인과의장소로좋다~,별표 4개,4년 전
youngjin sohn,공기도 좋고 예쁜 꽃이 있어서 사진을 찍기에 좋아요 다음에 또 오고 싶은 마음이 드네요 사진도 찍었다니다 놀이터 기구가 많이 있고 아이들이 많이 놀수 있네요 ㅎㅎ놀이터 추천 합니다!,별표 5개,10달 전
김철순,숲이 우거진 창포원 너무 좋아요 전철 1.7호선역 바로 앞이라 교통도 아주 편합니다,별표 5개,7년 전
로키스,여러가지 꽃들도 많지만 노란장미의 향기를 오늘도 행복하게만듭니다~♡,별표 5개,6년 전
손혜민,예뻐요~ 가족단위로 방문하기 좋고 데이트코스도 좋아요~,별표 5개,7년 전
Hs Lee (이해수),나무가 많이 컸네요,별표 5개,수정일: 2년 전
강영철,창포원과 다락원체육공원 좋아요,별표 5개,6년 전
안창호,아주좋아요 다만 쓰레기는 버릴때가없으니 꼭 봉투를챙겨오세요. 산책하기도 넓고 적당한 나무그늘아래 돗자리 하나깔고 쉬기 좋아요 축구장쪽으로는 배드민턴장과 매점이있는데요 간단한 라면도 팔고요 여름에는 무료수영장이나 미니 분수대에서 물놀이도해요 이쪽에서는 텐트도 가능해요 도봉산역 앞 정문쪽에는 2층에 커피숍도있는데요 아이스크림콘도 팔아요 창포원 안에서는 바퀴달린 자전거같은건 타고다닐수없으니 참고하세요 밖에 세워두고 들어오셔야합니다.,별표 5개,수정일: 1년 전
김금주,이곳은 도봉동의 정원같은곳입니다 아들이 놀기좋은 곳이죠,별표 5개,수정일: 1년 전
최우석,잔디밭  좋고 중간중간에  그늘이  많아서 아이들고  놀기에  좋아요,별표 5개,3년 전
이형주,시워해서 걷기좋은날씨,별표 5개,3년 전
s y,주차장 시설 없는거 빼고 완벽함..,별표 4개,수정일: 4년 전
지금의 행복에감사하며,쉬엄 쉬엄 산책하기 좋습니다. 사진 찍기도 좋고쇼.,별표 4개,3년 전
김낭희,서울근교  깨끗한 환경과 자연 경치 참 아름답고  누구랑가든  마음편히 힐링 하는공원,별표 5개,4년 전
고운이고운이,친구와 함께 도봉산역 뒤 #창포원,별표 5개,3년 전
Jeonghun Han,교통 편리한 작은 공원입니다. 철마다 피는 꽃들을 볼 수 있습니다.,별표 4개,6년 전
Kyuhyok Cho,가족들과 산책하고 쉬다 오기 좋아요 아직은 쌀쌀할수있으니 따뜻하게,별표 4개,4년 전
Jin Sook Moon,인위적이지 않은 자연 그대로의 공간이 매우 매력적임 앞에 도봉산 뒤에 수락산과 함께여서 더 멋짐 조용하고 한적해서 산책하기 좋음,별표 5개,9달 전
이옥성,"가깝고 친환경적이며 주차도 좋고(2시간 무료),  시설도 잘 관리되어 있습니다.  도봉산역 옆이라 교통도 최고입니다.  따릉이 이용하기도 좋아서 자주 가고 주변에 추천 많이 합니다♡",별표 5개,2년 전
092 park,잘 조성된 공원입니당,별표 5개,4년 전
isoo,날씨가 좋아서 산책하러 나왔는데 너무 예쁘네요.,별표 5개,수정일: 4년 전
myeong yun Choi,아직 잘 알려지지 않았지만 계속해서 사람들이 늘고 있음 어린이 물놀이타가 공짜 주변에 푸른 잔디밭도 있고 매우 좋음,별표 5개,7년 전
I.k Sung,트레킹하기도 좋고 숲이 낙엽이 다 떨어졌는데도 운치있고 예뻐요,별표 5개,3년 전
BJ리온,"공원내 연못도 있고, 잉어랑 거북이도 있습니다. 정말 힐링이되는곳입니다. 주차장 있습니다. ㅋㅋ",별표 5개,3년 전
오남택,시민이쉼터로훌륭한곳이다,별표 1개,수정일: 2년 전
박준용,좋아요  애들과  보내기  좋은  장소,별표 5개,6년 전
kwang hee yang,도봉산을끼고있고 지하철바로연결 중량천이옆에있어  조깅을하다가도 도봉산에갔다내려오면서도 그냥산책으로도  공기좋고 관리가잘되어있네요 시간되시면 놀러가보세요 어린이가있는분은 더좋아요,별표 5개,1년 전
Soul Train,조경이 잘 조성되어 도심의 휴식처로 좋습니다,별표 5개,2년 전
김재원,쉼하기 좋은 곳입니다.,별표 5개,6년 전
컴퓨터가게,가족들과 함께 산책하기에 좋은 곳입니다~^^,별표 5개,7년 전
박혜숙 (해맑은),산책하기 좋은곳~,별표 5개,4년 전
佳人,여름철은 피하는 게 좋지 싶어요,별표 4개,7년 전
귀한인연,"푸르름이 있는 곳, 건강함이 있는 곳",별표 5개,4년 전
Shadrack Tab,서울둘레길 시작점인 창포원,별표 5개,1년 전
SEON A CHOI,겨울에도 좋구나~~눈오면  눈싸움 눈사람 가능한곳,별표 4개,3년 전
Byul (별),서울 둘레길 1코스의 시작.,별표 5개,2달 전
강범술 (쭈아아빠),도봉산과 수락산 가운데 차분한 분위기의 열린 생태공원. 주차장은 좀 떨어진 공영주차장을 이용해야 해서 약간 불편하지만 오히려 그게 장점인 듯.,별표 5개,수정일: 1년 전
eunsoo lee,여름이 다가오는데 여러 꽃들과 창포를 새로 심어서 정말 예뻐요. 나무들도 이젠 커져서 그늘도 깊고 시원해서 기분 좋네요,별표 5개,1년 전
알천,"서울지하철1,7호선 연결,대중교통 연결 접근성 최고!하루 나들이 코스로 강추힘.",별표 4개,수정일: 5달 전
SJ Yoo,무난하게 예쁘고 사람도 적당히있어서 천천히 구경하기 매우좋습니다 . 관리는 적당히 잘 되는거같고 생각보다 넓지않아서 다 둘러보는데 10분정도면 가능합니다. 바로옆에도 구경거리가 있어서 근처에서 온 김에 오기엔 괜찮습니다.,별표 3개,3년 전
YEJI,사람 바글바글한 한강피크닉 굳이 가지 마세요. 여기가 최곱니다.,별표 5개,3년 전
용석정,산책하기 좋다,별표 5개,3년 전
배경덕,즐거운 시간 이었습니다,별표 4개,1년 전
Kygmonamis,도봉산역 뒤편에 조성된 공원으로 도로  건너편에 중랑천이 흐르고 체육시설인 다락원도 있어 가끔 아이데리고가요..아이들이 놀수있는 물놀이 시설도 아주 작게있었는데  코로나로 운명은 안했던듯요..잔디밭과 산책로 조성이 잘되어있고 중간에 탱크와 장갑차 한대씩 있습니다..일정시간 무료인 주차장이 방문객 대비 조금 부족해 도로 주차가 많은점은 좀 아쉽네요,별표 4개,4년 전
안상현,최고최고 소소한 맘에듬 옥수수주면 참새들도 가까이와요,별표 5개,6년 전
HAn Do yeon,주차장 편하고 한바퀴 산책하기 좋은 곳,별표 5개,3년 전
쫑가(쫑가),늘 그늘많고  쉴곳많고 깔끔해  나들이하기 좋은곳,별표 5개,2년 전
베베,근처에 이런 공원이 있다는게 너무 좋아요,별표 5개,3년 전
이슬,바쁜 일상에서 벗어나서 쉬었다 가세요,별표 5개,3년 전
동행wek1231,3월 17일 현재 모습 꽃이 피면 더 예쁘겠죠,별표 4개,4년 전
나태화,날씨도좋고 넓고 깨끗하고 매우 만족함,별표 5개,4년 전
Ga Hyun Kim,산책하기 좋은 큰 정원 같은 곳이에요,별표 5개,수정일: 3년 전
조선희,서울둘레길 완주증 받으러 방문 했어요,별표 5개,2년 전
임옥숙,그 황량하던 들판이 이렇게번하다니...정말 놀랐네요.우연히 간 거긴 아주 아늑하고 아기자기해서 가족이나 친구끼리 혹은 마땅히 약속할곳이 없을때 여길 추천합니당  바로 길건너가 도봉산 입구여서 공기도  좋구요.서울도심에서 멀지 않아서 그것도 장점이고요.,별표 4개,3년 전
전현수,사계절 자연의 아름다움을 찾을 수 있는 아담한 공간이다,별표 5개,7년 전
진선미,맑은하늘과 산책길 걷기로 건강이 업되는 느낌입니다.~^^,별표 5개,3년 전
"점심맛집과 카페탐방, 간혹 술집",산책하기 좋다. 봄나들이 하기 좋아서 인근 유치원생들 자주 온다. 주말엔 주차공간이 부족하다. 여름엔 물놀이터 있어 유치원생들에게 인기다.,별표 4개,수정일: 8달 전
Sehong Park,도심속 아름다운 시간 --♥,별표 5개,4년 전
PNSD,도봉산역 근처는 정신 없는데 여기는 한적하고 깔끔해서 좋습니다,별표 5개,6년 전
마법사맥케이,예전보다 관리가 안되어 있네요. 꽃들도 나무도 연못도... 좀 마음이 아프네요,별표 3개,4년 전
동소문새마을금고권미숙,너무너무 좋아요~~가을이 가기전에 방문하세요,별표 5개,1년 전
정문홍,도봉산역 뒷편 깨끗한 환경과 휴식공간,별표 4개,4년 전
김금아,창포원 너무 좋아요 관리가 정말 잘된공원입니다.,별표 5개,5년 전
신선혜,가족과 놀러가기 좋아요 반려동물이랑 아이들 뛰어 놀기좋구요 실내시설이 아니고 야외라 코로나 걱정도 덜하고 도봉산역 바로 옆이라 차없이도 접근성좋고 문화비축기지(현재는 코로나로 실내시설은 이용불가)랑 같이 있어 더 넓고 산책하기 좋네요 평상과 그늘막시설도 있어요 겨울이라 꽃이 없었는데 꽃피는 계절에 다시 가보고 싶어요,별표 5개,4년 전
홍수영,주변이 무척이나 청결하였고 곳곳에 간이쉼터가 있어서 편안했고 주차관리 관계자분들이 친절하시여 인상에 남았습니다,별표 5개,1년 전
최재옥 (최쟁이),도심속에서 힐링할수있는 공워,별표 5개,7년 전
김자중,손자손녀들과 녹색 정원  마음껏 뛰어놀다,별표 5개,수정일: 1년 전
My O,전철역 바로옆에 이렇게 좋은 공원이 있다니...,별표 5개,4년 전
soda pop,편도 도보 30분 거리 정도면 산책겸 가벼운 운동삼아 목적지로 해서 갔다가 쉬고 오기 좋아요. 내부에 카페도 있고 화장실도 깨끗합니다. 역도 바로 앞이구요.,별표 4개,5년 전
Sunny Lee,"산책하기 좋은 공원.넓은 산책로도 있고 작은 샛길들도 많아서 아늑하다. 내부의 카페테라스도 좋고, 후문쪽 파크빌아파트 상가의 카페도 공원과 가깝다. 지하철7호선 도봉산역에서 공원이 바로 이어진다.자차시, 주차는 다락원 체육공원 이용(4급지,5분 100원)",별표 5개,3년 전
김기원,겨울이라 사람은 없고  관리가 잘되어 있읍,별표 5개,8달 전
SB Park,서울 인근. 여유롭고 평화로운 공원,별표 5개,수정일: 3년 전
정성욱,산책하고 체험하고 운동하고 녹지공간이 좋습니다. 창포원 옆으로 체육시설이 있고 공연장도 한창 공사중이라 조만간 완공될것같습니다. 지역 주민들이 많이 찾는 공원입니다.,별표 5개,3년 전
김휘종,엄청 넓진 않지만 한산해서 아이와 함께 걷기 좋습니다. 평화문화진지와도 연결되어있어서 같이 돌아보면 좋네요. 지하철역과 인접해 있어서 접근성이 좋습니다. 다만 1호선 쪽에서 유모차를 끌고 가기엔 길이 안좋습니다.,별표 4개,5년 전
위창량,평소 자주 다니는 곳으로 조경이 잘되어있습니다. 화장실 깨끗하게 잘 관리되고있습니다.,별표 1개,7달 전
조민희,서울 산책 명소입니다.,별표 5개,1년 전
최바비,가볍게산책하기좋아요,별표 4개,4년 전
수유동,참좋아요 산책로 있어요 뒤에 하천도 있어요 주말에 사람이 많아요 지하철역 도봉산역 내리세요 옆에 있어요 음식점이 있어요 편니점 있어요 좋은시민의식 좋아요 😀…,별표 3개,1년 전
James Lee,힐링하기에 괜찮은 장소. 옆에 평화문화진지는 전망대도 있고 아이들이 뛰어놀기에 좋음.,별표 5개,7년 전
딸기아빠,날씨가.좋아서.잠깐.나갔는데.여전히.좋군요,별표 5개,4년 전
이근영 (리키근영),이른 아침에 공원 산책하거나 맨발로 걷거나 뭐든 충전하기 좋은곳,별표 5개,9달 전
심대영,도심 자연속 휴식 공간,별표 5개,7년 전
꼬단이네하우스House,다시꼭 가고픈곳. 이런곳이 있는지 몰랐어요,별표 5개,4년 전
jun bak,가족이 함께 즐길수 있는 무료공원,별표 4개,수정일: 5년 전
남기홍,1주일에 최소 1회 이상 방문하는 아침 산책로 코스 중 으뜸입니다. 이름은 창포원으로 창포가 제법 많지만 그외 철따라 화초를 식수하고 조경도 수려하여 우리 동네에서 젤 애호하는 공원입니다~^^,별표 5개,수정일: 4년 전
Manwoo Park,지도상 주차공간 표시가 있어 차를 끌고 갔는데 장애인만 주차가능하다 다락원 체육공원이나 그옆 중랑천 주차장에 돈내고 주차해야한다 내부는 관리 잘 되어 있고 천천히 둘러보기 좋은곳,별표 4개,3년 전
이미영,산책하기 아주 좋아요. 2층 카페에서 보는 전경도 훌륭하고요. 옆에 다락원체육공원도 있어요. 도봉산역 바로 옆이라 교통도 편리합니다.,별표 5개,6년 전
김현수,서울창포원 개원 때부터 즐겨 찾으면서 공원으로 탈바꿈 하기 이전의 그곳을 생각하곤 합니다.. 역 바로옆에 자리잡고 있어 도봉산 등산객들의 만남 장소로 이용되기도 하고 초화류가 잘 정리되어있고 소나무도 이제 제대로 활착하여 쉼터로 아주 그만이지요..,별표 5개,4년 전
Snoopy Herh (hsnoopy),내 주변 가까운 곳에 힐링되는 숲속같은 장소,별표 5개,3년 전
lux Sin (lux_sin),"깨끗하게 조성된 생태형 공원입니다. 연못과 냇가, 플숲, 잔디밭, 나무숲, 꽃밭이 조성되어있으며, 꽃이 만개하였을때 방문하면 아름다워 구경하기에 좋습니다. 공원의 규모는 중규모정도이며, 가볍게 가족들과 소풍오기에도 괜찮습니다.",별표 5개,6년 전
Jaewon! Hillo,자저거로는 들어갈 수 없지만 앞에 세워놓고 산책하기 좋아요 깊히 들어가면 그늘막 아래 쉼터도 있으니 라이딩 중간에 쉬기에 딱입니디ㅡ. 북카페도 있고요,별표 5개,4년 전
Yizhai Lim,서울창포원은 대체로 오밀조밀하게 잘 꾸며진 아름다운 곳입니다.,별표 5개,6년 전
김상엽,산책하기 적당한 아담한 공원입니다. 2층에 커피숍이 있고 공원 내 쓰레기 통이 없으니 참고 하세요~ 서울둘레길 스탬프 용지와 완주증명서를 받을 수 있습니다.,별표 5개,수정일: 4년 전
민옥자,"집에서 멀지 않은 곳 중랑천 길따라 의정부 방면으로 쭉 가다보면 도봉산역 뒤편에 넓고 잘 조성된 창포원! 여기저기 쉴 공간과 벤치들, 정자, 각종 나무와 꽃 특히 이름에 걸맞는창포가 주를 이룬 아름다운 공원이다",별표 5개,4년 전
이수암,서울 도봉산역에 위치한 공원으로 주변 아파트주민뿐아니라 도봉산을 방문한 이들이 많이 방문하는공원 반려견 동반 환경 반려견 산책도 가능함,별표 5개,수정일: 1년 전
빈터의 삶의 여정,도봉산역2번출구 2분거리. 다양한 생태환경을 자랑하는 서울 북부권에 위치한 수목원. 입장료 없음. 서울둘레길 시발점. 스탬프책자발급,별표 4개,수정일: 2년 전
Chang Woon Park,눈덩이 많이 쌓여고 아름다워요,별표 5개,수정일: 1년 전
복윤서,숲이 우거져 좋아요.여기 저기 소풍을 즐기는 사람들 많아요,별표 5개,1년 전
멍석,도봉산역 동쪽 출구에 있는 공원입니다 산책로도 깨끗하게 잘 정비되어 있고 벤취도 잘배치 되어 있습니다  그렇지만 테마가 부족한 동네 정원 5월 연산홍 개화때만 장관입니다,별표 5개,3년 전
백일화,단풍이 이쁘게 물들어 너무예쁘네요^^,별표 5개,4년 전
jh KIM,기대없이 시간보내러 갔는데 왠걸.. 너무너무너무너무너무 좋았어요. 유모차산책도 편하고 중간중간 벤치에서 쉬기도 좋고 텐트 돗자리도 펴고 도시락도 먹고 꽃도 다양하고 창포 이름처럼 붓꽃도 이쁘고 북카페도 있고 화장실도 좋고 도봉산역이랑 완전 가까워 공기도 좋고.. 다 좋은데 주차장이 너무 좁아요. 다해서 20대 정도인듯해요. 완전 일찍이거난 타이밍 잘 맞아야해요. 그래도 또 가야죠~ 다음에* 불암산 나비정원 가보고 그 다음쯤에요.,별표 5개,6년 전
신현배,좋았어요 · · 도봉산 역 바로 앞이고 인적이 드물고 · · 또 바로 옆으로 잘 정비가 된 중랑천이 흐르노 있어 걷기나 자전너 운동을 하기엔 초고죠 · ·,별표 5개,3년 전
한세현,봄 가을 나들이 하기 참 좋습니다,별표 5개,2년 전
이광호,도봉산역 갈때마다 한번씩 들러요 데이트하기좋고 산책하기 좋네요,별표 5개,1년 전
Juhyeon Kim,"사진 찍기, 산책하기 좋은데 주차공간이 매우 협소. 도봉산역광역환승센터에 유료주차 후 걸어오거나 주변에 불법 주차 해야 함. 대중교통이 편리.",별표 4개,6년 전
김건수,도봉산역 창포원 지날때마다.  방문합니다.  운동하기엔 너무좋어요.  공원이깨끗하고  운동시설도잘돼잊구요.  휴식처엔  그만입니다.,별표 4개,수정일: 3년 전
조건석,전에는 연못에 붕어가 많이있었으나 근간 몇 차례 가 보았지만 연못에 물이 더러웁고비단잉어 일반잉어 각 한마리씩 밖에 안 보였음 물가에서 작업하는 인부 2 며이있기에 본의했더니 얼어 죽었다고 말하기에 그저그만 왔음 정리은 대체로 잘 돼었음,별표 3개,7년 전
스스구,"나무도 많고 풀도 많고 꽃도 많아서 힐링하기엔 좋은 장소!!! 북깨페도 있고 숲속에서 의자도 있어서 앉아서 쉴수도 있다. 교통편은 1,7호선 도봉산역에서 내린다. 버스가 지하철보다 더 멀다.",별표 4개,수정일: 7년 전
강현숙,작년여름 더울때 잠깐들렸던곳 오늘은 양주사는 지인과 헤어지기섭섭해서 잠시들렸는데 소나무길 흙길도걸어보고 예쁜길 추천해줘서 고맙다는 인사도 들어서 기분짱 작지만 예쁜 창포원 굿굿굿입니다,별표 5개,3년 전
홍연홍,서울둘레길 1코스 시작점. 꽃피면 더 예쁘겠네요. 편안하게 걷기 좋습니다.,별표 5개,1년 전
조은,"북카페라기보단 매점에 가깝지만 음료나 쿠키, 빵이 다양하게 마련되어 있었고, 조용하게 둘러보며 산책하기 좋았습니다. 계절마다 피고지는 꽃과 식물이 있어서 자연을 잘 느낄수 있는 곳이라 생각되고 새들도 날아오는 모습이었습니다. 서울둘레길 센터도 있어서 트레킹을 즐긴다면 들러서 정보를 얻는것도 좋을듯합니다. 도봉산역 인근이라 대중 교통편도 용이합니다. 주차는 지상에 10여대정도만 가능합니다",별표 4개,6년 전
조현욱,예전엔 꽃이 다양하고 관리가 잘되었는데  몇년동안 관리가 잘 안되는거 같아요,별표 3개,1년 전
탁성오,자연이 어우러져서 좋아요~,별표 5개,2년 전
박귀남,야생화와 어우러진 습지생태. 평지에 나무들이 만들어 준 그늘 아래 쉴 수 있는 곳곳의 작은 공간들이  만나는 사람들을 편안하게 해 준다. 코끝에 스치는 바람 조차도 정겹운 곳이다 ^^*,별표 5개,8년 전
이재휘,역사적인 공간을 기념할수 있는 공원으로 꾸며 놓은게 인상적이였고 아이들을 데리고 가기 좋은 공간이었다..다만..주차는 극혐...ㅡ.ㅡ,별표 4개,2년 전
이영자,창포원 처음 가봤어요  도봉산만 알았어요 가깝고 부담없이 싑게 자주갈거예요 걷기에 아주좋아요 봄이오면 더좋을텐데 기다려져요,별표 4개,3년 전
냠냠이,쓰레기통 없는 공원이라서 쓰레기 버릴 곳 아무데도 없고 근처 지하철 역에서도 쓰레기 버리면 짜증내요^^,별표 1개,1년 전
정이사,"산책, 운동, 독서... 도봉산역에 있어 교통도 좋지요.",별표 5개,5년 전
이은준,친구와 생태공원 둘러보며 약초원에 식재되 있는 약용식물들을 관찰 함 화장실 공원관리센타 건물 내에 위치해 있으며 깨끗하고 환경이 아주 좋아요,별표 4개,8달 전
카라멜프라프치노,나들이하기 넘 좋았아요~~,별표 5개,4년 전
"Nohjun Bae,","도봉산역에 산책할수 있는 공원 맨발걷기와 엎에 다락원까지 연결 전망엘리베이터로 도봉산,수락산 조망",별표 4개,1년 전
김명,가까운 곳에 위치한 산책로~,별표 4개,수정일: 3년 전
JSHONG “JUSTIN”,좋은 곳인데 관리가 조금 느슨한것 같아요. 고임 물들이 썩어가요 ㅎ,별표 5개,1년 전
정희은,넓고 풀과 꽃과 나무와 연못까지 잘 갖춰진 공원. 교통도 좋도 화장실도 깨끗. 산책하기 좋은 곳,별표 5개,3년 전
JONGHYON YI,가족과 산책하거나 소풍오기 좋아요. 서울 둘레길 사무소도 있어요,별표 5개,1년 전
박동호,도봉동의 아주 좋은 가족공원입니다,별표 4개,6년 전
이경열,좀더  가꿔야 할것 같아요 무질서하게 방치된거 같아요,별표 3개,3년 전
Shinho Lee,"그렇게 넓지도 않고 화려하지도 않지만 그냥 마음 편안한 서울 내 수목원 이네요. 10월초라 꽃들이 피어있지는 않지만 5월에는 볼만할 것 같습니다. 주차는 길가 이면 불법주차 또는 건너편 도봉산역환승주차장 (시간당 1,200원) 이용하시면 됩니다.",별표 5개,6년 전
박은순,도심속자연 옆에는 체육공원 짱이조 놀러오세요,별표 5개,수정일: 2년 전
Daewon YOON,도봉산역 옆. 중랑천 자전거길로도 접근가능. 서울둘레길의 시작점이기도 함. 아기자기하게 잘 꾸며진 작은공원. 또는 큰 정원. 깔끔한 화장실과 북카페. 근처 유치원에서 가끔 소풍오는 것 같음. 계속 조용하게 쉴 수 있는 공간이면 좋겠다.,별표 5개,8년 전
김호식,창포원공원은 가까운 도봉산아래근처에서 70년초에  군대생활을 도봉국민학교근처  부대에서 근무한곳인데  지금도 옛날군생활날때마다  창포원에와서 휴식과 운동을하고갑니다  아담한 시설에 감사드립니다.~~^♡^,별표 5개,수정일: 7년 전
가수김수자,"<서울시립 창포원> 현지 주민으로서 서울시립 창포원 공원에서 누리는 정서적인 충족감은 엄청 큰 기쁨입니다.  창포원에서는 종종 개인 버스킹 즉 색소폰 연주나 기타를 치면서 노래를 하시는 분, 또는 국악공연과 트롯 가수님들의 공연 등 갖가지 비대면 공연을 보는 즐거움도 크지요.  저는 서울시립 창포원에서 국악공연팀과 트롯팀 가수팀의  한사람으로 창포원에서 한 달에 첫째 주와 세째 주에 2회 고정 출연해서 노래를  하고 있습니다.  코로나19 시대이죠. 자유로이 어디 방문을 하지 못하는 시기에 운동을 하면서 문화적인 행사를 접할 수 있기에 창포원을 찾아오는 시민들과 주민들께서는 즐거움이 크다는 것을 전하고 싶습니다.  여러가지 다양한 경관을 보는 즐거움이 있으며 '책읽는 언덕' 그리고 '북카페' 라는 곳도 있어서 차를 마시며 책도 보고 휴식을 취할 수 공간이 있기에 자주 찾는 곳입니다.  주민의 한 사람으로서 큰 기쁨을 취하는 곳이기에 시립공원 창포원을 쾌적한 분위기로 잘 관리하시는 관계자 여러분들께 진심어린 감사를 드립니다! 고맙습니다?",별표 5개,수정일: 4년 전
--,역에서 나오면 바로 산책코스다. 걸으면서 대화하다 보면 한바퀴 후딱이다. 물이 좀 탁한 편. 오리 보였음,별표 4개,2년 전
양홍식,동네 산책나왔다가 서울끝 축제한다고 해서 구경함.,별표 4개,수정일: 5년 전
이명근,편안하게 가족과함께 여유롭게 산책하며 추억을 쌓기에 좋았습니다 연못위에 다리가  연결되어 있어  산책하며 작은 물고기 큰물고기들의 모습을 구경하며 아이들과 즐거운 시간을 보낼수 있어서 좋았습니다,별표 5개,4년 전
문봉기,도봉산역 옆에 있는 공원으로 정원과 호수가 잘 어우러져 휴식처로 추천합니다. 피크닉 구역 곳곳에 벤치와 산책하기에 좋은 숲길이 있습니다,별표 5개,1년 전
김동욱,다소 작지만 사진 찍기좋은 장소들이 많음.  이용객이 적은편이고 인접체육공원은 영유아들 놀기 좋음.,별표 4개,4년 전
이지호,아이들과 함께 산책도 하고 뛰어 놀수도 있는 가족 공원입니다. 간이 텐트와 간식을 가지고 나들이 코스로 적극 추천합니다.,별표 5개,6년 전
로시도,환경은 칭찬.,별표 1개,1주 전
Nature's Music,도심속  공원이지먀  숲과 꽃들이  어울러잇고  창포가 곳곳에  심어저잇고  수양버  가지들이 늘어져잇는 아주  운치 잇는곳 ~~~ 쉴수잇는 벤취도  잘배치돼여 잇는  아주 예쁜곳입니다,별표 5개,4년 전
박혜리,5월이 제일 예뻐요~,별표 5개,7년 전
MiniYuri FamStory,산책하기 좋아요,별표 5개,6년 전
이리라,힐링하기 좋다!,별표 5개,6년 전
이상돈,휴식 공간으로 조성된 서울의 몇안되는 공원으로 그늘과 꽃 그리고 자연스런 멋과 도봉산을 바라보는 곳으많으로도 힐링이 되는 공원이라 할 수 있다,별표 5개,4년 전
야리,넘 좋고 평화로운데.... 수유실이 닫혀있고 ㅜㅜ 이유식먹여야하는뎌 너무 당황스러웠네요......,별표 3개,1년 전
강신희,가족이함게 휴식하기 좋은곳,별표 4개,7년 전
김애경,강아지와산책하기좋아요 매일 일정시간에가면 멍멍이친구들도만나서 덕분에 사람도만나고 좋아요,별표 5개,3년 전
고서정,"도봉산역 앞에 비교적 최근에 생긴 큰 공원. 갈때마다 업그레이드 되는 느낌. 인공연못에 물고기가 있고 내부에 북카페겸 커피숍이 있고 여럿이 앉기 좋은 테이블들이 있어 나들이로 가기 좋은 곳. 조그만 광장에서 공연도 하고, 철마다 관리하는 식물도 다양하고 옆으로 박물관도 확장되어서 더 볼게 많아짐. 다만 날이 더워지면 연못 근처에 초파리 기둥이 곳곳이 있으니 걸을때 주의",별표 5개,6년 전
정현정 (개념잡자),아직은 완전하지않지만 공원과 체육시설이 함께 있어 좋아요 우연히 공연할때 가서 더 좋았지만 항시 공연이 있으면더 좋을것같아요^^,별표 3개,6년 전
Jj jo,켜켜히 쌓여 물에 잠겨있는 낙엽 등 늦가을의 처연함이 느껴지는 곳.,별표 3개,수정일: 4년 전
임명호 (공인회계사),"서울둘레길 완주 인증 받으러 들러는 곳.  특히 봄에 화사한 곳입니다.  벌써 봄기운이 도는 듯,  멋진 곳이지요.",별표 5개,4년 전
Dave Kim_김동협,조용하고 멋져요,별표 5개,2년 전
