작성자,내용,별점,작성일
정지선진경나경빠,4가족이 뭉쳐서 다함께 근교 캠핑장에서 숫불에 고기 궈 먹자고 3개월 노래불러서 예약 당첨되서 간 곳인데 역시 좋더이다 가을이라 덥지도 않고 애들은 열심히 놀고 어른은 사진 찍어주고 해질무렵 고기궈서 애들 저녁 챙겨주고 아빠들은 숯불에 모여앉아 고기 먹고 ㅋㅋ 즐거운 한때를 제공하기에는 최고의 자리로 보임,별표 5개,7년 전
신지석,서울에 한적하고 조용한 분위기 좋은 곳을 찾고 있는 분이라면 추천합니다 주변 망우묘지도 가볼만 하죠,별표 4개,수정일: 6년 전
Bini Son,가볍게 다녀오기 좋네요,별표 5개,1년 전
한솔,ㅎㅅㅎ 삼겹살 구워먹음 맛있었음 ㅎㅅㅎ 술 먹고 술깨려고 뒤에 산책로 한바퀴 돌았음 ㅎㅅㅎ 21시까지 있으려다가 해떨어져서 그냥 집에 옴 ㅎ3ㅎ 좋은 곳임 ㅎㅅㅎ,별표 5개,1년 전
쑨도리친구,사이트가 넓진 않지만 사이트마다 독립적으로 구분되어 있어서 좋음. 사이트가 깔끔하게 청소가 되진 않지만 화장실은 깔끔함,별표 5개,4년 전
YOUNGHAK NOH,"나무 그늘도 많고, 관리도 잘되어있고, 접근성도 좋고, 어서 10월 11월 예약이 가능해졌으면 좋겠네요",별표 5개,6년 전
김진권,시설도 깨끗하고 서울근교라 좋아요. 계곡이나 물놀이시설도 이용할수 있었음 하는 아쉬움이 있네요,별표 4개,5년 전
종현박 (커피한잔),아이들과 캠핑하기 넘좋은장소임,별표 4개,5년 전
5 Balance,서울에서 가깝고. 관리 잘해서 깨끗하고 잘 정돈되서 운치는 없어요. 생각보다 흙을 밟을 기회가 없는 캠핑장 !,별표 3개,4년 전
김경환,1박에 2만5천원임니다 전기료별도 3천원 가격별로 글램핑은 15만원 캠핑장 매장 가시면 캠핑장비 대여해줍니다,별표 5개,수정일: 4년 전
한상준,다 좋은데.. 화장실과 샤워실은 불편함. 그럼에도 접근성이 좋고 전철역 앞 100m 앞이기에 좋음,별표 4개,7년 전
이정림,서울에서 즐기는 캠핑 시설 깨끗하고 넘 좋아요~ 즐길 거리 충분합니다.,별표 5개,3년 전
정재일,"서울시내에 캠핑장과 바비큐장이 있다는것이 매우 좋습니다. ""저녁 퇴근은 캠핑장으로,아침 출근은 서울로""로 가능한 곳입니다.",별표 4개,4년 전
Alexander Hann,주차장에서 자는 느낌을 느끼고 싶다면...24시넘어 떠들고 마치 전쟁터와같이 고기들이 타들어가고 숯이타는 매캐한 냄새가 지배하는 분위기를 즐긴다면 추천~~,별표 2개,8년 전
D Jhon,위치상 이점이 가장 큰 곳이라 할 수 있다 다만 화장실이 다소 깨끗하지 못하며 식기세척장도 망가져 여기저기 손봐야 할 곳이 보인다 매번 느끼지만 캠핑에티켓이나 매너타임은 전혀 지켜지지 않는다,별표 4개,수정일: 4년 전
조금이상한 일상,서울권에서 짚라인을 탈수 있는곳~,별표 4개,6년 전
최혜경,산책코스로 운동기구도 있어서 좋고 서울근교에 가볍게운동도하고 운치도 있어서 행복합니다 감사합니다,별표 5개,5년 전
이규현,시설은너무잘되어있어 사용하기에불편은없는데 겨울전기사용부족으로 추위에엄청떨었어요 전기용량만해결해주면 겨울체험또하고싶은데ᆢᆢ,별표 3개,5년 전
dong zun “다같이돌자동네한바뀌” jang,가격대비 좋와요. 가깝고 캠핑하기 좋은듯 합니다.  멀리가지말고 가까운데 가면 비용도 절약되고 운치도 있어요.,별표 4개,6년 전
JH K,서울내에 캠핑장이라는 것 하나만으로도 강추 시설 깨끗하고 이동에 부담이없음. 다만 경쟁이 치열함,별표 5개,4년 전
T채널,도심과 가까이 있으면서 잘 정돈되어 있어서 좋다~ 데크가 약간 좁지만 많이 부족하지 않아서 다행,별표 5개,5년 전
고광석 (가야G),길도 좋고 풍경도 좋네요,별표 5개,5년 전
Jonggon kim,날씨가 조금만 더 좋았다면 최고~^^,별표 5개,11달 전
Hyongsik Paek,관리도 잘되고 깨끗하니 좋더군요 캠핑장비 렌트하는곳도 있고 물론 바쁜 성수기에 가지 않아 성수기에 모습은 모르겠습니다 아마도 성수기에 대한민국 ㅠㅠ예상은 되지만...,별표 3개,9년 전
김동민,가족과 함께 소풍가기 좋은 곳 다만 주변에 뭐 먹을데가 없어서 먹거리는 따로 챙겨가는 것이 좋음,별표 5개,9년 전
정진우 (ZINUO),"예약만 할 수 있다면, 좋아요. 숯을 못쓴다던지 등의 안전을 위한 제약사항이 좀 있어요",별표 5개,6년 전
정준상,도심에서 자리 하고 있는데 .. 주변 조용하고 정리 정돈이 잘돼 있다 화장실 수유실 깔끔하게 정리 됐어요,별표 4개,7년 전
서순효,양원역 2번출구에서 가까워. 약간 높은곳을 넘으면 캠핑장. 공기가 서울보다 맑음,별표 5개,2년 전
김진우,서울에서다깝고이렇게좋은곳이,별표 5개,4년 전
Isaac Lee,좋아요 고기구워먹을 수도 있고 시설도 괜찮고 근처에 매점도 있어서 좋네요,별표 5개,7년 전
이아,사실 캠핑경험이 없어서.. 객관적인 비교는 안 되는데.. 나름 조용하고 시설 잘 갖춰져있는데 화장실이 쫌...,별표 2개,6년 전
진유민,옆에 사람 온다면서 한명도 오지도 않고 인원 더 추가해도 좁다고 안내안해주고 의자추가도 대충해주는 그냥 장소대여 장사꾼,별표 1개,4년 전
백억,시내권에 있고 숲이 우거져서 너무 좋아요. 2주에 한번씩 계속 오게되네요,별표 5개,3년 전
가나다라마바사,너무 좋네요,별표 5개,6년 전
남이상복,아주 좋아요,별표 4개,3년 전
Mang Ko,너무시끄러운! 흡사 외부식당같은 분위기. 아마도 지역주민분들이 캠크닉처럼 식사 하러오시는듯 하네요. 밤에는 야영객이 별로 안보이네요. 오늘만 그런가?,별표 3개,3년 전
한송이,청솔모랑  노루 다람쥐도 있더라구요~,별표 5개,7년 전
유종규,힐링 제대로 하고 왔습니다!,별표 5개,5년 전
박성원,캠핑장은 이용하지 못하고 일반 바베큐장 이용함요. 분위기 내고 싶을 때 유용.,별표 3개,3년 전
Hong micle,"주위가 산으로 둘러쌓여 있어서 좋음, 가까운 곳에 사찰도 있어 분위기도 좋음",별표 3개,6년 전
HW Yang,밤에 모기 많아요// 매점 비싸요~먹을거 미리 많이 준비해서 오세요,별표 4개,5년 전
d d,시설이 예쁘게 잘 되어있어요. 장작으로 불멍을 못하는 게 아쉽네요.,별표 5개,4년 전
Matthew Kim,좀 뭐가 잘 안꾸며져 있고 관리가 되는건지 궁금할 정도예요 매점도 비싸요,별표 2개,6년 전
Jonghyun Park,깨끗합니다. 시설도 좋고 접근성도 좋네요. 다만 예약하기가 어렵습니다.,별표 4개,8년 전
street souly,서울 공립캠핑장 중에 최고예요 ㅋㅋ,별표 5개,4년 전
현미시리얼,밤 10시쯤에 연못 근처에서 녹음기 키고 돌아다니시다 보면 여자 웃음소리가 들리는게 조금 음산한데 피해도 안주고 공기도 좋습니다,별표 5개,5년 전
윤정장,아이들과 안전하게 놀기 좋았습니다. 확트이게 되어있는것도 좋구요~,별표 5개,6년 전
HwanYeon Yi,도심권 접근성 좋은 캠핑장 시설도 우수 야간 아이들의 소음이 커서 서로 조심해야함,별표 4개,5년 전
안녕하세요ᅳ,다닥다닥붙어있어서 시끄럽고프라이버시는없겠지만 서울에있다는게큰장점입니다,별표 5개,5년 전
JC Kim,"시설 관리도 잘 되어있고, 관리해 주시는 분들도 친절합니다!",별표 5개,3년 전
채정엽,서울 시내에 몇개안되는 캠핑장... 예약은 어렵지만 가족끼리 조용히 다녀오기 좋습니다,별표 5개,5년 전
다이아몬!!,잠시 쉬러가기 좋은 곳..  바베큐장 및 시설이용은 돈을 지불하지만(장비를 가지고 가면 공짜) 산책은 공짜~~,별표 5개,7년 전
어디까지 가봤나요.Whybik Ch.,공원에 뛰놀수 있는 잔디밭과 물놀이터 겸용 놀이터가 있음. 아이들과 같이 가서 뛰어놀기 좋음,별표 5개,6년 전
YG Kwoun,서울시내 캠핑장 중에 시설은 최고. 접근성은 조금 떨어져서 조용합니다.,별표 4개,8년 전
강남구,서울내에 있어서 부담없이 다녀올수 있으나. 예약하기가 정말 힘들다...,별표 4개,7년 전
함께 사는세상,관리 잘되어 있고 서울 동부 지역은 접근성도 좋다.,별표 5개,6년 전
박기현,편의시설도 잘되있고 애들이랑 잘 놀다 왔어요^^,별표 5개,4년 전
SUNGHYUN PARK,다른 캠핑장은 가본 적이 없어 비교는 불가능!! 다섯식구에게 공간적으로 부족한 점은 없었고 시설도 나쁘지 않았습니다.,별표 4개,수정일: 4년 전
mira choi,장소가 협소하긴 하지만 산책을 하긴 좋다. 주차장이 너무 좁은것이 흠,별표 4개,6년 전
Mark Chun,텐트 간격 떨어져 있어서 좋음. 놀이터도 괜찮음. 잠은 안잤음,별표 4개,5년 전
timelines,서울안에 캠핑장인데 좋아영.,별표 4개,5년 전
Tyche J,주차장 입구 복잡하다 그래도 도심 속에 여유는 한 몫,별표 3개,3년 전
빛나리,지명에서 나타난것처럼 가족 친구와함께할수있는 나들이겸 산책장소최고인듯ᆢ,별표 5개,7년 전
이소리,서울에 이렇게 가까운곳에 있는줄 몰랐네요 너무 좋았어요 😀…,별표 5개,3년 전
최은지,캠핑하기 좋아요,별표 5개,2달 전
장철호,금요일 저녁 부터 토요일 오전까지 가을 속에서 잘쉬었에요,별표 4개,2년 전
sung-hyun kim,직원 불친절..  ㅉ 모기많음.. 소독하면 좋을텐데 안움직이는군 !,별표 4개,수정일: 4년 전
주-디자인최고집 (만들자 새로운것을),굳굳 한달에. 두번 정도 다니는데 솔솔한 재미가 있네요,별표 5개,4년 전
Jason Park,중랑구 끝자락에 있는 힐링 명소,별표 5개,6년 전
shore north,야산에 위치한 캠핑장 전기사용 가능 한번은 가볼만 두번은 그닥,별표 3개,7년 전
Moon,예약이 너무힘들다... 일요일에는 숙박은 안하고 밤에 다 빠지던데 ...,별표 3개,1년 전
JeongHun Han,너무 멋지고 좋습니다 서울에 이런 곳이 있다니 이럴정도 입니다,별표 5개,7년 전
웅투리,서울내에 있어서 간단하게 캠핑하기 정말 좋은곳이였습니다.,별표 5개,3년 전
김은미,좋아요 가깝고 시설좋아요,별표 5개,9달 전
김형웅,평일방문시 한적하고 좋음 바베큐장을 이용시 기본세팅 없이 모든걸 대여해야하는 것은 아쉬움,별표 4개,6년 전
8back “t800”,캠핑장 주변이 더경치가좋음,별표 4개,7년 전
박서진,캠핑장과 주변공원이 산책과 어린아이가있는가족들이 편안히 즐길수 있는곳!,별표 5개,4년 전
조현진,서울에 이런곳이 있다니,별표 5개,4년 전
최인경,규모가 작은편이지만 서울안에 있는 잘 조성된 캠핑장,별표 4개,8년 전
김성은,너무좋아요~나무도 우거지고 도심속의 힐링공간입니나~~,별표 5개,3년 전
안병근,그냥 산책 잠깐 하기에는 좋아요. 큰 기대는 하지 말고요~,별표 3개,4년 전
김국화,당일치기 바베큐 하기 좋아요,별표 4개,4년 전
남준우,도심근처에 근접하고 직원분도 친절하시고 좋은 경험이었습니다,별표 5개,3년 전
김종금,숲이 우거져 산책하기 좋은 곳입니다 새소리 바람소리 싱그럽고 아름다운 숲!!,별표 3개,7년 전
김호식.hosikkim,캠핑장에서  야영하기 좋답니다^^ 매점도 있구요.  공기도 좋습니다.♬,별표 5개,10년 전
홍미나,당일치기로도 좋네요~  담에 또 올예정입니다,별표 5개,7년 전
Harin Mommy,너무 좋아요,별표 5개,3년 전
methew,도심 숲. 아침 새소리 good.,별표 4개,4년 전
Dave Ryu,가족끼리 쉬기 좋은 장소지만 아이들이 많아 시끄러워요,별표 5개,6년 전
정대중,"당일 예약했는데, 미리 예약하신 분과 중복되서 고기 구워먹다가 쫓겨났네요ㅜ",별표 1개,5년 전
KeunJong LEE (Alex),편안한 시설과 친절한 관리자님. 즐거운 시간을 보내고 왔네요~,별표 5개,7년 전
유훈,여전히 시끄럽고 난장판 분위기지만 가까운 맛에 가큼 산번씩 들리네요,별표 3개,4년 전
DONGYEON PYO,도심속에 나들이 잘 다녀왔어요  사이트 아담합니다,별표 5개,4년 전
Joohan Lee,가깝다는거 외엔 장점이 없어요. 싸이트좁고 싸이트주변 소변악취,별표 2개,8년 전
이은희,동대문구 장안동 근처에 이렇게 가까운 캠핑장이 있어 좋네요,별표 4개,6년 전
DongHwan Jeong (천공전사),도심 속에서 캠핑 할 수 있어 좋은데 샤워할 수 없고 저녁에 조금  시끄러워요.,별표 4개,6년 전
박쳄가,시설도 좋고 모두가 친절해서 좋았어요,별표 5개,7년 전
ChangRok Lim,시원하고 좋네요 다음번에는 캠핑으로 와봐야겠어요,별표 5개,7년 전
Joonwoo Park,잘 꾸며놓았네요.  서울시내에 있는 휴식공간.,별표 5개,4년 전
정성남매캠핑일기,캠핑장이 도심에??? 거기다 이렇게좋은 도서관도있고??  크으으~최고다,별표 5개,5년 전
김태원,집가까운곳에서 이런 여유를 즐길수있어 감사합니다.,별표 5개,6년 전
Sewoong Kwon,캠핑장이 오붓하고 공원과 연결되어있어 아이들과 놀기좋음.,별표 5개,5년 전
Youngki Cheon,사슴벌레 애벌레도 찾을 수 있는 그나마 서울에서 청정한 곳,별표 4개,7년 전
Tiger J.,가깝고 깨끗하고 좋은데 예약이 쉬울지는 모르겠네요,별표 4개,6년 전
rody,시설도 좋고 주차도 잘되어 있습니다,별표 5개,4년 전
최규현,(구리토평가족캠핑장대비)일단 조용해서 좋아요.,별표 5개,7년 전
김충환,깨끗하게 정리되어있고 그늘도 적절해요,별표 5개,4년 전
hj park,직원들이 하나같이 다 불친절합니다. 서비스 교육 안하시나봐요,별표 1개,6년 전
.박태웅,도심에서 근접하기편한 캠핑장입니딘.. 단지 예약하기가 넘 힘들다는..,별표 4개,5년 전
엄혜선,가족과의 행복한시간,별표 5개,7년 전
Sangjin Kim,시설 관리 잘 되고 좋으나 타프칠 공간이 부족,별표 4개,6년 전
새벽날개,다 좋은데.... 놀이터 청소 상태가 엉망이네요.... 푸,별표 4개,5년 전
Sang Hyun Lee,도시 한복판에 개울과 연못이 있는 숲을 조성하고 가족이 캠핑할 수 있도록 한곳.,별표 3개,4년 전
chorlho lee,서울북동권역서 제일캠핑하기 좋은곳 임.,별표 5개,7년 전
송영배,서울 내에서 즐길 수 있는 캠핑장. 주말 예약이 너무 힘들다.,별표 3개,8년 전
이홍재,중랑숲 바로 옆에 물놀이 공원도 생겨서 좋습니다.,별표 4개,6년 전
김스마일,열두시넘어도 마시자 떠들자 분위기에 관리자도 전혀 통제 안합니다.,별표 1개,5년 전
Hwan Jeong,서울 시내에 있어 접근성 좋네요^^,별표 4개,6년 전
박박병학,주차비유료는 반대~,별표 5개,7년 전
강쭈,가까워서 벌써 두번째 도심캠핑 제격,별표 5개,4년 전
주영민,캠핑하기 좋은 곳,별표 5개,4년 전
박현주,간단하게 캠핑음식 해먹고 오기 너무 좋네용!,별표 3개,2년 전
장승상,시간나면 가끔가는데요 진짜 괜찮습니다 ^^,별표 3개,수정일: 4년 전
Seung Lee,"낮은산과소나무가잘어울림넙은잔디가어린이무난히즐길수있는곳아쉬운것은식수가~~""",별표 5개,8년 전
미카엘(양심있는남자),가깝고 좋습니다 예약하기는 힘들어요,별표 5개,4년 전
wjdgk ghkd,"공기가 맑아서 인지, CORONA-19까지도 사라진 듯이 밝았습니다",별표 3개,수정일: 4년 전
김상환,몹시 시끄럽고 장작사용 하지 말라면서 단속도 안하고 개나소나 다 불질함.,별표 1개,5년 전
PYO DOLL,서울 시내에 편하게 즐길 수 있는곳,별표 5개,5년 전
이정수,아이들 데리고 오기 아주 편안하고 놀기 좋은 장소,별표 4개,4년 전
하융,산도 좋고 아이들이 놀기 좋은 수영장도 있다,별표 5개,6년 전
Hyung-Joo Kim,시내에서 가깝고 설비도 잘 갖춰져 있습니다.,별표 5개,6년 전
구진희,서울시내에  이렇게 힐링 공간이 있다니 놀라웠고 너무 좋답니다,별표 5개,3년 전
Don Kim,좋은디 너무 좁고 벌래가 많음요,별표 5개,4년 전
bag Sweet (Sweetbag),다른곳보다 매너타임이 잘지켜지고있고 조용함,별표 4개,4년 전
SWoo Song,강남에서 중랑까지 멀지만.. 그래도 직화 고기는 항상 옳지!!,별표 5개,4년 전
김성익,지하철을 이용할 수 있어서 좋아요.,별표 3개,5년 전
이용윤,산책로가 잘 되었음..공기 맑아 힐링으로 최적임..,별표 5개,5년 전
박정연크리스티나,서울에서  가까운곳에 있어서  좋았어요.,별표 5개,4년 전
행운윤아,너무 좋아요 사람도 별루없구..,별표 5개,4년 전
미순홍,이용조건은 모르겠는데 산책로가 좋은것 같네요,별표 3개,7년 전
김채희,서울근교에 이런 캠핑장이 있어 너무 편해요,별표 4개,5년 전
Bbuzzy Koh,정리 및 관리가 잘된 캠핑장이네요,별표 5개,5년 전
민,놀이터 도있고 고기도 먹고 그게 좋아요,별표 5개,수정일: 6년 전
김동욱,바베큐하고 캠핑하기 딱좋죠 전기도 들어오고!,별표 5개,6년 전
손석우,퐈쇄석이 없어 먼지가 많이 날림 ㅠ,별표 3개,6년 전
서기지,깔끔하고 좋아요~~,별표 5개,5년 전
Yoonho Bae,동료들과 친구들과 함께 바베큐을 즐기기에 좋습니다.,별표 4개,7년 전
Wonjae Lee,도심속에 이런 환상적인 공간이 있다니!,별표 4개,9년 전
계창용,나무 그늘이 많아서 좋습니다,별표 4개,2년 전
이효성,주중이라 조용하고 편안하네요,별표 4개,7년 전
PARKJU,서울이라는 점 말고는 장점이 없는 캠핑장입니다.,별표 2개,8년 전
gands74,서울에 이런 곳이 있어 좋다,별표 4개,4년 전
광이,서울도심속의 힐링공간!!!  너무좋아요ㅎㅎ,별표 5개,5년 전
조인제,너무 좋아요. 특히 아이들이 너무 좋아합니다.,별표 5개,8년 전
임지선,물놀이장이 생겨서 아이들이 무척 좋아해요,별표 4개,수정일: 7년 전
JiYun Kim,아담하니 아이들과 함께하기 좋아요~,별표 5개,6년 전
황원일,좋은 장소 입니다,별표 5개,4년 전
토미,좋습니다 9-4 또는 8번 대가 좋습니다,별표 4개,4년 전
민정,장작 피우는건 은안되고 숯피우는건 되네요,별표 1개,5년 전
전재천,그늘이 적은 게 흠이지만 잔디밭 좋아요!,별표 4개,8년 전
동개덩개,조용한산책을 원하시는분은 가지마세욭,별표 5개,5년 전
미치겠어(MICHIGET),깔끔하고 특히 화장실이 따뜻해요 ㅠㅠ,별표 5개,7년 전
james park,서울근교 조용하고 가족끼리 함께하기좋음,별표 5개,8년 전
Sophia Hna,한번 가볼만함 두번은 가고싶지가...,별표 1개,5년 전
제나스토리,서울에 있는 최고의 캠핑장 입니다.,별표 5개,6년 전
망우리,집 옆이긴해도 너무 좋아요.,별표 5개,5년 전
박종수,아이들하고  놀기좋은 장소입니다,별표 5개,6년 전
송주노,서울시내 캠핑장중 최고에요..,별표 5개,6년 전
서은석,시설 좋고 접근성 좋은곳,별표 4개,8년 전
suckjung han,조용하고..깨끗하고..친절하고.. 이상입니다,별표 5개,4년 전
오한준,"엄청좋아요. 단, 경사조심요.",별표 5개,6년 전
sun sunshine,그늘이  없어 아쉽. 공사가 안끝나서 불편,별표 4개,7년 전
김빌리,사람들이 드세신분이 없음 애기들 놀기 좋음,별표 5개,5년 전
포인트,가까운 캠핑장으로 간단하게 이용하기 좋습니다.,별표 3개,7년 전
육승완,산책하기 적당함. 물가가 아닌점이 아쉬움,별표 4개,4년 전
BBongs Choi,그나마 서울에서 쉽게 갈수있는곳,별표 4개,7년 전
Kyung je Sung,깨끗하고 조용한 도심 속 캠핑장으로는 최고,별표 5개,수정일: 8년 전
오우정,깨끗하고 좋습니다. 강동캠핑장보다 좋습니다.,별표 4개,7년 전
Tyler Kim,서울 인근이면서 깔끔해요!,별표 5개,6년 전
이병혁,오토캠핑장이 있어서 겨울에도 캠핑 가능,별표 5개,6년 전
뽀짱한귀여미,퇴실시간 누가만든거냐 어이없는 공립캠핑퇴실시간,별표 1개,6년 전
HyungJin Kim,집에서 가까워서 자주 가요~,별표 4개,6년 전
Cheehyuck Ihn (ihnstaphoto),깔끔하고 한적하다. 산책하기에도 좋다,별표 4개,9년 전
박찬열,도심지에서 가까운데서 캠핑을 즐길수 있는!,별표 4개,8년 전
홍아빠,근교에 있는 자연친화적인 공간,별표 4개,6년 전
김갈렙 (갈렙장군),캠핑시설 굿ㆍ인조잔디구장 등,별표 4개,6년 전
Kwangil Kim,산책 휴식하기 좋아요,별표 4개,2년 전
DongHoon Park,하루  쉬었다 가긴  무지 좋아요,별표 5개,8년 전
베리타스(다산군자),폭우속에서도 배수잘됨.벌레없음,별표 5개,7년 전
김범주,시설이 넘 좋아요,별표 5개,5년 전
윤여국,생각보다 좋네요 캠핑장,별표 4개,5년 전
바람따라서,중랑구 망우동 망우산 중랑캠핑숲,별표 3개,8년 전
SH L,추위를 잊게하는 분위기,별표 5개,5년 전
물보라,지하철역에서 가까운 도심속 휴식공간,별표 3개,5년 전
kenny ken,조용하고 깨끗해요,별표 5개,2년 전
이슬이,조용한편이고너무좋아요,별표 5개,5년 전
Soungwoo hong,환상적임 ㅎㅎ 기대 안했는데 깜놀함,별표 5개,7년 전
박준용,애들과  하루를 보내기  좋아요,별표 5개,6년 전
우상선,배꽃.복숭아꽃...너무 이뻐요,별표 5개,6년 전
박광일,조성이 잘되어있슴,별표 4개,9년 전
sebong An,도심속 캠핑 좋아요 ^^,별표 4개,4년 전
바랄,잔디밭이 너무 깨끗해요,별표 5개,7년 전
김철규,"캠핑도 최고, 가벼운 산책도 최고. ^^",별표 5개,7년 전
김명수,최악이다 비싸고 서비스 정신 없고 최악 비추!,별표 1개,6년 전
Jason Lee,독한 모기가 많아 조심해야 합니다,별표 1개,5년 전
선동훈,직원분들 친절하시고 좋습니다,별표 5개,4년 전
하광용,서울에서 가깝고. 좋습니다,별표 5개,7년 전
정다운,서울권에서 가까워서 좋음,별표 5개,6년 전
KIM잴,조용히 해야되는 불편한상황,별표 3개,5년 전
한선미,그늘막많이 있었음 좋겠어요,별표 3개,6년 전
박준형 (JHPARK),집에서 가깝고 한적해서 좋다,별표 4개,5년 전
신형교,좋아여~~흡연자는 쫌 힘들어요....,별표 5개,5년 전
Jeong-mee Chung,서울 근교에 위치한 가족캠핑장,별표 5개,4년 전
이도현,여기 너무 좋아요~,별표 5개,5년 전
hamcheese,아이들하고 가기 좋아요,별표 5개,5년 전
gonzalez 69,서울에서 접근하기좋음,별표 4개,8년 전
공혜진,산책하기 좋아요^^,별표 5개,5년 전
Rude (루정단),시설 및 자연환경 양호,별표 4개,5년 전
최동석,즐겁고 풍요로운 추석 보내세요~^^,별표 4개,7년 전
민경석,일단 한번 가 보세요...훌륭합니다...,별표 5개,7년 전
Pierce Yu,쾌적하고 좋네요,별표 5개,4년 전
이다영,가족끼리 캠핑오기 좋은장소입니다,별표 4개,6년 전
Young Chul Jung (ASACA),뛰놀고 땀빼기 좋습니다 단점없음.,별표 5개,5년 전
고태순,가족과 좋은추억쌓고 왔습니다,별표 5개,3년 전
정재건,커피가 맛있어요,별표 5개,4년 전
최수영,참 재밌는 캠핑시간~,별표 4개,3년 전
SUHO JUNG,"가족, 친구끼리 가기 좋아요",별표 5개,6년 전
김민주,잼있고 즐거웠다~^^,별표 5개,5년 전
권소정,조용하고 좋았어요~~,별표 5개,6년 전
sunjoong kim,자연속 캠핑을 즐길 수 있음,별표 4개,6년 전
Su Yong Jung,도심에서 가까워서 좋아요,별표 5개,5년 전
Young Kim,깨끗하고 놀기 편해요,별표 5개,5년 전
이기준,한적해서 좋아요,별표 4개,8년 전
이재욱,교통이 편리합니다,별표 3개,7년 전
Sc Ryu,여름 한 때인 것 같습니다,별표 3개,수정일: 9년 전
흰구름,조용하고 좋아요,별표 5개,8년 전
Bigtajem big,조용하고 캠핑하기 좋음,별표 5개,3년 전
you hoon won,산책하기 좋은 코스,별표 4개,3년 전
rorry Ri,도심속 캠핑하기 좋음 쏘쏘,별표 3개,3년 전
최예름,깨끗하고 가까워서 좋음!,별표 5개,5년 전
부가세포함,도심속 힐링~,별표 5개,7년 전
N M,서울에서 즐기는 힐링,별표 5개,5년 전
minjeong kang,청소상태 불량,별표 2개,1년 전
Dongsu Ham,그냥둘러봄 언젠간캠핑할거야,별표 5개,5년 전
KYUNG CHUN KIM,접근 편의성 말고는 그닥,별표 3개,4년 전
suyeon Jo,공기좋아요,별표 5개,5년 전
지니,좋아요.산책하기,별표 5개,4년 전
이지안,아주 좋아요.,별표 5개,6년 전
퐁핑,드넓어 아이들 놀기제격,별표 5개,7년 전
송강섭,가족과함게줄길수있음,별표 4개,8년 전
Seung jae Jeong,가까운곳에서 가볍게 바베큐,별표 4개,3년 전
Patrick Bai,걷기좋아요,별표 5개,8년 전
계란 (계란),깔끔하고 좋은시설,별표 5개,6년 전
YS B,넘 즐거웠어요~~^^,별표 5개,4년 전
MaKu B,가족단위 놀기 좋음,별표 5개,6년 전
박철옥 (죽산),가족.연인 캠핑데크좋음!,별표 4개,수정일: 7년 전
Sanghyun Cheon,서울 동북부 유일 캠핑장,별표 4개,8년 전
lime Ha,"가볍게, 좋네요",별표 4개,7년 전
JeongHwan Son,지금은 안 해요.,별표 2개,6년 전
- ing,겨울은 추워요,별표 4개,4년 전
배우석,좋아요,별표 4개,1년 전
Youngji Kim,새로 만든 캠핑장입니다. 한적합니다.,별표 5개,6년 전
Jong Kim,굿굿굿.  캠핑장만 있는게 아님,별표 5개,6년 전
정sayo,조용하고 좋음.,별표 5개,4년 전
김춘근,산책로는 최고 입니다,별표 5개,5년 전
박광식,굿,별표 5개,1년 전
김슬기,서울 도시 속 숲,별표 5개,3년 전
이승애,넘 조아요 🥰🥰…,별표 4개,3년 전
이쩡미,좋고.......편리하다,별표 4개,6년 전
박영근,휴식이 적합한 장소,별표 4개,7년 전
Suna Kim,너무 좋아요!!!!!,별표 5개,4년 전
Hans Kyuhan LEE,매우 좋음.,별표 5개,5년 전
Sh K,깔끔하고 가깝고 좋음,별표 5개,4년 전
김준완,가족단위 놀이 공간,별표 5개,7년 전
ssong choi,좋네요,별표 4개,5년 전
T cho,도시에서 즐기는 캠핑장소,별표 4개,6년 전
Kwang Park,좋아요^^,별표 4개,4년 전
위희태,가깝고 편리하고,별표 5개,5년 전
김규태,동네 놀이터가 됨;;,별표 1개,5년 전
턼틻꿍,서울에 있는 캠핑장,별표 5개,7년 전
황죠,캠핑하기 좋아요,별표 3개,6년 전
이상희,좋아,별표 5개,6년 전
Heize11 1,너무 시끄러워요,별표 2개,5년 전
malang84,최고,별표 5개,7년 전
W Dr.,좋음,별표 5개,6년 전
이준호,굿,별표 5개,7년 전
박성욱,나름 좋아요,별표 4개,5년 전
염시원,초마,별표 5개,3년 전
아이마 steve lee,중랑구에 있는 괜찮은 캠핑장,별표 5개,7년 전
young man cho,가까워서 좋습니다,별표 4개,3년 전
김성태,도시안에 캠핑장~,별표 5개,3년 전
Kim Dayoong,도심속,별표 4개,4년 전
한배환,공기 좋고...,별표 5개,7년 전
이미연,깔끔한편이예요~~~~~~,별표 4개,7년 전
정도영,괜찬은데요,별표 3개,5년 전
대한시트,캠핑 최고입니다,별표 5개,6년 전
Seunghun Cho,도심에 즐길수있는 캠핑,별표 4개,수정일: 5년 전
Ethan Kang (0522),거리의편리성,별표 3개,6년 전
우성일,놀기좋음,별표 5개,7년 전
wanjoo park,캠핑숲에 숲이조아 🌿…,별표 5개,4년 전
제이요요,여기좋음,별표 5개,5년 전
펀치,산책코스로 딱,별표 4개,3년 전
규원,정말 깨끗하게,별표 5개,4년 전
이레믿음,도심속 숲길,별표 5개,8년 전
Keed Kim,걍 그럼,별표 3개,7년 전
dong-gun kim,차가위험함,별표 3개,6년 전
최우주인 (우주소년),좋아요 조용하고,별표 5개,6년 전
