작성자,내용,별점,작성일
js H,오전 10시전에 오니까 주차장 텅텅비었네요. 서문쪽 gs25 나가고 emart24들어온다고 10월 6일현재는 편의점 영업하지 않습니다.,별표 4개,5년 전
천라지망,가족단위 산책하기 좋은 곳입니다.,별표 5개,2년 전
yum yum,산책하기 너무좋아요 경치도좋고 자유롭게 반려동물과함께 갈수있습니다. 호수에가면 오리가있고 사슴방사장도있어  사슴도많이 볼수있습니다 화장실도넘나깨끗해요,별표 4개,5년 전
mari (ganhosaunnine),코로나로인해 집에만 있다가 자연으로 나오니 너무 좋았어요.관리도 잘되어있고 깨끗해서 너무 좋았습니다.,별표 4개,4년 전
박명화,가을엔   단풍구경  봄에는  벚꽃구경  완전 좋아요  전망대꼭  가보고   월경지도  너무 좋아요,별표 5개,5년 전
Heeje Lee,이런 큰 규모의 휼륭한 공원이 집 근처에 있다는 건  큰 행운.,별표 5개,3년 전
김지현,따뜻한 봄날에 오면 좋을듯 자주 산책하러 땡땡이 칠곳..,별표 4개,수정일: 3년 전
kyohyeok yu (저탄돼지),멍뭉이 산책하기도 좋고 공기도 좋고 대신 경사짐,별표 5개,3년 전
최현혜,넓고 깨끗해요.화장실이 깨끗하긴 한데 환기가 잘 안되는거 말고는 다 괜찮아요.,별표 5개,4년 전
Runee p,너른 들판이 있어서 피크닉하기 좋아요. (210314방문),별표 3개,4년 전
최동일,아름답고 걷기에도 무난하여 방문을 후회하지 않습니다.,별표 4개,4년 전
heonhui lee,어린이와 같이 여유로운 시간을 즐기기 좋은 곳입니다.,별표 5개,7년 전
K.B Han (Big Khan),가족들과 같이 와서 시간보내기 좋은 장소입니다 ^^ 피크닉 구역 전망대 입니다. 경치가 아주 좋아요,별표 4개,수정일: 10달 전
구건우,놀 곳이 있어서 좋음,별표 5개,3달 전
Kyung Jin An,잘 안알려졌지만 강북의 서울숲같은 곳입니다 넓어서 텐트칠 공간도 있고 산책하기도 좋아요 미술관 레스토랑 카페가 있긴한데 편의시설이 많은편은 아닙니다,별표 4개,6년 전
황승재,"서울에서 가장 좋은곳!! 아이들과,연인과,가족과 어르신들 모시고... 좋아요~~^^👏👏👏…",별표 5개,6년 전
박종관,산책하기 좋은 하지만 주차는...ㅜㅜ,별표 4개,1년 전
최곤,2022 서울정원 박람회가 9월30일부터 10월6일까지 북서울꿈의숲에서 개최됩니다 이번주와 다음주 공사기간입니다 많이 보러 오세요~~,별표 5개,2년 전
윤윤혜원,남녀노소 누구나에게 공평히 오픈된 장소. 언제 어디서나 방문해도 늘 편한,별표 5개,수정일: 4년 전
heejung lim,역시너무좋아요~~돗자리펴놓고 맛난거먹고 강아지들엄청많구ㅎㅎ우선 공기도좋고바람도좋고~~넘죠아용^^,별표 5개,4년 전
임동영,강북구쪽의 공원 주민들이 강쥐데리구 산책 많이 나옴 낮에도 밤에도 좋음,별표 5개,1년 전
CelinaYang,엄청 넓고 아이들과 놀기 좋아요.,별표 5개,1달 전
Jake Yu,아이들이 뛰어놀기 딱 좋아요. 전망대까지 산책하면 좋고요. 여름엔 물놀이도 하고요~ 유료주차장도 2군데 있습니다.,별표 5개,6년 전
김광남,가족들과 산책하기 좋은 공원입니다,별표 5개,5년 전
정소녀,우리동네에 이런공원이 있다는 것이 행복이오,별표 5개,4년 전
amy,정말 잘 만든 놀이공간 휴식공간 문화공간입니다 입소문이 나면서 주말에는 사람 진짜많네요 주말 주차는 오래걸리니깐 참고하시구요 아이들 풀어놓고 돗자리 깔고 쉬어도 되고 2층 커피솦에서 커피한잔하면 밖을 바라봐도 좋아요 저는 그림도시락 행사 참여로 매주 주말마다 다녔습니다 그림도시락 행사도 추천이요~~,별표 5개,6년 전
Eva Shin,주차장이부족하긴하지만 넘 훌륭합니다,별표 5개,1달 전
허상운,도심에  있는 공원으로 산책하기 좋아요,별표 3개,수정일: 4년 전
Kitae Yim,"꽃나무, 연못 그리고 산책길 등이 잘 어우러진 곳입니다.",별표 4개,7년 전
김수진 (베리베리),등산하듯 경사진 엘리베이터타고 전망대. 메이린중식 맛좋음. 게살볶음밥/8500  짜장면/7000,별표 5개,4년 전
안녕,산을 제외한 공원의 크기는 작지만 집 근처에 이런 장소가 있다는 것 만으로도 감사하다♡ 강아지 데리고 산책하기 좋으나 편의시설이 약간 부족한 느낌 사진은 2주전 줄타기 공연했던 때,별표 4개,6년 전
김윤희,벗꽃이 너무 예쁘게 피어서 가는곳마다 눈길을 끄네요^^,별표 5개,4년 전
숲속에BEE&OH BEE&OH in the woods,"너무 좋아요♡ 공간도 넓고 다양한고 다양한 이벤트, 전시 아이들이 뛰놀공간, 차마실곳 어린이 독서실까지...최애장소가 될것같어요",별표 5개,5년 전
왕지환,산보하기에는 적당한 크기에 공원이네요,별표 4개,5년 전
바그지,"산책하기 좋은 공원, 가볼 만 합니다.",별표 4개,6년 전
안길용,이곳은 휴식공간으로 참좋은것 .같습니다.,별표 5개,수정일: 3년 전
우기도령,산책하기도 좋고 깔끔하게 잘 정돈되어 있어서 가족 연인끼리 다니기 너무 좋은 것 같습니다.,별표 5개,5년 전
quixtar Kim,"예전에 드림랜드 였는데, 지금은 북서울꿈에슾 으로 바뀌였습니다~ 아이가 있는 분들께 적극 추천합니다. 넓은 잔듸밭에서 뛰어놀고있는 아이들이 행복해 보였어요~^^",별표 5개,수정일: 6년 전
쥬스파란,1.와이파이있음 2.화장실 깨끗함 3.넓음 4.조용함,별표 5개,3년 전
김태호,꼭대기에 있는 전망대가 그다지 높지 않아 보이지만 서울을 한 눈에 다 볼 수 있습니다.,별표 5개,2년 전
뀨뀨,"사슴에게 먹이도 줄수있고 물고기,메기,거북이도 있고 좋네요^^",별표 5개,7년 전
rosaria's life story,"전망대 카페에 앉았더니, 전망도, 분위기도, 참 좋았어요...(단체로 오신분들이 너무 시끄러웠다는건 안비밀;;;)",별표 5개,5년 전
Jongmin Son,북서울꿈의 숲이 가까이 계신분들은 산책가기에도 좋고 돗자리 피고 편히 쉬기에도 좋은곳 같아요.,별표 5개,수정일: 5년 전
김영민,서울에서 흔치않은  그늘막을 치고 놀수있는 공원  여름엔 바닥분수도 운영하지만 코로나로 바닥분수는 운영하지 않습니다.,별표 5개,5년 전
김미나,너무 좋아요 ㅎㅎ 혼자 산책다녀왔어요!,별표 5개,5년 전
이드기,"깔끔한 산책을 좋아하는 사람, 가벼운 등산을 할 수 있는 사람 모두에게 알맞은 숲 의외로 다양한 생물이 살고 있다",별표 5개,4년 전
Chunli Geng,겨울 지냈고 초봄 왔어요 ~올래만에 재미있게 놀고 왔오요~^^,별표 5개,수정일: 3년 전
YoungRan Park,"산책로도 경사가 낮아 좋고, 연날리기에 좋아요",별표 5개,3년 전
DND Chae,비가 많이 내려 마른 계곡에 물이 흘러 내리내요. 시원한 물소리..,별표 5개,수정일: 1년 전
Seung-yul Vin,"적당한 규모의 산책 코스, 접근 간선 교통이 불편한게 단점",별표 4개,4년 전
쿠크마나이,산책하기좋고 잔디에서 치맥 피맥하기도 꿀맛입니다 공원편의점에선 맥주는 안팝니다,별표 5개,5년 전
EH Won,번잡한 도심에서 위로와 치유를 해주는 소중한 공간입니다.,별표 4개,2년 전
김선규,산책하기도 조쿠 사진찍기도 조쿠 종종 가는곳,별표 5개,3달 전
JAMES PARK,가족들이 산책하기 특히 노인분들 걷기좋은 길 아이들이 좋아하는 사슴방사장과 조선시대 공주의 기와집과 큰 연못과 유리 전망대가 있는 강북구 명소,별표 5개,4년 전
soyeong Lee,아트센터 주차장에 주차하고 아이들 놀이터에서 놀거나 킥보드 타기 참 좋아요~ 화장실도 매점도 가깝고 모래놀이도 가능!♥,별표 5개,5년 전
HyoJoon Lee,숲이라 여름철빼고는 산책하기 너무좋아요,별표 4개,1년 전
youri j,강아지랑 산책하기도 좋고 쉴곳도 많구 한강보다 아늑하고 더 좋은것 같아요,별표 5개,4년 전
뀨와악,도심속의 잘 꾸며진 자연.. 도시의 자연 이라고 볼 수 있다,별표 5개,5년 전
백난영,저녁에 산책겸 운동하기 너무좋은곳이에요 집에서 나와서 가는길까지도 한적하고 자주 가요~♡,별표 5개,4년 전
Jisoon Hwang,전망대 꼭 가세요.가을 단풍 전망이 최고예요. 엘리베이터로 위까지 올라가서 편하게 전망볼 수 있어요.,별표 5개,3년 전
폭풍Blue Storm,야간에 산책하기 좋고 주간에도  굿,별표 5개,2년 전
조혜숙,아주 산책로 휴식처로도 좋고 관리도 잘되고 있어 기분 좋은 장소입니다.~~^^,별표 5개,5년 전
와요와티비,가족단위 힐링장소 추천합니다,별표 4개,1년 전
순애김,오늘손주들하고나드리왔는데애들이뛰어놀기좋은장소인것같아요~~,별표 5개,수정일: 5년 전
Hye,"김밥은 직접 싸가고 공원에서 어묵탕이랑 같이 먹으니 너무 좋았어요. 잔디밭이 넓어서 연날리는 아이들, 공놀이하는 아이들이 많이 보여서 보기 좋네요. 강아지 산책하는 분들도 많습니다.",별표 4개,1년 전
황정연,햇빛이 너무 좋게 내리째는게 사진잘나오고요 가족들과 함께해서 너무 좋았습니다,별표 4개,5년 전
오솔잎,날씨 좋은날에 여기만한 곳이 없어요. 주말 오후에는 주차가 좀 엉망이긴 하지만 일찍 오면 괜찮아요.,별표 5개,7년 전
김상원,봄이 성큼 공원에 와있다는 것 ㆍ양지쪽엔 진달래  개나리가  개화했다는 알림짱,별표 5개,수정일: 2년 전
이태송송,"아이들과 부모 모두가 즐거울 수 있는 곳이에요! 음식점의 맛은 보통, 도시락 싸가는 것을 추천합니다!",별표 5개,5년 전
박재성,가을 산책하기 좋은 도심의 숲속길,별표 5개,1년 전
채기병,공기좋고.산책하기좋고 조용해서좋고..큰 숲이있어 산책하기 정말 좋아요,별표 5개,4년 전
BOSUN KIM,언제나 편안하고 아름다운 공원,별표 5개,6년 전
최장현,산책이 제일 편한 곳이네요~~,별표 5개,수정일: 2년 전
지소파파,전망대 뷰가 생각보다 좋네요. 날씨가 맑아서 좋았던거 같습니다. 주차는 불편하구요.,별표 4개,7년 전
은재은채아빠,서울 한복판에  이런 공원이 있다니 좋네요.,별표 5개,5년 전
Wonsang Kim,넓직한 공간. 걸기 좋은 공간. 앉을 곳 많고. 마실 거리 살 곳 많아서 좋아요.,별표 5개,8년 전
June,넘 좋아요. 자주 방문해요,별표 5개,2달 전
YG CHO,봄꽃이  좋고 공기도 좋으니 어릴적 소풍간 기억나는 하루~~,별표 4개,수정일: 6년 전
신경숙,아침에 다녀온 북숲~ 이렇케 예쁜숲 근처에사는게 넘 행복합니다^^,별표 5개,4년 전
Zisun Choi,코로나로 전망대가 막혀있었는데 나중에 오픈하면 진짜 주금일것같네요 ㅠ 오늘 날좋아서 완전 씬났네요,별표 5개,4년 전
Brad,구 드림랜드 현 북서울꿈의숲 이 주변 주민들은 좋을듯  뒤쪽에 장위뉴타운 완공되면 환경이 더 좋아지지 않을까,별표 4개,6년 전
지현정,날이 좋으면  좋아서 날이  흐리면  흐려서. 눈이 오면 눈이 와서 항상  좋은 공원,별표 5개,2년 전
kim s,눈오는지 모르고 산책나왔다가 눈 엄청 맞고 갑니다,별표 5개,3년 전
박선애,봄에는 벚꽃이 많이 피어서 완전 좋아요. 공원이 넓어서 산책하기도 좋습니다. #유한킴벌리#우리강산푸르게푸르게#고맙숲니다.,별표 5개,1년 전
J kim,너무좋아요 사슴 공원 놀이터 한옥 산 들 잔디 연못,별표 5개,4년 전
김용훈,편의점쪽 주차장은 오전 일찍에만 주차가 가능합니다. 정문 주차장이 여유롭습니다.,별표 5개,5년 전
zzi dang Mo,애들 데리고 다니기 좋네요 코로나 덕에 놀이터가 아쉽지만,별표 4개,수정일: 4년 전
Jong-eun,산책하기 좋은 공원 경사로가 있지만 그것이 이 공원에 매력인것 같습니다,별표 4개,5년 전
정태경,아이들이 놀기좋고 편의시설이 많습니다,별표 4개,7년 전
김사권,사용자 적고 건물이 많이 비었음 전망대 이용 불가,별표 3개,2달 전
Terry Lee,"딸과 함께 비오는 숲을 걸으며 피아노 연주곡, 커피 그리고 시간에 대한 기억. 한시간 산책이 행복했다.",별표 5개,4년 전
tailorbird kim,일상의 휴식처로 이 지역주민의 큰박수를받아도 모자람이 없을듯합니다,별표 4개,5년 전
EJ K,아이와 함께 하기에 너~무 좋네요^^ 서울공공예약서비스 이용하면 무료로 하는 프로그램도 많고 좋아요~,별표 5개,6년 전
RICARDO KIM,도심 속에 있는 너무 좋은 힐링의 공간,별표 5개,5년 전
목경숙,비온뒤 햇님이반짝 아이들과 쉬여갈수있는곳 최고~^^,별표 5개,5년 전
Jay Jung,언제와도 좋다 언덕에 있는 공원이라 시티 뷰도 좋다 근데 잔디밭엔 이젠 못들어간다 아쉽,별표 4개,4년 전
eunsik kim,도심속 공원 전망도 좋고 아이들 놀기도 좋아요,별표 5개,7년 전
Min Hong,뛰어 놀기 좋은 공원과 카페 편의점 시설 가족 연인 나들이 ㅊㅊ,별표 5개,5년 전
Sunja Kim,정말 잘꾸며져있어요 강아지도 어린아이들도 즐겁게 다닐수있어요 여름 물놀이장도 정말 신나요,별표 5개,6년 전
Geonsik Kong,운동을 위한 트랙이 없다는 것 빼고는 다 좋은 북서울 꿈의숲,별표 5개,5년 전
박영숙,아침운동멍멍이와하기좋은곳,별표 5개,5년 전
이덕승,아이들이 뛰어놀기도 연인들이 데이트하기도 어르신이 운동하기도 매우좋습니다.,별표 5개,3년 전
김종진,노원구에서 내려오다가 우연히 마주침 생각보다 별거는 없었당. 낮에도 가봐야지,별표 4개,5년 전
이머니마그넷,코로나가 유행이지만 사람들 많이 나오셨네요^^  봄이 옵니다.,별표 4개,5년 전
yo won,자연친화적인 공원으로 만들어준 서울시에 감사합니다,별표 4개,수정일: 5년 전
김영준,강북에서 보기드문 전망대 광경이 멋있네요.,별표 5개,5년 전
c.m.s. CH,50년전에는 옹주능이라고 불리는 야산이었는데 이렇게 웅장한 공원이 들어서다니 놀랍습니다. 산책을 겸해 산정상에 만든 전망대도 볼만합니다.,별표 5개,1년 전
김상훈,좋아요 산책하기 날벌레도 적고,별표 4개,6년 전
이철민,곳곳에 편의시설이 잘 되어 있고 깨끗한 느낌이 좋네요.,별표 5개,6년 전
김혜민,"산책하고 아이들과 놀이하기 너무 좋아요. 공원내에 편의시설로 편의점, 화장실 등이 잘 되어있고 놀이터, 바닥분수, 물놀이터, 광장등이 잘 갖춰져있습니다",별표 5개,2년 전
강아지아빠,기대가 너무 컸던 걸 까요... 구성자체가 무난무난했습니다 개인적으론 서울의 숲이 취향,별표 3개,5년 전
Cloud Ywing,서울 강북구 위치한 산책과 휴식을 할수있는 훌륭한 장소,별표 5개,6년 전
김진학,한적하게 산책하기좋네요,별표 4개,6년 전
곰미스터,날씨 좋을때 나들이가기 좋은 곳,별표 5개,7년 전
북극곰 (북극곰),제가 자주 가서 힐링하는 북서울 꿈의 숲 특히 요즘처럼 날씨 좋은 봄날에 가족들과 친구들과 연인과 혼자 가기도 좋아요!! #유한킴벌리 #우리강산푸르게푸르게 #고맙숲니다,별표 5개,1년 전
양해돌,여유롭게 산책하기 좋았습니다. 전망대도 좋았구요,별표 5개,4년 전
YL진아,지하철만 연결된다면 금상첨화  초록으로 힐링 잘하고 갑니다!,별표 5개,5년 전
Sketch travel,좋아요.야간에도 이쁘고,별표 4개,4년 전
필립씨네,"걷기 좋고 아이들 풀어놓고 쉬기 좋은 곳, 여름 땡볕 아래에 쉴 수 있는 그늘이 더 많았으면 하는 바람은 있음",별표 4개,1년 전
SangJin Kang,아이들과 산책코스로 좋아요.,별표 5개,6년 전
권오인,가족들이나 연인들이 산책하면 딱입니다.,별표 5개,3년 전
수미지 (JuStIcE),조용하고 지금은 단풍보기 좋아요..,별표 4개,6년 전
seonjae Seol,사슴도 보고 발에 물도 담그면서 놀이터 이용도가능해져서 좋았습니다.^^♡,별표 5개,4년 전
AIOF아이오프,산책하기 좋은 곳이며 문화생활과 여가생활도 즐길 수 있는 멋진 곳!,별표 5개,7년 전
송혜진,아이들과 피크닉장소로 추천해요 미술관람도 할수 있어요,별표 3개,4년 전
ilchung na,전망대가 기분전환에 좋으네요,별표 4개,5년 전
조신혜,옛날에 드림랜드 였던 곳이 멋진 공원으로 변했어요. 새들도 많고 관리도 잘 되어있어 좋아요. 가을엔 단풍도 멋지고 산책하기 좋네요.,별표 5개,수정일: 2년 전
Ahyoung Cha,산책 한바퀴 코스로 넘 좋아요,별표 4개,4년 전
김민서,도심에 큰 숲이 있으니 좋네요.,별표 5개,수정일: 6년 전
알밤이대디,뭐 말 할 거 있나요. 무료에 넓지 섹터 다양하지,별표 5개,3년 전
WS Jang,좋은 공연장이 3층에 있습니다.,별표 5개,10달 전
OTae Kwon,"전망대 굿, 주차규모는 매우작음, 아이들 뛰놀기 좋음",별표 4개,5년 전
yaabbbi,너무 좋습니다!!! 진짜... 푸르른 나무들이 예쁘고 훌륭해요!!!,별표 5개,5년 전
안혜숙,가을분위기 나네요 바람도 시원하고. 근데 지금. 전망대엘리베이테 공사중이네요,별표 5개,5년 전
Ki Sung Lee,집근처라 자주 산책하는곳입니다. 사계절 모두 멋진곳이죠,별표 5개,4년 전
Jini CHA,언제 와도 기분이 좋아 지는 곳 입니다. 산책으로 책 읽으러 데이트 하러 가족들과 몰놀이 대신 그림 구경하러,별표 5개,4년 전
루굥,도심에 이런 아름다운 공원이 있다는게 너무 좋아요. 사부작 돌아다니기도 좋구요.,별표 5개,4년 전
김성중,경사져서 유모차나 짐들고가기엔 힘듬. 개인적으론 봄과 눈내린겨울이 경치가 좋음,별표 4개,5년 전
SPRINTER SLOTH,좋아요 넓고 애완동물도같이가기 즣아요,별표 5개,7년 전
김선화,가족 나들이 하기 좋은 곳이예요. 전망대 카페도 정말 젛습니다.,별표 5개,5년 전
hye-jin Wee,주차 문제가 좀 심각하긴 하지만 좋아요.,별표 5개,5년 전
정한tv,아이와함께 쉬기좋은곳,별표 4개,수정일: 2년 전
행복라이더TV박명규 (행복라이딩),아이들과 즐거운 추억을 만들 수 있는 좋은 곳 입니다.,별표 4개,2년 전
JM L (해피해피),"산책, 운동하기 좋은곳이에요 가족, 친구 함께 하기 좋아요 힐링하기 좋은 장소",별표 5개,3년 전
박성현,낮에 가도 좋고 밤에 가도 좋아요. 날씨 선선할 때 추천드려요~,별표 5개,6년 전
권용수,바려견과 함께할수 있는공원,별표 5개,6년 전
Sunwon Oh,크진 않지만 정리가 잘 되어 있음,별표 4개,2년 전
beach wing,"전망대가 굉장히 특이합니다. 수직으로 올라가는 엘리베이터가 아니고 비스듬이 대각선 방향으로 올라가서 전망대에 이릅니다. 전망대부터 전체조망을 강추 합니다. 전망대에서는 북한산, 도봉산, 수락산, 불암산, 용마산, 아차산까지 보입니다. 그리고 꿈의숲 내부는 월영지를 포함하여 아기자기한 포인트와 사슴 방사장 그리고 곳곳에  벤치와 나무 그늘이 있어 충분히 멍때리며 쉴만 합니다. 여름에는 물놀이장도 오픈하며 안전요원도 배치되어 참 좋네요.",별표 4개,2년 전
도꼬도꼬,봄과 초여름에 가면 힐링되는 곳  입니다. 물론 평일에 가야 여유있는 초록 풍경을 볼 수 있죠. 주말은 인파가 상당합니다. 개와 산책하기에도 너무 좋은 장소입니다. 놀이터 놀이터가 마련되어 있고 인라인 타는 공간도 있습니다. 화장실 화장실이 쾌적합니다. 반려견 동반 환경 반려견과 산책하기 좋은 환경입니다. 피크닉 구역 가족들과 시간을 보내기에 좋은 장소입니다.,별표 5개,2년 전
이순암 (이인이),넓은공간 꽈적한공기 좋습니다,별표 4개,3달 전
박다겸 (Da-kyum),산책하기도 좋고 운동하기도 너무 좋아요,별표 5개,2년 전
좋은멋진사람,공기좋고 공원도 좋아요.  사슴동물원도 있음 추천..,별표 5개,6년 전
ON E,"근처에 산다면 이만한 공원이 없음 꽤 구성도 잘되어있고 사슴방사장,밥집,푸드트럭,편의점 산으로 이어지는길, 앉아서 쉴만한 장소도 꽤 많음 화장실도 두곳 이상 있으며 전망대도 가볼만 함 저녁에 강아지들도 많이 볼 수 있으며 잔디나 꽃 구경하기에도 적합 코로나 아니었을때는 잔디광장쪽에서 공연도하고 여름에 영화도 보여주었음 명절에는 행사도하고 자전거는 되도록 안에서 타지 않기. 이미 제한되고 있지만 한바퀴 정도 천천히 넓게 돌면 30분정도 코스 됨 데이트할때 밥먹고 딱. 아주 굿 주변에 맛있는 파스타집이나 할맥 기사식당도 있고 김밥집도 있어서 굿",별표 5개,4년 전
Wonjoon Go,언덕이라 좀 힘들지만 산책하기 참 좋은 공원입니다.,별표 5개,4년 전
이공희,전철역에서 좀  먼곳에  위치한다,별표 5개,6년 전
Namgyu Youn,"나무와 주변 경관이 아름답게 어우러져 멋스러움을 더하며, 밤에는 개구리 우는 소리가 듣기 좋음. 날씨가 좋은 날에는 텐트나 도시락 가지고 산책나온 동네 주민들이 여유롭게 시간을 보냄.  사진 찍을 곳이 많아 인근 학교에서 많이오며, 졸업사진 찍으러 정말 많이옴. 산책하러 나오는 동네 주민분들도 정말 많음. 또한 반려동물과 함께 산책나오는 분들이 많아서인지 아이들도 많음.  눈 내리고 소복히 쌓였을 때 커피 마시면서 전망대 위에서 내려다보면 경치 정말 좋음. 집 근처에 이런 공원이 있음에 감사함.",별표 5개,수정일: 5년 전
이도민,"산책하기 좋게 호수와 공원길이 잘 꾸며져 있어요. 전망대도 있고 공연, 예술 전시회도 같이 즐길 수 있어요. 양 쪽 사이드로 둘레길도 되어 있어 걷기에 좋아요. 둘레길 외에 공원은 그늘이 작은 편이라 그늘막가지고 쳐놓고 쉬면 좋아요.",별표 4개,4년 전
박서연,귀여운 고양이와 예쁜 풍경이 함께하는 곳,별표 5개,4년 전
주감사,넘 습한곳이라 모기도 많고 더웠어요.가을에 가면 좋을듯해요.,별표 3개,3년 전
박박민영,녹지가 넓고 운동하면서 반려동물과 산책하기에 최적의 장소 입니다.,별표 5개,6년 전
Yoonha Park,화창한 봄날에 너무 좋네요,별표 5개,3년 전
kuho Son,이곳 전망대에서   바로보는 삼각산  도봉산 수락산 불암산이   최고 입니다,별표 5개,5년 전
최영묵,좁고 번잡한 도시에 힐링이되는 공원 3월 6일인데... 꽃망울터짐. ^^,별표 4개,4년 전
KIHO LEE,넓고 깨끗한 공원 반려견 출입도 가능해서 좋습니다.,별표 5개,8년 전
Jangwon Yi,훌륭한 공원. 경사가 조금 있지만 산책로도 잘 되어있고 식당과 카페도 있어 자연과 함께 여유있는 시간을 즐길 수 있다. 넓은 잔듸밭도 있어 아이들이 맘껏 뛰어놀 수 있다.,별표 5개,5년 전
해원아빠,날씨 좋은 날 나들이 하기 참 좋은 곳,별표 5개,6년 전
SORA YOON,사슴 방목장도 있고 분수도 있고 공기 좋아요,별표 5개,5년 전
김세형,가족들과 나들이에는 최고!!!,별표 5개,4년 전
Taewon Kang,"일반적인 공원보단 넓은 편. 놀이터가 두개가 있으며 풀밭을 뛰어놀기 좋으며, 아이들 물놀이 하기도 좋다. 주차장도 적당하나 단, 서쪽 주차장은 항상 기다려야하니 정문 주차장을 이용하는 것을 추천.",별표 5개,6년 전
이규태,산첵 가벼운 피크닉 하기 정말 좋은 날씨와 장소,별표 5개,2년 전
최장음,야외활동하기 좋은 장소~,별표 4개,1년 전
TV엄재,"네비에서 북서울 꿈의숲 방문자센터, 북서울 아트센터, 북서울상상톡톡미술관 세곳의 주소를 같은 걸로 알려줘서 초행길에 헤맸음요^^;; 접근성좋고, 주차장도 괜찮고, 잔디밭 널찍해서 참 좋았습니다. 아이들하고 재미있는 시간 갖기 딱! 좋았습니다.",별표 3개,3년 전
songi Han,물놀이터 방문했어요. 초등 저학년 아이들 데리고 갔는데 아이들이 정말 좋아했어요. 점심 시간이 12시부터 13시인데 그 시간 전 후로 계획 세워서 방문하면 좋을 것 같아요. 잔디도 좋고 전망대도 좋아요~,별표 5개,6년 전
강정환,연날리기와 노루보며 그늘막텐트치고 아이들 물놀이하는것보며 호젓하게 맥주한잔 할 수 있는곳~~^^,별표 5개,6년 전
정수리,밤에 잔디에서 보는 풍경 너무 예뻐요~!,별표 4개,5년 전
minyoung kim,"적당한 산책코스~ 동문 주차장이 더 널널함.(사슴방목장 쪽) 휴일에 갔는데도 사람이 많이 붐비지 않아 좋았음. 중간중간 벤치 등 앉을 곳이 많아 편했고, 돗자리펴고 휴식하는 사람들도 꽤 있었어요~",별표 5개,3년 전
웅진북클럽정옥순국장,날씨도 좋고..단풍도 예뻐요,별표 5개,3년 전
삼남매뽀럼 튜브,북서울꿈의 숲 강북 거주자들의 대표적인 휴식공간이 아닐수 없죠 맛난 음식 먹고 산책하기에도 넘나 멋져요 누구 작품인지 몰라도..등선 중턱에 번듯한 숲 정말 좋아요,별표 5개,2년 전
최아녜스,넓은잔디와 맑은 공기! 도심에서 느낄 수 있는 자연!,별표 5개,4년 전
JONGYOON LIM,동문 주차장을 이용하였더니 사슴농장이 가까웠어요. 봄 꽃이 피는 계절에오면 더욱 좋을 것 같아요. 상상톡톡미술관까지 주차장에서 걸어가기 편했어요.,별표 5개,1년 전
Jared Lim,"강북구에 위치한 도심 속 대형 공원입니다. 사슴 방목장도 있고, 전망대와 여러 편의 시설과 문화 시설이 갖춰져 있어서 돗자리 하나만 들고 나들이 가기에도 좋고, 산책 하기에도 좋습니다. 주차장도 넓어서 접근성도 좋고, 조경이 잘 된 공원입니다. 인근에 인도어 골프연습장도 있습니다.",별표 5개,3년 전
Younggyun Lim,"도심속 숲. 사실 숲이라기보다 큰 공원에 가까움. 꽤 넓은 공원에 잔디도 있고, 반려동물을 데리고 나오는 사람들이 매우 많다. 그 말인즉슨 산책하기 매우 좋은 공원이다. 숲 한가운데 있는 연못에는 오리가족들이 많이 살고 있는데 오리가족들과 자라 잉어들이 함께 살고 있다. 사슴 방사장도 있어 흔히 보기 어려운 사슴도 볼수 있다. 동물원냄새가 나는건 어쩔수 없다. 성수동 서울숲에 비하면 주차장이 넓어 주차하기가 상대적으로 쉽다. 서울숲 주차장이 아니라도 주변 주차장들이 성수동에 비하면 잘 되어있다",별표 5개,3년 전
김혜진,주말에는 일찍가야 주차하기 수월합니다 서울에 이런 넓은 공원이 있어서 좋아요. 예전에는 드림랜드였지요. 물놀이장도 곳곳에 있어서 아이들 있는집은 수영복 가져가시고 이런 저런 문화공연 전시들이 있어서 단조로원 공원은 아니어서 더 좋았어요.  너무 서울에서 좀 외곽이라 가는데 시간은 좀 들었어요.,별표 4개,3년 전
샤랄랄라,산책하기 너무 좋아요.벚꽃도 이뿌구~주차비가 마니 나올순있으나 할인법이 여러가지니 잘 이용해보시길.참고로 식당두군데를 이용시 1시간 무료주차혜택은 정문이 아니라 뒷쪽.서문쪽에 주차해야된다는거.,별표 5개,6년 전
Sophia Y,처음 와봣는데 놀곳도 다채롭고 곳곳을 목재로 바닥과 공간을 구성해놓아서 지겨울 틈이 없는곳이다. 저녁 10시정도까지 개장하는데 하루종일 놀만한곳으로 추천한다 다만 그 넓은 공원 모두 길가에 가로수가 울창하지 않은것이 아쉽다.,별표 5개,9년 전
Jongho Choi,"날씨가 더울때는 그늘 공간이 절대적으로 부족하여 산책하기 힘들지만, 공원 전체적인 분위기와 충분한 공간이 만족스러운 곳입니다. 주차가 힘들때가 있으나 조금만 부지런하면 저렴하게 주차도 가능합니다.",별표 5개,5년 전
Myo Shin,"사시사철 아름다운 숲이 동네있어서 넘 좋아요^^ 넓고, 나무냄새도 많이 나고, 산책로, 등산로 구성되있어서 선택할수 있구요. 전망대도 있어서 올라가서 차한잔 마시면서 풍경구경하기도 좋구요. 편의점과 중국집도 있어서 겸사겸사 할수 있구요. 단, 주말은 개반 사람반이라는것.",별표 5개,3년 전
홍수민,베롱꽃  이 이쁘게 폈네요~~~,별표 5개,수정일: 3년 전
