작성자,내용,별점,작성일
정미스터 (Mr Jung),역사를 잊은자에게 미래는 없다,별표 5개,6년 전
송영빈,정말 많은 걸 느끼고 갑니다.,별표 5개,5년 전
pro jjang,너무 시원하고 좋아요,별표 5개,5년 전
Youngtae Ko,나무가 더 많았으면 좋겠네요.,별표 4개,9년 전
박원준,가족산책하기좋은곳,별표 4개,6년 전
곰발바닥,방문하시면 압니다..,별표 5개,1년 전
김일호,독립문 가깝고 안산 좋아요,별표 3개,6년 전
이정훈,서울에서 꼭 와야할 곳,별표 5개,4년 전
JONG-IK KIM,도심 속에서 산책하고 싶은 곳,별표 3개,9년 전
Ji-hwang Kim,도심속 최고의 공원,별표 5개,5년 전
김순기,모기한테  많이 물어 괴로워,별표 1개,4년 전
Joonhee Jo (Rian),산책하기 좋습니다.,별표 5개,8년 전
매호당,공원속 연못. 봄에 가장 이쁨,별표 5개,7년 전
d.h Lee,슬픈 역사를 생각하게 해 주는 곳,별표 5개,수정일: 2년 전
추동성,온 민족이 절실하게 기억해야할 장소..,별표 5개,7년 전
연기상,좋음 볼것많음,별표 5개,5년 전
jsy432 Jsy,시민들의 자유로운 놀이터,별표 3개,4년 전
Dong Jun Shin,자주 감. 좋음.,별표 5개,3년 전
Cus Cus,아늑하고 쉬기좋고,별표 5개,5년 전
Hyuk Kim (김아맛),역사적인 가치 있음,별표 5개,6년 전
안녕리무,운치있다,별표 5개,4년 전
David Kim,조깅하시 최적의 장소,별표 5개,2년 전
박창현,겨울엔 추워요,별표 3개,5년 전
Cheol-Min Kim,여유롭고 좋다,별표 4개,5년 전
알천,역사적 산 교육장!,별표 4개,6년 전
이장희,넘 좋아요,별표 5개,6년 전
Joonhwa Lee,꼭 가봐야됨,별표 5개,5년 전
손현웅,잊지말아야 할 것들,별표 5개,5년 전
램프와빵,대한독립 만세 만만세,별표 5개,5년 전
신현웅,역사적인곳임,별표 4개,6년 전
아재부장,깨끗하고 조용함,별표 4개,4년 전
나상세,공기가 좋아서,별표 5개,5년 전
HS N,서대문형무소,별표 4개,5년 전
이현진,역사적인 현장,별표 5개,5년 전
Robin Kim,좋아요,별표 5개,6년 전
서상중,짱,별표 5개,5년 전
자연힐링,역사의 숨결,별표 5개,6년 전
JONG-AHN KANG,잠시...묵념...,별표 4개,6년 전
Xaxa Xa,뭐 없음,별표 2개,5년 전
Hakgyun Kim,교육저가치,별표 5개,6년 전
김승재,대한독립만세,별표 5개,5년 전
홍성Hong Sung,조용함 ㅎㅎ,별표 5개,5년 전
이태호,한번 쯤,별표 4개,6년 전
박강하,독립을 외치면,별표 5개,6년 전
Hyoung Won Cho (waid),산책굿,별표 4개,4년 전
대순,역.사,별표 5개,6년 전
강신임,아름다워서,별표 5개,9년 전
bbyamddagoo,깨끗해짐,별표 5개,6년 전
김선우,독립공원,별표 5개,6년 전
Rugal Bernstein,동네 공원,별표 5개,8년 전
tank unnamed,좋아요,별표 5개,7년 전
유준의,좋아요,별표 3개,9년 전
Victor Wang,"교도소 본관을 방문하기 좋은 곳이지만, 주변에는 시간을 보내기 좋은 산책로가 많이 있습니다.",별표 5개,2달 전
Scott Ward,"서대문형무소 개원을 기다리며 공원을 방문했습니다(토요일 오전 9시 30분).  한국의 독립선언과 관련된 기념관, 홀, 문 등이 있습니다.  그림처럼 아름답고 사진을 찍을 기회가 많습니다.  서대문형무소 투어와 결합하면 가장 좋습니다.",별표 4개,2년 전
Steven Wiltrout,한국의 과거와 현재 독립 투쟁에 대해 알아볼 수 있는 좋은 곳입니다. 도보로 약 2시간 정도 둘러보실 수 있습니다. 공용 주차장과 화장실을 이용하실 수 있습니다.,별표 5개,5년 전
Magno Neves,이곳은 너무 아름다운 곳이고 여기서 시간을 좀 보낼 수 있습니다.  대한민국 서울에 위치하고 있습니다. 두 개의 큰 대학 근처에 있습니다. 연세대와 이화여대가 바로 그것이다. 정말 멋진 곳이에요.,별표 5개,6년 전
Chris Klepper,가을에 방문하면 다채로운 단풍을 감상할 수 있는 아름다운 공원입니다. 서대문 형무소를 둘러싸고 있습니다.,별표 4개,4년 전
Stefano Scopel,일제 강점기 때 사용되었던 감옥이 박물관으로 바뀌어 독립운동을 기리는 곳이 되었습니다.,별표 5개,6년 전
Quynh Anh Dinh,넓고 깨끗하고 예뻐요,별표 5개,5년 전
趙育傑,"일제강점기에는 처형장으로 사용되었으며, 이는 한국이 일제의 지배하에 있음을 보여줍니다.",별표 5개,1년 전
E S,"긴 산책 후 휴식을 취하기 좋은 곳입니다. 또한, 둘러보고 배울 만한 중요한 기념물도 있습니다.",별표 4개,5년 전
珠珠寶貝小公主好可愛!,쉬기에 좋은 곳,별표 5개,4달 전
suzume yagi,역사를 느끼게 하는 문이 있는 공원,별표 3개,7년 전
JH LEE,휴식과 역사 학습을 모두 즐길 수 있는 멋진 공원입니다. 독립문과 서대문 형무소도 함께 방문해보세요.,별표 4개,5년 전
Ornwara Tritrakarn,아름답고 활기찬 공원. 날씨가 좋은 날에는 가족 나들이나 가볍게 산책하기에도 적합합니다.,별표 5개,6년 전
刘伟,"그림 같은 풍경, 산책과 운동에 좋은 곳",별표 5개,4년 전
Paulish “Matt” K,한국 근현대사를 배울 수 있는 유적지,별표 5개,5년 전
ปัจเจกชน คนสันโดด,조용하고 그늘진 곳입니다.,별표 4개,3년 전
Will Kim,산책하기 좋은 곳이자 역사적인 장소,별표 5개,6년 전
Abida Batool,가족과 함께 즐기세요,별표 5개,2년 전
신병철,좋은,별표 5개,6년 전
Dano Dano,과거의 영웅들을 살펴보자,별표 5개,6년 전
mingun Kang,좋은,별표 4개,6년 전
