작성자,내용,별점,작성일
리예술,씨유에서 라면 사서 끓여먹을수 있어요. 주차장도 있고 시설도 괜찮습니다. 돗자리.담요.상 빌려주는곳도 있어요. 사도 되고요. 여러가지 먹거리도 있고 배달시키면 배달 존에서 찾아가야됩니다. 배달존은 주차장 입구에있습니다. 은박돗자리가 사면사천원. 빌리면 이천원 이에요. 생각보다 바람이 많이 불어요. 강바람 시원합니다. 9월중순이후로는 담요와 두꺼운 옷을 챙겨 가길 권유합니다. 화장실은 입구에 있으니 미리 볼 일 보고 들어가세요. 배 위에 씨유있는곳도 있긴 해요. 귀여운 조명도구도 팔기도 하고  장작구이통닭 삼겹살. 다코야키. 달고나. 꼬치. 커피 등 주전부리 늦게까지 팔아요. 나가실때 아주 큰 쓰레기통 있어요. 분리수거 할 수있습니다. 텐트는 밤에 안돼요.  강바람이 진짜 좋아요. 누워서 하늘을 보면 정말 좋습니다.,별표 5개,5년 전
대한사람,춥지만 추억의 장소 추천,별표 4개,7달 전
윤연승,전날 비가 온 후여서 그런지 공기가 굉장히 맑았습니다.,별표 5개,1년 전
장은령,"한강공원 중에서도 왜 항상 여기가 사람이 많을까 의문이었는데, 한번 가보니 알 것 같다! 다채로운 먹거리와 탁트인 한강조망에 넓은 잔디밭까지 피크닉을 즐기기에 제격! 앞으로 흐르는 물에서 아이들이 첨벙첨벙 놀기도 하고 여유로움이 흐른다:-) 다만 너무 많은 호객행위와 전단지 나눠주는게 좀 부담스러울뿐.",별표 4개,7년 전
Wook Choi,"밤에 운동겸 걷기 좋은 곳, 여자친구가 있었다면 매일 같이 걷고 싶다. ㅠㅠ",별표 5개,5년 전
Au _aurum,날씨가 추워도 여자친구 손잡고 데이트 하기에 이만한 장소가 없다~~  한강공원오면 한강라면이지! 화장실 간이화장실 있음,별표 5개,1년 전
Jonghee KIM,"더 추워지기 전에 한강유람선 타보세요 :) 다시 오픈했고, 사람들이 생각보다 없어요. 야경 정말 예쁜 서울 구경하기 정말 좋은 코스예요~",별표 5개,3년 전
희창강,자전거도 빌릴수 있고 한강하면 한강라면도 팔고있고 푸드트럭도 있고 버스킹도 하고 있어서 구경 잘하고 갑니다😝…,별표 5개,1년 전
Tricia the felix,공공의 공원 중 세계 최고 수준. 그러나 가끔 어머니들이 식수대에서 애들 신발 씻고 손 발 씻기는 걸 보면 아쉬움 놀이터 애들이 몰려 식수대를 설겆이 개수대로 사용,별표 4개,10달 전
김나함,"좋았어요~~아이들이 놀만한 공간과 안전을 책임져줄 알바하는 학생들도 많고 거대한 장애물 에어바운스. 물놀이는 없지만 시원하게 발을 담그며 놀수있는 공간. 다만 쓰레기통 냄새, 화장실이 낡아서 청결해 보이지가 않았다는것..하지만 아이들과 부담없이 놀 수 있는곳으로 최고예요",별표 4개,6년 전
이종배,쾌적하고 편안한 휴게시설을 잘 갖추어져 있어 가족과 함께 힐링하기 좋은장소 입니다,별표 5개,5년 전
christina,여의별빛길 투어 참여로 여의나루 야경과 다양한 축제로 힐링되는 시간이였어요.,별표 5개,9달 전
김원선,자전거타기 인라인등등을 맘껏타고 그야말로 보고즐기는 놀이의 세상 2024.7.20.한강런 다리종주때 방문 화장실 곳곳에 잘 시설되어 있어요,별표 5개,수정일: 1년 전
Astro,분위기 좋아요! 날씨도 좋아서 아주 최고였어용 코로나만 빨리 끝나면 ㅠㅠ,별표 4개,3년 전
komoedia,서울에 살기를 잘했다는 생각을 들게 하는 최고존엄 한강공원. 돗자리 대여해주는 사람들이 짜증나게 구는 것 빼고는 다 완벽.,별표 5개,1년 전
꽃보라,"주말에 다녀왔는데 닭꼬치, 타코야키, 탕후루 등 장 서있는 것도 많고 역 바로 앞이라 편하고 어딜 가도 한강 라면 살 수 있는 게 너무 좋아요. 근데 여의도는 다른 공원보다 유난히 쌀쌀한 거 같아요.  쓰레기장, 화장실도 어디든 있어서 편합니다.",별표 5개,2년 전
DuckWon Kang,공기 좋은날은 아주 좋아요.,별표 4개,1년 전
이상도,공원조성할 때 심은 나무들이 커서 풍경도 좋고 강바람이 시원합니다,별표 4개,6년 전
최정엽,역시 강바람이 시원한 한강공원🤗👍👍여름밤 로맨틱 최고…,별표 5개,2년 전
Ilhan Yu,"🔴 참고하세요^^  🔵 돗자리 대여 2,000원 (보증금 2,000원) - 현금만 가능합니다 - 정오 12시까지 반납 조건  🔵 의자2+테이블1+조명3+블루투스 스피커1 - 12,000원 (카드결제 가능) - 4시간 사용 기준 - 오후 11시까지 반납  🔵 페리카나 치킨 - 순살치킨 (후라이드+양념 +간장+콜라500ml) - 23,000원 (카드결제 가능)  ※ 돈이 아깝지 않았습니다. ※ 일상 속 소소한 힐링타임 추천합니다.",별표 5개,5년 전
Jo9703,졸업여행에서 여의도 한강공원에왔는데 친구들이랑 자전거를 탔었다. 자전거길 주변에 편의점도 있어서 중간중간 쉴 수 있다. 그리고 아주 큰 마당(아래 I •SEOUL• U)이 있는데 행사할때도 이곳에서 하는것도 나쁘진 않을것 같다. 특별한 경험 혹은 여가생활을 하기에는 딱 좋은 곳이다!,별표 5개,수정일: 6년 전
리군자,아직은 벚꽃이 피지 않고 찬바람 만 불고 그래도 주말이 아닌데도 시민들이 많이 거닐고 있었습니다,별표 4개,2년 전
쿵쿵쿵야,산책하기 딱 좋은날씨~ 더 오래 있고싶었던곳 이번주에 또 가볼까나!,별표 5개,5년 전
Goodness업티닮은 에이진리,너무 좋음 한국에서 이런 경치가 가능한가?,별표 5개,1년 전
キャベツ太郎,"보통은 여기서 안사는데 우연히 산 떡볶이가 너무,, 맛이없었어요,, 사님은 좋은 분이었어요~ 라면도 맛있었어. 그래도 역시 한강공원 안에서는 여기가 제일 제 스타일이어요",별표 5개,6달 전
김보경,최고입니다^_^ 너무 좋아요. 날씨도 좋고 여의도 밤도깨비 야시장도 최고,별표 5개,7년 전
김미선,한강공원잼있어용~~야경좋고 강바람좋아요~~여기서 재밌는것도 많이하고 63빌딩보기좋아요~~,별표 5개,6년 전
안골훈남,산책하기에도 좋고 뷰가좋음~간단히 간식먹기에도 좋은장소인듯합니다,별표 5개,5년 전
리주's,서울에 살면서 가장 좋은점은  언제든 한강에가서 한강라면을 먹을수 있다는것!,별표 5개,2달 전
yeoni story [승연],날이 덥지만 직사광선이 덜해서 좋았어요. 버스킹을 보고싶었지만 여름낮에는 안하는지 못보고온게 아쉽네요,별표 5개,6년 전
MARI LEE,"아시아 국가 베트남.카자흐스탄 체험부스가 열린기간에 방문했어요. 안내부스에서 안내지 받아서 스템프 투어 참여하니 마그네틱증정 QR찍고 설문조사하니 담요 증정있었어요  여의나루역 2번출구 올라가자마자 자리잡은 화려한 노점상들.돗자리 대여점들은 좀 난잡했지만,이미 여의도의 일부가 되어버렸지만요.. 전단지는 바닥에 뒹굴고. 지저분했어요.  베트남,카자흐스탄 역사와 전통의상체험.무료 케리커쳐 .음식시식등..다양한 행사가 좋았어요. 베트남 모자 농 꾸미기를 아이들이 좋아했습니다. 화장실 지저분한 화장실 반려견 동반 환경 목줄한 강아지들 각자기 짖으면 놀란가슴",별표 5개,수정일: 2년 전
ᅳ옌,날씨 좋을때가면 최고입니다 ㅠㅠ 해질때쯤 가서 밤까지 있는게 제일 좋더라구요. 아직은 저녁에 추우니 담요같은거 챙겨가시는게 좋아요. 돗자리도 있으면 챙겨가는거 추천드립니당,별표 5개,5년 전
sunny sun,산책하기도좋고 분위기도 좋아요 화장실 화장실 곳곳에 많아요,별표 4개,1년 전
홍영구,"아시아투데이 신문사에서 주최한 마라톤대회가 열려서 참석하 방문함. 한강변이지만 5호선 여의나루역 2번출구로 나오면 바로 갈 수 있어 접근성이 좋음. 추석 연휴라 사람들이 적을 줄 알았는데, 의외로 많은 사람들이 참여해서 10km, 5km 달리기와 5km걷기 대회가 열렸는데, 가을 날씨에 따뜻한 햇볕을 맞으면서 한강변을 걷는 즐거움이 컸음. 가을에 운동도 하면서 한강 풍경을 즐길 수 있는 아주 좋은 장소임.",별표 4개,1년 전
산타는엘,서울 사람이 아니라 혼자 갔다왔는데 와~ 운동하는 사람들 데이트하는 사람들 정말 많아요 다리에서 분수나오고 ㅋㅋ티비에서 본것과 같아서 좋았어요! 꼭 연인과 함께하길..,별표 5개,5년 전
Rattles Insane,사람이 너무 많아서 이리저리 치인다...라면뽑는 대기줄도 길고 전단지가 막 굴러다닌다... 돈 많이벌어서 한강뷰 아파트 가서 좀 여유롭고 싶다는 생각이 들 정도다...,별표 3개,6년 전
김경호,한강이 있고 평일에도  다양한 사람들이 있고 보기 좋았다 산책하기.좋다.,별표 5개,1년 전
싸대기,앉아서 쉬면 시원한바람이 불어와 코를 간질간질 하게 하며 기분이 좋아짐. 앉아 쉬는것도 좋지만 기회가 되면 크루즈 한번 타는것도 추천드림. 생각외로 기분좋고 좋음,별표 5개,4년 전
ZHEN XU,사람이 정말 많아요.마스크를 미착용한 분들은 드문드문 보입니다.항상 건강과 행복이 넘치는 젊음의 한강공원으로 잘 지켜주세요!,별표 5개,4년 전
경내 gyoungnae,한강 사이클은 이미 완료. 다음에는 러닝을 하고 싶다 :),별표 5개,1년 전
황현용,밤에 보는 63빌딩이 이쁘고 야경 또한 괜찮다 사람이 많아서 좋으면서 어느 부분은 너무 많아 좋지 않다.,별표 5개,7년 전
eden hamburger,런닝의성지 여의도! 런닝스테이션 너무 좋아요,별표 5개,9달 전
이재은,"여전히 핫한 여의나루역 앞 한강공원. 여의도 한강공원 주차장은 주말만 되면 차량 줄이 길어서 들어가기 힘듬. 휴일에는 여의도 안에 길거리 주차장(평일엔 유료임)이 무료기 때문에 이쪽에 주차하고 걸어가거나 버스 타고 여의나루로 넘어가는 것이 좋다. 아이를 데리고 한강공원에 가니 화장실이 걱정이었는데, 서울시에서 화장실을 엄청 깨끗하게 관리하는지 예전의 모습을 찾아볼 수 없을 정도로 깨끗했다. 특히 가족화장실이 있어서 쾌적하게 아이와 볼일을 볼 수 있는게 가장 좋았다. 주변에 노점상에서 길거리 음식을 많이 팔고 돗자리도 팔기 때문에 먹거리도 걱정없고 사람이 많아서 사람 구경하기도 좋고, 버스킹도 하기 때문에 귀도 즐겁다. 사람이 많은 이유가 있는 듯하다. 화장실 가족화장실이 있어서 아이와 같이 가도 걱정이 없음 피크닉 구역 사람이 많지만 쓰레기통에 먹은 것을 버리고 가시는 분들이 많아서 대체로는 깨끗하다.",별표 5개,2년 전
김현수,"텐트,돗자리2,무릎담요,트레이(베드용 크기) 렌트 종일권pm7시까지 15000원에 가성비 굿이네요",별표 4개,5년 전
김정석,공원 곳곳에 대형 쓰레기 통이 있는데 늦은 저녁에 가면 항상 쓰레기들이 넘치고 있습니다. 때문에 어딜가든 쓰레기 냄새가 납니다. 개선이 필요합니다,별표 3개,2년 전
김나경,아이들이 물놀이하기 정말 좋아요~ 대신 옷을 갈아입힐만한 적당한 장소가 없어 아쉬워요,별표 5개,2년 전
Christine Lee,내가 상상해왔던  여의도 한강공원에서의 로맨틱하고 아름다운 벚꽃놀이는 더이상 없었다. 10년 전만해도 낭만이 있었는데.. 지금은 한여름의 해운대바닷가처럼 온갖 상술의 온상지였다. 역에서 한강공원까지 길을 건너 내려가는데 20분 넘게 걸렸다. 사람과 사람이 꽉차서 움직이지도 옮겨다닐 수도 없을정도. 꽃밭에서 사진 찍는 것도 줄서서 기다려야하고.. 서글프다.. 한국이 더이상 이쁜 나라가 아님에 통탄을 금치 못하겠다.,별표 1개,6년 전
박소영,날씨도 너무좋고 잠시나마여유를 즐겼어요,별표 5개,3년 전
흥써니,주말 공휴일에 놀러갔더니 텐트빌려서 치는사람이 어마어마하게 많았음. 돗자리정도만 빌려서 노는것노 좋을듯해요. 이제 텐트존에서만 텐트칠수있고 밤7시에는 무조건 걷어야함. 평일은 사람도없고 주차장도 한가해서 텐트치고 좋을것같은데 주말은 텐트치면 주변 경관 하나도안보이고 오히려 불편하기만 한거같아요. 한강같지도않고... 주차장이 자리가없어서 차 가져가면 한참 기다려야 주차가능. 근처 아파트단지에 대면 견인되어가거나 불법주차딱지 붙어요. 절대 대지 마세요. 저는 집근처 이마트에서 치킨이랑 초밥사갔는데 정말 맛있게 잘먹었어요. (그 근처는 너무 가격이 폭탄수준) 편의점도 사람 너무많고 하나하나 돈 받으니까 나무젓가락이나 음료수정도는 미리 사가는게 나아요.,별표 4개,6년 전
황순길,벚꽃철에는 여의도가 제일 예쁜것 같다.,별표 5개,4주 전
박경환,공중으로 펴져나가는 불꽃-향연 분비는 인파들의 움직임 참말로 기분이 들썽 좋았담니다.^-^~⚘,별표 5개,5년 전
MIke Bai,걷기가 좋은 환경이라 너무 좋았어요,별표 5개,1년 전
Lucy Kim,"사람 엄청 많음 ,주말 금토 야시장 개장 시에는 주차대기 시간이 상당함 배달존도 있고 푸드트럭 이용도 재밌음",별표 5개,7년 전
우경화,야경이 너무예쁘고 맛난것도 많고 데이트하기도 예쁜장소네요 밤에는 살짝추우니깐 담요필요할듯,별표 5개,3년 전
짱똘,날씨가추울때거나 더울때여도 각자만에 매력이있어요 노을질때도예쁘고  야경은더예쁜곳이죠 모두들  음식드시고 쓰레기만잘치웁시다,별표 4개,6년 전
김진주,오랜만에 다녀왔는데 여전히 북적이고 재밌었습니당:) 공원 들어가기 전에 있는 나무는 이맘때쯤에 항상 인기만점이더라구요! 이제 날씨가 좋아졌으니 더 많이 다녀보려구요!,별표 5개,2년 전
Jack Kim,여의도 한강공원은 여의나루역에서 접근 가능한 정말 좋은공원입니다 ㅎ,별표 5개,7년 전
머니태그,"산책하기 좋은 곳입니다. 깨끗하다고는 할 수 없지만 그랗다고 매우 지저분하지는 않았습니다. 여의도의 빌딩숲을 볼 수 있는 장소이며 날씨가 맑은 날에는 남산타워도 보이는 곳입니다. 일요일 아침에 방문하여 조용해서 좋았습니다. 사이클링, 조깅을 하는 사람들이 간혹 보였습니다.",별표 3개,6년 전
영훈,"서울의 멋진 야경을 감상할 수 있는 곳. 여의도 한강 공원에서 밤도깨비야시장(주말 운영), 편의점 등 편리한 시설과 쾌적한 환경에서 도심 속 휴식을 즐길 수 있었습니다.",별표 5개,6년 전
잊쨩,"텐트를 대여하여 방문했습니다. 법이 바뀌어서 한강공원 내에 텐트를 설치할 수 있는 구역과 시간, 규칙이 정해져 있기 때문에 잘 알아보시고 가는 편이 좋아요. (오후7시까지 설치가능, 설치 시 두 면 이상 개방)",별표 3개,수정일: 6년 전
yo jo,아무 이유없이 생각없이 걷기 좋죠. 함께하는 사람이 누구냐가 중요하지 않을까요. 야경이 좋은 한강! 시간나고 여유 있으실때 한번씩 들러보세요.,별표 5개,4년 전
순댓국집,여의도한강공원이 서울에서 한번정도는 가봐야할곳같음 코로나만아니면 공원이나 벤치에서 맥주한잔하면서 노는것도 좋을것같음,별표 5개,3년 전
국님,점심먹고 잠시 쉬기 너무 좋은 날씨네요. 얼른 코로나가 없어져서 사람들 자유로이 다닐 수 있으면 좋겠어요. 지금은 강쪽으로 더이상은 들어가지 못하게 해두었네요.,별표 5개,4년 전
임성진,정말 좋습니다. 편의점에 먹거리도 다양하고 계단에 앉아서 보는 한강뷰는 일품,별표 5개,5년 전
노고지리여행객,산책하기좋은 산책로가 있어 좋았어요,별표 5개,3주 전
happy very,노을과 시원한 물놀이 하기 최고의 공원 입니다,별표 5개,2년 전
김건주,선선한 밤공기를 맞으며 산책하기 좋은 곳. 아이스크림 하나 사 먹는 게 꿀맛,별표 5개,4년 전
조아름,티몬에서 텐트 예약하고 한강을 바라보며 치맥과 함께 불꽃축제 감상 ♡,별표 5개,수정일: 2년 전
Hwancheol Park,최고의 공원,별표 5개,1달 전
sunny,몇년만에 왔는데 더좋아지고 먹을거 많고 사람많고.,별표 5개,1년 전
김남수,"자주 오는 공원이지만, 서울에서 제일 편한 장소입니다. 걸으며, 생각하며, 자연을 음미하면서 즐기는 장소입니다.",별표 5개,수정일: 1년 전
용띔,자전거타고 종종 오는곳~ 요즘같은 가을에 딱 좋아요~~~     만원이면 돗자리 텐트 (저녁7시까지)대여가능해요. 배달해먹으면서 주말보내기 넘 좋아요♡,별표 5개,5년 전
Jongtae Ahn,자전거 빌려서 타기도 좋고 경치가 너무 좋아요. 날씨 좋은 날 친구 연인 가족들과 나들이 나오면 너무 좋아요,별표 5개,5년 전
박복주,여의도하늘에 화려한불꽃으로 물들어 너무 아름답고 판타스틱해 가슴에 좋은 추억 만들고 돌아 왔습니다 그런데 인파에비해 화장실이 부족해 불편했습니다 화장실 뉴스에 100만명 이상 사람이 모인다고 했는데 화장실이 많이 부족해서 부편했습니다,별표 4개,2년 전
So-young Kim,서울 스프링 워크 참여차 방문 주차장도 잘되어있고 역에서 접근성도매우좋음,별표 5개,2년 전
Faiz Mazlan (Fazze Alan),"기쁨은 나누면 질투가 되고, 슬픔은 나누면 약점이 된다.",별표 5개,2년 전
Steve Suh,고요히 흐르는 한강의 아름다운 자태와 주변의갖가지 편의 시설과 남여노소 모두다 안전하게 힐링할수 있는 낭만과 분위기가 흐르는 삭막한 도심의 빌딩 이라는 것을 망각하게 해주는 깨끗하고 세련된 공원이 무엇인가를 느끼게 해주는 곳으로 강 추 ….!,별표 5개,2년 전
SY Jin,놀이터가 잘되어있어요 날씨가 풀려서인지 사람들이 많아요,별표 5개,4년 전
JiHoon Kim,날씨도 좋고 점심시간에 산책하기 좋네요 ㅎㅎ,별표 4개,5년 전
SJ Lee,"한강몽땅 축제에 탱고 공연  잘 보았구요, 마포대교 남단 밑에 밥차에 스파게티와 리조트 너무 맛있었어요~~ RAWKICHIN 베리굿",별표 5개,7년 전
Chris Park,산책하기 좋은 서울의 명소 벤치도 꽤 많아서 쉬어가기 좋다,별표 5개,3년 전
정재준,봄 맞이 한강 즐기기에 좋은 곳입니다. 낮도 좋고 밤도 풍경이 좋습니다.,별표 4개,1년 전
회사가기싫어 (회사가기싫어),역 근처 잡상인 빼면 깨끗하고 경치 좋고 좋았어요,별표 5개,2년 전
hyuni21 park,이보다 좋을수 없죠 모두  소중한 한강을  위해 기본 원칙을 잘 지키며 자연과 함께 하길 바래요!!,별표 5개,6년 전
손언니 (프라이빗글로벌),여의도 한강에서의 모임은 언제나 즐겁습니다  한강라면은 필수예요,별표 5개,2년 전
송용석STYLE,처음 가봤는데 사람들 진짜 많네요 커플 천국. 저같은 솔로는 마음가짐 단디하고 가야 ㅋㅋㅋ,별표 5개,6년 전
DIY김수현,여의도 한강 공원은 좋은데 관리가 잘 되지 않는 쓰레기와 너무 많은 텐트들.. 그치만 역시 풍경과함께 여유롭고 좋습니다.,별표 4개,6년 전
최준희,깨긋하고 일단 관광명소로 정말 유명한 곳입니다. 여의나루역에서 바로 우측으로 가시면 바로 한강 공원이 보입니다.  거기서 돋자리는 10000원 정도 합니다. 대여료로 여러가지 주니 패키지 잘 사서 가세요.,별표 4개,4년 전
1 Gracias,돗자리 깔고 치맥먹기좋음. 편의점 라면은 웨이팅시간이 웬만한 맛집 웨이팅시간 뺨치므로 치킨에 만족하는게 좋음. 가벼운 원터치텐트 칠수있으나 문은 개방 해두어야함 돛자리 대여료 평균 2천원에 보증금 2천원.,별표 5개,5년 전
KYUNGNAM KIM,시민들이 많이들 이용하시네요. 더 멋진 한강공원으로 재탄생하길 기대해봅니다.,별표 5개,수정일: 1년 전
박병은,볼거리가 너무 많아서 좋아요  먹을것도 많아요,별표 5개,5년 전
김문정,코로나 때문에 사람들이 많이 모여있으면 안 되는데 넘 사람들이 많다.,별표 1개,4년 전
박현윤,서울살이를 포기 못하는 이유중 하나. 언제가도 한강을 힐링의 스팟이고 마음이 편해지는 곳인것 같아요. 이쁜건 덤♡ 커플지옥이긴 하지만 누구랑 가든 혼자 가든 정말 좋은 장소인것 같아요. 낮이고 밤이고 사랑스러운 장소♡,별표 5개,5년 전
Janghee Lee,불꽃축제에 다녀왔습니다. 오랜시간 기다린 보람이 있는 멋진 불꽃놀이 였습니다.,별표 5개,1년 전
yeran choi,요즘같은 날씨에 선선하니 딱 가기 좋습니다ㅎㅎ 적당히 힐링에 도움이 되는 곳이니 다들 한번쯤은 가보시는게 좋을것같아욥,별표 4개,4년 전
JINKU LEE,"십여년만에 갔는데, 예전의 가족적이고 한적하던 곳이 젊음의 활기로 가득해져 있었다. 곳곳에 돗자리를 펴고 앉아 간단한 간식과 알콜을 펼쳐놓고, 젊음을 즐기고 있다. 매우 생소한 광경이다. 과연 이러한 곳이 있었던가. 언젠가 티비에서 한강공원에 펼친 텐트의 사방을 다 막는 것을 금지하는 규칙을 추진한다는 뉴스를 들은 기억이 난다. 왜 그러는지 알 것 같은 주말 저녁의 풍경이었다.",별표 3개,수정일: 5년 전
최재원 (hilert),멋진 서을의 야경과 금요일 토요일 저녁엔 밤도깨비 시장이 열려요. 집에서 가까워서 자주 들리는 곳이예요. 누구에게나 추천할 만한 곳이예요.,별표 4개,수정일: 6년 전
Sopapa lee,"날씨 좋은 날 가족과 연인, 친구들 잔디밭에 텐트 쳐놓고 즐거운 시간 보냄 치맥은 필수 한강공원에서 사면 비싸니 미리 음식 준비해가삼",별표 4개,7년 전
HyeounJun Ko,1. 서울 사람은 친절하다. 2. 저녁에 가면 텐트촌 없음. 여의도 근처에 텐트 대여소 있음. 3. 야경 직인다! 와! 63빌딩! (걸어서 갈 수 있음. 오래 걸림) 4. 밤중인데도 분수대에서 물 나옴. 물낭비 오진다! 5. 평일에도 버스킹 있음. 6. 편의점 있음. 7. 화장실 많음. 이용자가 많아서 위생 상태는 별로임. 8. 자전거 대여소 있음.,별표 4개,6년 전
J A,2023-12-10 한강시민마라톤대회 참가 차 방문. 널찍하고 깔끔하고 시원하고 좋다.,별표 5개,1년 전
Younjoo Kang,걷고 산짹하고 운동하기 좋습니다.가족과 아이들과 다니기가 편하고 편리했어요.도심속 일상에서 벗어나 자유로이  걸어보세요. 굳!!!,별표 5개,3년 전
임영현,좋기야 하지만 사람들이 너무 많아서 자리잡기 힘드네요.,별표 4개,1달 전
Stone White,강변공원(선유도)으로는 최고,별표 5개,1년 전
허인회,2017년 12월 야시장 개장. 볼거리보다는 먹거리가 더 눈에 띄는 곳. 다양한 푸드 트럭들이 입을 즐겁게 해줌.ㅎㅎㅎ,별표 4개,7년 전
한선우,covid-19가 있더라도 장소가 개방되고 넓어서 마스크하고 산책하기에 좋습니다.,별표 4개,4년 전
배예진,2인 자전거를 타면 참 좋습니다 연인과 오면 좋을 거 같네요 저는 친구랑 와서 좀 2인 자전거 타는데 알 수 없는 시선을 좀 받았는데 친구랑 타도 그냥 웃기고 재미있긴 해요,별표 5개,6년 전
Jeongjoo Shim,깨끗하고 푸른색 많아 맘것 걸을 수 있어 행복지수 뿜뿜!!!,별표 5개,3년 전
김유정,젊은이와 외국인 가족들이 모두 즐거운 여행지,별표 5개,10달 전
청소하는골퍼,코로나로인해 야외로 나가는일이 많고 날씨도 너무좋은요즈음.. 돗자리나 의자는 필수로 가져가시는게 좋습니다^^,별표 5개,3년 전
소금안친곰국,한강공원 야경은 말이 필요없지요 사람들도 많고 먹을것도 많고 다 좋은데 남자는 없고ㅠ,별표 5개,2년 전
Casper,숨막힌 빌딩 숲 사이 유일한 쉼터가 되어주는 곳.,별표 5개,2년 전
영이,걷기 딱 좋다 그러나 새들이 너무 많다,별표 4개,2년 전
조현선,날씨 좋을때 놀러오면 좋아요 돗자리랑 텐트로 돈주고 빌릴수 있어요 대신 온 세상 사람들이 모여있습니다^^,별표 4개,6년 전
paul jung,"오전에 비가 왔음에도 불구하고 많은 사람들이 공원에 나와 있었습니다,",별표 5개,2년 전
나쵸,벚꽃이 여의도 상부 국회의사당 인근이나 여의나루 역 인근 그리고 여의도 하부쪽에 몰려있음 여의도 하부가 만개해있고 사람도 적다,별표 4개,6년 전
서해연,금요일 늦은밤 가족과 함께 방문 했는데 사람도 없고 좋았어요.. 아이들 뛰어놀기 좋고 다만 먹거리가 편의점뿐이라..  분식 이런거 기대하고 갔는데 없드라구요ㅠㅠ 아쉬웠음..  다코야끼와 라면..  bhc치킨..전부였음.. ㅠㅠ.. 작은 조각공원...뛰어놀기 좋았으요~,별표 4개,3년 전
Juneyoung Park,"한강공원 유람선, 관광코스로는 아주좋습니다.",별표 5개,1년 전
박미선,외국부럽지않은 한강공원 너무 시원하고 버스킹 노래도 넘 좋아요 다만 맥주먹으면 화장실이 대란.. 긴 줄에 깜놀..이에요,별표 4개,6년 전
고광표,물빛공원에 발을담글수있어 좋음,별표 4개,2달 전
Jinjoo Lee,"좋아요. 코로나 조금 수그러들었다고 야시장준비하고 있네요ㅋ 편의점,화장실도 여기저기 있고. 한강들 중에 젤 좋은듯합니다ㅎㅎ",별표 5개,4년 전
김현정,재미있게 구경했어요 놀이터 추가아이주세요 화장실 추가아이주세요 반려견 동반 환경 추가아이주세요 피크닉 구역 추가아이주세요,별표 3개,4달 전
오민정,불꽃축제 참석 진짜 볼만하더라구요 공원 너무 잘 조성되어있어서 감탄했어요 아침부터 명당자리 맡는 사람들 이해가 됐습니다,별표 4개,1년 전
블루라군,서울에서 최고의 시민들의 휴식공간입니다.,별표 5개,1년 전
김규열,서울에서 주말을 맘 편히 보낼 수 있는곳입니다. 산책도 하고 즉석 라면도 먹고... 신선한 공기는 덤입니다.,별표 5개,4년 전
안준환,"10시 넘어도 많이 춥지 않으면 타코야끼도 팔고 닭꼬치도 파네요. 마실도 좋고, 자전거 타기도 좋습니다.",별표 5개,3년 전
하늘,맑은 날 자전거 타고 산책하기 좋은 곳 A great place for a bike ride on a sunny day,별표 5개,수정일: 5년 전
곽근우,숙박업소가 없습니다,별표 5개,3달 전
Albert Jeong,서울에 봄이 오니 여의도한강공원에 사람들이 많이 나왔네요. 자전거 전용도로가 있어 좋구요.. 시원한 강바람 맞으며 강만 쳐다봐도 좋았습니다 😊…,별표 5개,4년 전
sunyoung eum,아이들과 산책하기 좋은곳입니다. 물놀이 하기도 좋아요,별표 5개,3년 전
서니,공원이 넒고 산책하기좋음 야경멋있어요,별표 4개,3년 전
김영목,강변따라  자전거 전용 도로를 아들과 같이 호흡을 맞추어 달려보니 콧 노래가 절로 나오고 강바람을 가르며 달리는 기분은 정말 좋아습니다 그리고 편이점에서 라면에 시원한 맥주 한잔은 강변의 운치가 더욱 좋았습니다. 아들아 고맙다.,별표 4개,5년 전
민MIN준JUN,시간나면 자주 가는 곳.. 근데 늦은 저녁에는 중고등학생의 놀이터 느낌..,별표 5개,5년 전
tae-hwan kim,"날씨 선선할 때 가면 좋은 곳, 야경이 이뻐요",별표 5개,6년 전
박정순,당산역에서 한우고기 맛나게 먹고 여의도 한강공원 여의나루역 까지 걸으며 다른 도시에 와 있는 착각하고 힐링하고 왔네요 😀…,별표 1개,4년 전
song Lee,아직까지는 조금 지저분하지만 옛날에 비해서는 청소인력이 정말 많아진거같아요 최대한 청결유지하는거같아서 좋아요 배달음식 잘시켜먹을수있도록 배달존 활용도 정말 좋았어요,별표 4개,6년 전
Jade Kim,아무 준비도 안하고 있다가 근처에 가서 어 한강가서 놀까? 했을 때 모든 걸 대여할 수 있는 곳. 그만큼 사람도 많아요,별표 5개,2년 전
Boram Lee,너무너무 좋아요.👍👍재미있어요!😀🌺…,별표 5개,2주 전
콩이,제가 가장 좋아하기도하고 쉴곳이 많아서 좋은곳입니다.,별표 5개,6년 전
Minsu Kang,서울 반대편이 싹 다 보이는 경치.,별표 5개,5달 전
혁윤성혁,좋아요!!한강도좋구 2주차장은사람많아요!!3주차장은 한적합니다!ㅎ,별표 5개,3년 전
YES YUN HO,걷고 힐링하기 딱 좋은 곳입니다ㅎ,별표 5개,3년 전
굿하이니,바람이 날리는 날씨였지만 날씨가 좋았네요. 여의나루역쪽에서 한강에서 나가면 있는 구역이 돗자리 펴기 가장 좋습니다.,별표 4개,2년 전
