작성자,내용,별점,작성일
JB J,가볍게 걷기좋음 벤치도 많고 그늘도 많고,별표 5개,4년 전
서문휘,산책로가 잘되있어서 좋아요~,별표 5개,4년 전
Jihye Han,음악도 잔잔하게 나오고 요즘 단풍이 너무 예쁘네요,별표 4개,4년 전
Jingyu Hong,다 좋은데 화장실이 청결하지 않음,별표 4개,5년 전
전광은 (묘한언쿨),작은 강남의 비싼 땅에있는 산책 할수있는 휴식 공간입니다,별표 4개,7년 전
박성민,11월의 단풍이 참 예쁘네요,별표 5개,수정일: 4년 전
Ryu Ryu,산책을 하는 것이 좋다,별표 3개,6년 전
Jihyun Yoon,신사동에서 휴식하기 좋은 곳입니다,별표 4개,9년 전
청전(청전),가을 도산공원 경치 한폭의 그림이네요 🎨,별표 5개,3년 전
수진,조용하고 많이 알려지지 않았지만 잘 정비되어있다,별표 5개,5년 전
beauty songsong,식사하기 전 한바퀴 돌면서 산책하기 좋앗어요,별표 5개,4년 전
김희순,화장실에 에어켄설치되어있어 감동,별표 5개,4년 전
Junhak Lim,시내에 한적하게 산책하기 좋은 곳,별표 5개,8년 전
나랑,"작은 공원인데,,오래된 나무가 많아 멋짐",별표 5개,6년 전
김상희,깨끗하고 잠시 산책하기에 좋습니다,별표 5개,4년 전
고승희,튤립도 예쁘게 피고 참 좋았어요,별표 4개,6년 전
Asa Lee,근처에 주차할 장소가 마땅하지 않음,별표 2개,4년 전
Joe Go,강아지 산책하기 좋은 곳~,별표 5개,수정일: 4년 전
Dong-Hee Oh,산책로가 잘 되있네요,별표 5개,3년 전
김뚝딱공룡,도심속에서 걷기 좋습니다,별표 5개,2년 전
윤석준,공원가려고 가지는 마시고 의미를 생각해볼만 함,별표 1개,6년 전
이세희,조용하고 잘 정리된 공원,별표 5개,5년 전
정원기,강남 도심 한복판에 있는 도산 안창호 기념 공원,별표 4개,3년 전
Andrew CHOI,도산 안창호 기념공원 주민들과 사진찍으려는 사람들이 온다,별표 4개,7년 전
SeungHoon Cho,산책하기 좋아요 반려견 동반 환경 목줄 착용 필수,별표 4개,수정일: 8달 전
오정석,도심에서 가볍게 산책하기 좋다,별표 5개,8년 전
이유진,점심 먹고 땅을 밞으며 한바퀴도는코스로,별표 3개,2년 전
Sophia Hong,도심 속에 산책하기 좋은 장소죠,별표 4개,6년 전
마요,앞에 공영주차장 아저씨 친절,별표 5개,3년 전
양지은,공원 좋음 근처에 살고 싶음 ㅋㅋ,별표 5개,5년 전
오늘도좋은하루,도심속의 자연을 느낄수있는 힐링 공간,별표 5개,8년 전
YongSoo Lee,압구정 공원 중 제일 인지도가 있는 것 같습니다,별표 5개,4년 전
Woongshik Shin,이동네 사무실 다니는 직딩 코스에요 두바퀴 돌고 사무실,별표 4개,4년 전
Jeonguk Seo,이런 장소가 있어 다행이다,별표 4개,2년 전
조상연,주말 아침 산책의 최고장소,별표 5개,4년 전
뀨냥,도심 속에서 새소리 들을 수 있어서 좋았슴,별표 4개,4년 전
Tea Yung LEE,공기도 좋고 상쾌했어요,별표 5개,4년 전
방윤정,도심속 휴식공간 포켓몬고 산책코스,별표 5개,6년 전
구르마,도산의 얼을 느끼기에 좋은 곳입니다,별표 5개,4년 전
한상근,도심속에 한적하고 여유로 곳입니다,별표 5개,7년 전
변태준 (BTJ),그냥 산보하기 좋은 공원,별표 3개,4년 전
SS O,규모는 작지만 뜻 깊은 공원,별표 4개,7년 전
leejindu,운동 산책하기 좋은 곳,별표 5개,4년 전
Mark50 Jung,역사를 잊은 민족은 존재할 가치가 없다,별표 5개,5년 전
운좋은약쟁이,둘러보기 좋지만 작은감이 있음,별표 4개,6년 전
김정환,"산책하기 좋고, 운동하기도 좋고",별표 5개,5년 전
이희원,도심속 조용하고 예쁜공원,별표 5개,8년 전
silver lee,강남 한복판에 공원,별표 3개,5년 전
조경진,아침 산책으로 도심에서 찾기 드문 장소,별표 3개,5년 전
HYUNJUN BAE,압구정 도심 속 최고의 공원,별표 5개,5년 전
Danny Lee,도심에 좋은 공간 입니다,별표 3개,4년 전
이주이,근처에 있다면 방문하세요,별표 5개,5년 전
Wonil Choi,작지만 도심속에서 힐링이 되네요,별표 5개,4년 전
in kuen beak,아주좋은 경험을 하엿습니다,별표 5개,수정일: 6년 전
신은주,깨끗하게 잘 관리되어 있음,별표 4개,4년 전
Jaehyun Park,저녁 산책하시 좋은 곳,별표 4개,5년 전
윤진욱,도심한가운데 산책하기 좋은곳,별표 3개,8년 전
김희도,화장실도 있고 주차도 편해요,별표 5개,4년 전
안선영,사람 없어서 좋음 절겁다,별표 5개,2년 전
lee sungwook,가을을 느끼기에 좋은 장소,별표 4개,5년 전
박소바,강남시니어악단의 길거리 공연이 인상적,별표 4개,7년 전
알러뷰다녤,조용하고 한적해서 좋더라구요,별표 4개,4년 전
카드값줘체리,연인과 가기좋은 장소,별표 5개,4년 전
Bella,산책하기 정말 괜찮은 듯,별표 4개,7년 전
Jason Park,빌딩 숲 사이로 녹색 공원,별표 5개,5년 전
이광철,도심에 있는 괜찮은 휴식처다,별표 3개,6년 전
이두현,쉬고가기 좋은 공원,별표 4개,7년 전
김효준,다 좋은데 매미소리 미침,별표 3개,5년 전
Jun Hong Park,가볍게 산책하기 좋다,별표 5개,8년 전
전진성,한적하고 깨끗한 화장실,별표 5개,4년 전
Charles 1ron,어렸을때는 엄청 넓었던것 같은데,별표 4개,5년 전
RAHA BA,의미는 좋지만 볼꺼없어요,별표 2개,7년 전
Kim Sungjun,도산 안창호 무한도전에도 나왔죠,별표 4개,8년 전
Wonjae Chang,도심에 정말 좋은 쉼터,별표 5개,4년 전
Seonghwan Kim,아늑하고 작은 공원,별표 4개,8년 전
Old Peterpan (노땅피터팬),강남도심속의 작은 힐링공간~,별표 5개,5년 전
리샤인,이상도 이하도 아닌 동내 공원,별표 1개,수정일: 5년 전
buy meal,강남 중심에 쾌적한 공원,별표 5개,5년 전
Taehyun Jung,좋았습니다 아이와 함께,별표 5개,5년 전
조성호,도심속 평화로운 공원,별표 5개,9년 전
Junghee Song,사람다움에 대해 생각해 본 시간,별표 5개,4년 전
Grace PARK,여전히 깔끔하고 좋네요,별표 5개,4년 전
사바,공원인데 공원같지 않습니다,별표 5개,8년 전
yul choi,도심속의 공원 힐링됩니다,별표 4개,4년 전
Andrew K Choi,도심 속 평화로운 공원,별표 5개,5년 전
서진욱,강남구 최고의 공원,별표 5개,수정일: 4년 전
abrooyal K,강남 한복판 숲속 휴식처,별표 4개,3년 전
Seok Joo,도시 가운데 고즈넉한 공원,별표 4개,6년 전
김민성,반려견 동반 환경 ㅇㅋ 피크닉 구역 음써,별표 4개,1달 전
정현정,강남 도심 속 힐링 장소,별표 5개,4년 전
Kim스,동네 산책코스 강남,별표 5개,4년 전
허명영,화장실 화장실은 시원하고 깨끝한대 무는개너무많아요 몆번물려무서울정도에요,별표 4개,1년 전
Louie Parker,한국의 독립을 이끈 안창호 선생을 기리는 공원입니다 도심 한가운데 자리한 보석 같은 공원,별표 5개,6일 전
Oleh Nariichuk,"아늑한 분위기, 스포츠 공간, 무료 Wi-Fi를 갖추고 있어 산책과 운동에 이상적입니다 공원에는 전기 자전거 스테이션이 많이 있으며, 이곳에서 직접 가져오거나 대여할 수 있습니다 도산공원은 서울 중심부에서 휴식을 취할 수 있는 훌륭한 장소입니다",별표 5개,6달 전
wen-lan C,아름다운 풍경을 자랑하는 작은 공원입니다,별표 5개,6달 전
lowpanpan,한국의 역사 유적지를 기록하다 화장실 안창호 기념관 내부에 화장실이 있습니다 안창호기념관과 안창호기념관이 있다,별표 5개,6달 전
Trân,"날씨가 좀 추웠지만, 이 공원을 산책하는 동안 즐거운 시간을 보냈습니다 번화한 지역에 있는 작은 공원으로, 주변에는 상점, 레스토랑, 커피숍이 즐비합니다 공원 안에는 동상과 무덤이 있는 기념관이 있습니다",별표 5개,5달 전
Melody Church,산책하기에 시원하고 쾌적하며 안창호와 그의 무덤 사진이 있기 때문에 우리는 이 공원을 좋아했습니다 정말 흥미롭고 볼만한 가치가 있습니다,별표 5개,1년 전
Malte Landwehr,꽤 작은 공원이에요,별표 5개,3달 전
jun Barolo,"화장실도 있고, 식물도 깨끗하고 좋은 공원입니다 점심 후 산책에 오는 사람, 운동하는 사람, 개 산책, 모두의 휴식의 광장과 같습니다 예정된 시간이 될 때까지 벤치에서 세상 이야기를 들으면서 게임을 했습니다",별표 4개,1년 전
R Klinger,"아름다운 숲이 우거진 공원에는 고무로 포장된 길이 있어, 자갈길과 교차하는 외곽 경계를 따라 걸을 수 있습니다 장애인이 이용 가능한 공중화장실도 있었습니다 제가 들어갔을 때는 한낮에도 산책하는 사람들이 많았습니다",별표 4개,2년 전
Jaewook J,"역사적 의미와는 별도로, 공원에는 화강암 도로가 깔려 있고, 숲속의 숲이 많이 있어 서울이라는 콘크리트 정글을 벗어나 숲 그늘에서 휴식을 취하는 듯한 느낌을 받을 수 있습니다 한국의 역사적 인물을 기리는 잘 관리된 기념공원입니다",별표 5개,2년 전
angyp1019,기념관도 있는 웅장한 기념공원,별표 5개,1년 전
김진영,이 거리는 패션으로 가득 차 있으며 절묘한 쇼핑 경험을 즐기기에 완벽한 곳입니다 쇼핑을 마치고 뷰티핀을 통해 피부진정케어를 받으러 클린병원 홍대점을 방문했습니다 장시간 야외 활동 후에도 피부가 편안한 느낌을 줍니다,별표 5개,5달 전
Meredith Guarino,"아이들을 위한 놀이기구는 없지만, 커피 한 잔 하기에는 좋은 곳이에요 아기자기한 작은 공원",별표 4개,2달 전
J C,어르신들이 산책하시는 작은 공원이에요,별표 5개,2달 전
Amna Alsuwaidi,"화장실 공원에는 화장실이 있습니다 반려견 동반 환경 사람들은 공원에서 개를 산책시킨다 이 지역에는 박물관과 역사관이 있고, 운동하고 산책할 수 있는 휴식 공원이 있으며, 아침에 방문하기 매우 평화로운 곳입니다",별표 5개,1년 전
Steve Simenic,산책하기 좋은 공원이지만 박물관도 꽤 흥미로웠습니다,별표 5개,1년 전
Mutiara Chaerani,"이곳은 산책하기 좋은 곳일 뿐만 아니라, 도시 중심부에 깊은 역사가 자리 잡고 있는 곳이기도 합니다",별표 5개,1년 전
Wen-yin Yang,번호가 불릴 때까지 기다리면서 산책하기 좋은 시간이에요,별표 5개,2년 전
Manusia Hebat,이 공원이 정말 마음에 듭니다 시설이 훌륭하고 완벽해요,별표 5개,1년 전
Nii Ucrit,"산책, 달리기, 앉아서 경치 감상하기 좋은 공원",별표 4개,수정일: 5년 전
Gedisa Avella,걷거나 달리기에 좋은 트랙이지만 꽤 작습니다,별표 5개,5년 전
Claude IKEBANA,역사가 풍부한 매우 아름다운 공원,별표 4개,10달 전
H C,봄이나 가을에 이 공원을 산책해 보세요 서울 중심부에 위치한 조용하고 푸른 공원입니다,별표 5개,6년 전
Freddie Gin,아름다운 소형 도시 공원,별표 5개,1년 전
Melissa,"아름다운 공원, 도시의 멋진 자연 조각",별표 5개,5년 전
Константин Николаев (国斯家),아주 아늑하고 조용하고 관리도 잘 되어 있어요,별표 5개,1년 전
shuu suk,휴식을 취하기 좋은 곳 :),별표 5개,2년 전
Wai Sze Leung,"상당수의 현지인들이 개를 데리고 이곳으로 산책을 가는데, 사람들의 건강과 활동성을 유지하기 위한 야외 운동 기구가 많이 있습니다 관광객들에게는 그다지 흥미롭지 않을 수도 있지만, 인근 지역에 산다면 아침 조깅을 하러 오기 좋은 곳입니다",별표 3개,5년 전
Karina Gabrieliants,"운동도 하고, 애견과 산책도 하고, 즐거운 대화도 나누고, 산책도 할 수 있는 멋지고 아늑한 공원",별표 5개,9달 전
Miaura (Miaura),산책하고 운동하기 좋은 아름다운 곳이에요 그냥 산책하거나 다양한 기구를 이용해 운동하기에도 정말 좋아요 저희 두 아이와 한 아이도 운동하고 뛰어놀기 좋아해서 정말 좋았어요,별표 5개,5년 전
Alex Smith,"온통 길과 의자뿐인데, 공원이라면 앉아서 쉴 수 있는 녹지 공간도 있어야죠 여러 공간이 모여 있어서 깔끔하고 좋은데, 딱히 어떤 공간도 쓸 필요가 없다는 생각이 들어요",별표 2개,6년 전
Matthew Sibson,강남 한복판에 있는 멋지고 평화로운 곳,별표 5개,수정일: 6년 전
Phillip S,"저처럼 뜨거운 여름날에 이곳을 찾았다면, 무료 입장으로 시원하게 휴식을 취할 수 있는 좋은 장소입니다 공원에는 헬스장 수준의 운동 기구가 있을 뿐만 아니라, 도산 선생을 기리는 박물관도 있습니다 한국의 독립운동가 도산 안창호 선생을 기리는 아주 멋진 공원입니다",별표 4개,8년 전
Ankit Kumar,"산책로 주변에는 꽃밭, 운동 시설, 벤치가 마련되어 있습니다 여러 산책로와 러닝 트랙이 있는 훌륭한 장소입니다",별표 5개,8년 전
Shenghung Lin,작지만 아름다운 추모 공원은 은행나무가 노랗게 물드는 가을에 더욱 아름답습니다 성형 수술을 기다리는 동안 둘러보기 좋은 곳입니다,별표 4개,6년 전
kid kid,"도시 속 오아시스, 규모는 크지 않지만 편안하고 여유로운 곳, 역사적 인물을 기념하는 공원도 있어 방문할 가치가 있음",별표 4개,7년 전
Theo Pole,"공원 안팎에서 사진 촬영을 위해 가짜 얼굴들과 가끔씩 시끄러운 관광객들을 보는 것은 정말 보기 싫었습니다 잘 관리된 조경이 잘 된 작은 오아시스지만, 안창호와 그의 동지들이 건국 초기 애국심을 기리기 위해 건립한 기념관은 방치되고 조잡하게 조성되어 방문객이 거의 없습니다 공원을 오가는 주변 지역은 여전히 차량 통행과 행동이 혼잡하여 지저분하고, 시 당국은 단속을 소홀히 하고 있습니다",별표 4개,7년 전
Jang Yool,나는 내 bff 중 한 명과 함께 갔는데 정말 좋았습니다,별표 5개,1년 전
Barbara Sou,시끌벅적한 가운데 평화로운 공원,별표 4개,5년 전
Jordan Gerke,개를 산책시키거나 아이들을 데려가기에 좋은 곳입니다 대도시의 자연 속에서 잠시 휴식을 취하고 싶을 때도 좋습니다,별표 4개,7년 전
momo tv (momo),휴식을 취하며 박물관을 관람하기 좋은 곳입니다,별표 4개,9달 전
sarah,"조용하고 규모도 작지만, 시간 보내기에는 좋은 곳입니다 꼭 가봐야 할 곳은 아니지만, 혹시 시간이 된다면 꼭 가보세요",별표 4개,2년 전
Young-Eun Hyun,"산책하기 좋은 조용한 공원입니다 그의 호인 ""도산""에서 따온 이름인 ""도산""은 그의 이름을 따서 공원 이름이 되었습니다",별표 4개,8년 전
Rahel “Galilee Grandma”,변화를 가져온 놀라운 인물을 기리는 작은 공원입니다 거기에 아름다운 기념 박물관이 있어요,별표 5개,6년 전
Emma,작은 공원이지만 근처에 멋진 카페와 레스토랑들이 많아요 압구정에 가면 꼭 들러야 할 아름다운 곳이에요,별표 5개,2년 전
Simona Rossetti,"멋진 공원이고, 편안하며, 체육관 장비도 가득해요",별표 5개,8년 전
Stella Mailoa,"매우 멋진 공원, 많은 현지인, 현지 게임을 즐길 수 있는 장소가 몇 군데 있습니다",별표 5개,8년 전
Owen Lee,평화롭고 역사적으로 의미가 있으며 영감을 주는 도시 공원,별표 5개,5년 전
Jaber Alenezi,공원 산책이 정말 즐거웠어요,별표 5개,수정일: 5년 전
Yami Yume,산책하러 오거나 공용 운동 기구를 이용해 운동할 수 있어요,별표 4개,7년 전
NJ Hahn,이곳은 산책하고 간단한 운동을 할 수 있는 최고의 지역 공원 중 하나입니다,별표 5개,5년 전
Denise Park,압구정동 한가운데에 있는 멋진 공원,별표 5개,7년 전
Thiti Luang,이 지역 카페를 둘러본 후 데이트를 하거나 아이들과 함께 가기에 좋은 공원입니다,별표 5개,3년 전
Daniel,아름답고 평화로운 곳이에요,별표 5개,1년 전
Сергей Мурадян,매우 아름답지만 시간이 늦어서 어두워서 여기서는 많이 볼 수 없습니다,별표 4개,7년 전
Geoffroy de La tournelle,아주 좋은 공원에 국민 영웅이 탄생했습니다,별표 5개,2년 전
Martin Pradipta,강남의 정말 좋은 공원이에요 부티크와 카페가 있는 엘리트 구역으로 둘러싸여 있어요,별표 5개,7년 전
Rebecca Reena Jori,저녁에 산책하기 좋은 곳이에요 압구정역에서 도보 15분 거리입니다,별표 4개,7년 전
Genevieve Mercure,공원은 작지만 예쁩니다,별표 4개,6년 전
YEVHENII CHERNOV,"관리가 잘 되어 있고, 아름다운 공원, 멋진 스포츠 타운, 훌륭한 박물관",별표 5개,9년 전
Ian Baek,산책하는 개가 많기 때문에 나는 이 공원을 좋아합니다,별표 4개,5년 전
Alia. A,"도시 한가운데에 있는 작고 아름다운 공원으로, 산책과 휴식에 적합합니다",별표 4개,6년 전
Katie Tung,서울의 자연과 정원 또한 방문할 가치가 있습니다,별표 4개,수정일: 8년 전
KL,"꼭 방문하고, 여기까지 오는 데 긴 산책이 필요할 만큼 가치가 있어요 압구정에서 제가 가장 좋아하는 곳 중 하나예요",별표 5개,7년 전
H AYATO,도시의 한가운데 조용한 공원입니다,별표 4개,6년 전
ykwon01,도시 한가운데에 있는 아름다운 작은 공원,별표 3개,6년 전
Tam Chung,압구정동 중심에 있는 작은 공원입니다,별표 4개,3년 전
Taehee Kim,압구정에 있는 조용하고 작은 추모공원,별표 5개,4년 전
Shannon Nie (NotFish),문명과 방문객을 위한 평화롭고 아름다운 공원입니다,별표 5개,8년 전
Sanghyun Lee,가족과 함께 산책하기 좋은 곳,별표 4개,4년 전
권중윤,친구와 함께 가기 좋은 곳이에요,별표 5개,5년 전
irisE everydayhappy (izestenzo),작은 공원이라 아이들이 가기 좋습니다,별표 4개,7년 전
Hadrien Buret,"강남의 푸른 난로, 역사공원",별표 5개,8년 전
Younghai Kwon,"좋은 곳, 아름다운 자연",별표 4개,8년 전
Michael Pachos,아름답고 평화로운 오아시스,별표 5개,8년 전
tosapon pang,반려견 동반 환경 avaliable 피크닉 구역 avaliable,별표 5개,1주 전
Angela An,화장실 어린이 놀이터 옆 화장실 깨끗하고 온수도 나오네요 (25년 5월) 넓고 조경과 시설이 잘 갖춰져 있는 공원입니다 인근 주민분들 좋으시겠어요,별표 4개,3달 전
한수지,완전 좋고 산책의 알맞춤 호수도 있고 놀이터도 잇어서 좋음,별표 5개,2주 전
BRIANNA “소피” Sopi,"9월7~8일 정원박람회및 행사가열려요,산책하기좋고 책읽기도좋은 공원♤ 놀이터 화장실 놀이터 게이트볼장등이있음",별표 4개,11달 전
Hola Biermann,이용객이 많지 않으나 꽤 넓고 거의 모든 것을 갖추고 잘 관리되고 있는 멋진 공원이다,별표 5개,수정일: 6년 전
WON MAN JIN,"4단지 사잇길 산책로를 따라와 길 건너면 공원입니다 오늘 밤엔 이제 제법 시원해져서 산책하기 좋아요 유아 동반, 반려동물 산책으로도 참 좋구요",별표 5개,4년 전
Ki-Young Shin,인근 유료주차장을 이용하는 것이 좋습니다 주차는 성당앞쪽 길에하면 단속합니다 아이들 데리고 오기에 좋은곳,별표 4개,수정일: 3년 전
K Windrunner,시설도 잘 갖추어져있고 모든 것드리 정돈되어있다,별표 5개,2년 전
Sun L,어린이들이 놀수있는 놀이터도 있고 한여름엔 주민들이 잔디밭에 돗자리 깔고 주말을 보내고 있음 달리기 하기 좋게 구성되어 있음 운동하러 자주가는데 걷기,별표 5개,3년 전
박수연1000,놀이터가 2개 있어요 모래있는 놀이터는 흙장난하기 좋고 잔디있는 공원은 산책하기 좋아요~,별표 5개,3년 전
이은용,"아이가 뛰어놀기 좋은곳 놀이터도 연령대에 맞게 아주어린아이용 유초등용으로 나뉘어있어서 더 좋았고 놀이터 옆에 깔끔한 화장실도 있어요 주차는 바로 옆 공영주차장에, 5분당 100원 현금X 삼성페이 가능하나 인식이 잘 안될수도 있어서 실물카드 지참 추천합니다",별표 5개,3년 전
정운영,오후에 분수도나오고 공중 화장실도있고 인적이드물어서 산책하기 좋아요,별표 5개,3년 전
이미경,집앞에 공원이 있어서 산책하거나 저녁에 걷기 좋아요~,별표 4개,수정일: 3년 전
KD Lee,지금은 단풍이 아름답게 물들어 결심의 계절을 절감하게 해 줍니다,별표 5개,5년 전
수퍼보아12y9y,요즘 율현공원이 저의 힐링 장소 입니다,별표 5개,수정일: 5년 전
고리봉,걷기 및 조깅 운동코스로 최적화된 장소입니다,별표 4개,3년 전
어쩌다 개척까지[상암TV],"서울 강남에 이런 공원이 있다니, 가족단위 쉬기 좋은 공원이에요",별표 5개,4년 전
M C,"가족과 방문하거나 반려동물 데리고 산책하기 좋아요 고즈넉하고 조용한 공원, 작은 축구장, 아담한 장미가든, 놀이터 등등 단 주차비는 내야합니다",별표 4개,2년 전
lucky,날씨도 좋고 공기도 좋고 너무시원하니 좋아요,별표 5개,4년 전
조현경,"바로 가까이에 화장실있는건 좋은데, 장소가 너무 뙤약볕이에요 공원에 큰 나무가 잘 없이 잔디 위주여서 어딜가도 볕이 강하네요",별표 3개,3년 전
김동익,조용히 산책하기 좋은곳 같습니다 꽃정원 단장공사가 한창이고요 완성되면 내년에는 꽃구경 가면 좋을듯--,별표 3개,1년 전
ianthis,율현공원 야옹이들 너무 예쁘요 같이 사는 생명 사랑합시다 ^ ^,별표 5개,3년 전
이상은,사람 많지않고 아이들 놀만한 놀이터가 있어 좋아요 근처 가게가 없어 음료나 음식 가져오셔야하고 동네 근처 어르신들 산책 많이 하니 마스크는 필수입니다 주차는 바로옆 공영주차장에 하시면 됩니다,별표 4개,4년 전
Hangyel Lee,깨끗하고 무엇보다 넓어서 좋다 특히 밤에갔을때는 조명이 켜지는데 가로등이 아니라 호텔 공원 낮에 간다면 아직 나무가 크질 않아서 양산 하나정도 있으면 좋다,별표 4개,5년 전
양승만양,조용하고 깨끗하고 주변 시설물이 정돈되여 있어서 아주좋다 그리고 공원을 관리해주시는 여러분께 감사인사드린다 그리고 운동기구가 곳곳에 설치되여 있어서 좋다,별표 5개,4년 전
Jayo Cha,뻥 뚫려 있어 시각적으로도 시원하고 사람은 덜 붐비는 공원입니다,별표 4개,5년 전
Hojoong Lee (Hubert),동네에서 좀 구석에 있는게 아쉽지만 산책하기 좋아요,별표 4개,11달 전
In-geol Choi,넓고 사람 붐비지않고 놀이터 잘되어있고 화장실이나 수돗가 잘되어 좋음 주차공간없어서 공영주차장 써야함 5분100원 주차불편해서 별4개,별표 4개,4년 전
sara toga,"맞아요, 이 동네는 쓸쓸함과 그리움과의 대화를 위한 조용한 산책길입니다 가을비 내리는 아침 공원, 더욱이 한적한 위치라서 사람들 많지 않아요",별표 5개,2년 전
도리뱅뱅,집하고 가까운 곳이라 종종 갑니다 아무래도 코로나 때문에 멀리까지 가기가 쉽지가 않아서요 아이에게 바깥 바람을 쐬어주기도 좋고 조용한 공원이라 한적하게 즐기다 오기 편합니다,별표 5개,4년 전
김김상호,조용해서 산책하기 좋아요~,별표 4개,3년 전
riky,"공원을 잘 만들어 놨어요, 생각보다 꽤 크고 규모가 있는 공원임 그치만 아무도 몰라서 그런지 사람도 별로 없고 한적하니 좋네요 롱보드 타러오기 좋은듯",별표 4개,7년 전
박선현,"아직 식목한지 얼마안돼서 나무그늘이 작지만,공원측에서 센스있게 나무사이에 그늘막( 주말 오전부터 가서 아이 풀어놓고 놀면 신선놀음이 따로 없어요",별표 5개,수정일: 7년 전
HoYeong Kim,공원 내 공영주차장도 있습니다 가족들과 산책하기 좋습니다 조성된 지 사오년 된 새 공원이지만 강남구에서 신경을 많이 써서 깨끗하고 단정합니다,별표 4개,5년 전
행운동생활상권추진위원회,"강남한양수진인아파트 앞에 펼쳐진 대단위 규모의 공원으로 애들과 놀이, 산책과 걷기등 잘꾸며진 꽃과 나무가 잘 조성된 공원이다",별표 5개,3년 전
우지원,서울에 한적하고 넓은공원,별표 5개,5년 전
Moonkyoung Choi,놀이터도 커서 아이가 좋아해요 넓직하고 조경이나 길이 잘되어있어요,별표 5개,4년 전
닌자거북,식사 하고 소화 시킬겸 걸어도 좋은장소 입니다,별표 4개,6년 전
주진희,화장실 깨끗한 화장실 2군데 반려견 동반 환경 강아지들 뛰어다니는 넓은 잔디밭 있음 놀이터 아이들 놀이터있음 강남구에 이렇게 큰 공원이 있다니,별표 4개,2년 전
Woojeong Choi,"한작한 공원, 장미 시즌엔 장미가 예쁘게 종별로 잘 펴있어요",별표 5개,1년 전
EUNHI KIM,넓고 깨끗이 관리가 잘되어 있어요 반려견도 즐거워하고 애들과도 편히 피크닉하기 좋와요,별표 5개,3년 전
김진택,근데 바로 앞 예식장때문에 11시 전에 가지 않으면 주차가 힘들어요 요즘 장미 많이 피어있어서 예쁘요,별표 5개,수정일: 3년 전
박선영,하지만 아름다운 성당과 인접해 있고 널찍한 녹음이 엄청 싱그럽게 느껴져요,별표 4개,7년 전
"Wahnkil, Gilbert CHUNG",율현동 아파트 단지옆에 조성된 공원으로 조성 초기 단계로 한적하고 조용한 편임 현재 장미가든을 조성 하는 작업 중에 있음,별표 4개,3년 전
류호석,화장실도 깨끗하고 좋음 놀이터 어린아이들이 놀기 좋게 시설도 잘되어 있고 모래놀이도 가능함 화장실 화장실이 굉장히 넓고 쾌적하며 관리가 잘되어 청결함 24시간 이용가능 굉장히 넓고 이용하는 사람이 적어 아주 쾌적함,별표 5개,2년 전
안깐밤톨이,날씨에 새벽감성까지 더해서 산책하기 너무 좋았습니다 놀이터도 있고 넓어서 엄청 좋습니당,별표 5개,3년 전
jennifer Park,다양한 꽃들이 많고 소나무 등 나무들도 많고 특히 아카시아 향이 마음까지 힐링하네요 근데 사람들이 많이 모르는듯 해요~ 아쉽습니다,별표 5개,6년 전
Young chur Song,주변 저층아파트에 조용하고 넓어요,별표 5개,3년 전
박종현,집 근처 여유로운 산책하거나 돗자리 펴고 쉬기 딱 좋습니다 다만 주말에도 주차단속 심하니 근처 공영주차장에 주차하세요,별표 4개,5년 전
안우길,"산책하기도 좋고, 장미정원도 있다 농구장, 풋살장, 게이트볼 코트도 있다 주변에 강남성당이 있다",별표 5개,3년 전
신석주,사람이 많이없긴하지만 한적하고 산책하기좋은 곳입니다,별표 4개,6년 전
EJ (boss),"여기 율현공원에서 처음으로 축제를 한데요 9월28일 저녁6시부터 하고, 출연진들도 좋더라구요~ 저는 가보려구요",별표 5개,5년 전
kapu hha,"피크닉 구역 벤치,테이블 많아서 음식먹기 좋음 반려견 동반 환경 엄청 넓어요 진짜 넓고 한적하고 앉을곳도 많습니다",별표 5개,2년 전
조우석,율현공원 맑은 공기와 시원한 시아 분위기 좋은 공원 시간 가는줄 모르고 산책을 하였습니다,별표 5개,4년 전
Sung C “Viejo_Amigo” Boo,잘 가꿔놓은 화초들 특히 다양한 장미와 능소화가 예쁘요,별표 5개,4년 전
Hygge Yun,"넓은공간, 공영주차장,아이들 놀기좋은곳인데 숲이없어 아쉽군요",별표 3개,4년 전
최영은,주차도 편하고 아이들과 가기 좋아요^^,별표 5개,1년 전
아롱다롱,아이들이 놀기 좋아요 물총채울 수도꼭지도 있고 부모들이 앉아쉴 공간도 넉넉해요,별표 5개,5년 전
Yeo Bong Yoon,지나가다 들렸는데 예쁘게 꾸며놨네요,별표 4개,2년 전
석광호,율현공원에서 보는 에어포스 공중급유기 착륙,별표 5개,5년 전
김담현,아주 넓고 깨끗한 공원으로 가족과 나들이도 좋고 운동하기에 아주 좋은장소,별표 5개,3년 전
권순근,"숲이 부족한거 외는 모두 만족스러웠어요 어른, 아이들 모두에게 좋은 쉼터 ^^",별표 4개,4년 전
내치자향,도심에 이런 휴식공간이 있어서 좋고 깨끗하게 관리가 되어 좋음,별표 5개,4년 전
YUNSOO Aaron NAM,캠핑하기 좋음 달리기 좋음 날 좋은 날 아이들도 많고 평화로움 특색있는 공원은 아님,별표 4개,6년 전
지연박,화장실 있는데 깨끗해요 반려견 동반 환경 산책가능해요 피크닉 구역 테이블 이런건 없고 의자는 꽤 있어요,별표 5개,2주 전
