작성자,내용,별점,작성일
Rafaela Spelta,"특히 여름철 더위 속에서 시원하게 산책을 즐기려면 하산길에 서수동 계곡을 꼭 추천합니다 대부분 계단이고 정상까지 가는 길도 몇 군데 있습니다 한국에서 처음으로 등산을 했는데, 여름에 갔는데도 엄청 더웠지만 정상까지 가는 건 꽤 쉬웠습니다",별표 5개,2년 전
Paul Fox,더위 속에서는 산책로가 아닌 계단을 계속 걸어야 하므로 힘듭니다 표지판이 잘 되어 있고 관리도 잘 되어 있습니다,별표 5개,3년 전
Phuong Dang,어려운 오르막 길을 선택하면 새 소리와 시냇물 소리와 함께 자연 경관과 공기를 경험할 수 있습니다,별표 5개,5년 전
Yasuo Shibusawa,경복궁 서쪽에서 쉽게 올라갈 수 있는 산 150516,별표 4개,8년 전
Siu Wah Li,경치도 좋고 서울 시내도 보이고,별표 4개,6년 전
Cristina Berci,시청을 따라 산책하는 것과 함께 서울의 탁 트인 전망을 감상할 수 있습니다 정상에서 보는 전망이 훌륭합니다 궁전과 가까운 이 산은 쾌적하고 그다지 어렵지 않은 하이킹을 즐기기에 좋은 장소입니다,별표 5개,7년 전
Lyn Mendoza,"인왕산에 오르기 가장 좋은 시기는 해가 지기 1시간 전이므로 도시와 성벽, 남산타워의 멋진 전망을 즐기거나 사진을 찍을 수 있다 올라가는 데 30분 정도 걸렸고, 계단이 있어서 쉽게 트레킹할 수 있었습니다",별표 5개,6년 전
Pongsatorn swc,위에서 바라보는 풍경이 정말 아름다워요,별표 5개,8년 전
Alex Kim,요새 길을 따라 하이킹하는 것은 꽤 쉽습니다,별표 5개,2년 전
Trotting Horse,아름다운 산책로에 경치도 최고예요 여기 올라가는 하이킹 정말 좋아요,별표 5개,5년 전
Jason Cook,훌륭한 하이킹 코스와 아름다운 도시 전망을 자랑합니다,별표 5개,1년 전
Rasel Mollah,설명인왕산은 서울특별시 중부 종로구와 서대문구 홍제동에 위치한 높이 338m의 산이다,별표 5개,6년 전
Travel Story By SC Chang,서울 근처에 있는 경치가 아름다운 산입니다,별표 5개,2년 전
Sergio Gabriel,서울에 있는 또 다른 등산 명소입니다,별표 5개,4년 전
Polina Nesterova,화장실과 어디로 가야하는지 표지판이 있습니다,별표 5개,5년 전
Alexander P,오래 운전하고 싶지 않다면 하이킹하기 좋은 곳입니다,별표 5개,7년 전
Jenna,데이트하기 좋은 곳이에요,별표 5개,4년 전
Krzysztof Stobinski,짧은 계단을 오르는 것도 가치가 있어요,별표 5개,1년 전
Paulish “Matt” K,서울을 내려다볼 수 있는 최고의 장소,별표 5개,6년 전
