작성자,내용,별점,작성일
알천,"서울지하철1,7호선 연결,대중교통 연결 접근성 최고 하루 나들이 코스로 강추힘",별표 4개,수정일: 5달 전
SJ Yoo,무난하게 예쁘고 사람도 적당히있어서 천천히 구경하기 매우좋습니다 바로옆에도 구경거리가 있어서 근처에서 온 김에 오기엔 괜찮습니다 관리는 적당히 잘 되는거같고 생각보다 넓지않아서 다 둘러보는데 10분정도면 가능합니다,별표 3개,3년 전
배경덕,즐거운 시간 이었습니다,별표 4개,1년 전
Kygmonamis,도봉산역 뒤편에 조성된 공원으로 도로 건너편에 중랑천이 흐르고 체육시설인 다락원도 있어 가끔 아이데리고가요 일정시간 무료인 주차장이 방문객 대비 조금 부족해 도로 주차가 많은점은 좀 아쉽네요 잔디밭과 산책로 조성이 잘되어있고 중간에 탱크와 장갑차 한대씩 있습니다,별표 4개,4년 전
HAn Do yeon,주차장 편하고 한바퀴 산책하기 좋은 곳,별표 5개,3년 전
쫑가(쫑가),늘 그늘많고 쉴곳많고 깔끔해 나들이하기 좋은곳,별표 5개,2년 전
베베,근처에 이런 공원이 있다는게 너무 좋아요,별표 5개,3년 전
동행wek1231,3월 17일 현재 모습 꽃이 피면 더 예쁘겠죠,별표 4개,4년 전
나태화,날씨도좋고 넓고 깨끗하고 매우 만족함,별표 5개,4년 전
Ga Hyun Kim,산책하기 좋은 큰 정원 같은 곳이에요,별표 5개,수정일: 3년 전
조선희,서울둘레길 완주증 받으러 방문 했어요,별표 5개,2년 전
임옥숙,우연히 간 거긴 아주 아늑하고 아기자기해서 가족이나 친구끼리 혹은 마땅히 약속할곳이 없을때 여길 추천합니당 바로 길건너가 도봉산 입구여서 공기도 좋구요 서울도심에서 멀지 않아서 그것도 장점이고요,별표 4개,3년 전
전현수,사계절 자연의 아름다움을 찾을 수 있는 아담한 공간이다,별표 5개,7년 전
진선미,맑은하늘과 산책길 걷기로 건강이 업되는 느낌입니다,별표 5개,3년 전
"점심맛집과 카페탐방, 간혹 술집",주말엔 주차공간이 부족하다 봄나들이 하기 좋아서 인근 유치원생들 자주 온다 여름엔 물놀이터 있어 유치원생들에게 인기다,별표 4개,수정일: 8달 전
Sehong Park,도심속 아름다운 시간 --♥,별표 5개,4년 전
PNSD,도봉산역 근처는 정신 없는데 여기는 한적하고 깔끔해서 좋습니다,별표 5개,6년 전
마법사맥케이,예전보다 관리가 안되어 있네요,별표 3개,4년 전
동소문새마을금고권미숙,너무너무 좋아요 가을이 가기전에 방문하세요,별표 5개,1년 전
정문홍,도봉산역 뒷편 깨끗한 환경과 휴식공간,별표 4개,4년 전
김금아,창포원 너무 좋아요 관리가 정말 잘된공원입니다,별표 5개,5년 전
신선혜,가족과 놀러가기 좋아요 반려동물이랑 아이들 뛰어 놀기좋구요 실내시설이 아니고 야외라 코로나 걱정도 덜하고 도봉산역 바로 옆이라 차없이도 접근성좋고 문화비축기지(현재는 코로나로 실내시설은 이용불가)랑 같이 있어 더 넓고 산책하기 좋네요 평상과 그늘막시설도 있어요 겨울이라 꽃이 없었는데 꽃피는 계절에 다시 가보고 싶어요,별표 5개,4년 전
홍수영,주변이 무척이나 청결하였고 곳곳에 간이쉼터가 있어서 편안했고 주차관리 관계자분들이 친절하시여 인상에 남았습니다,별표 5개,1년 전
최재옥 (최쟁이),도심속에서 힐링할수있는 공워,별표 5개,7년 전
My O,전철역 바로옆에 이렇게 좋은 공원이 있다니,별표 5개,4년 전
soda pop,편도 도보 30분 거리 정도면 산책겸 가벼운 운동삼아 목적지로 해서 갔다가 쉬고 오기 좋아요 내부에 카페도 있고 화장실도 깨끗합니다,별표 4개,5년 전
Sunny Lee,"산책하기 좋은 공원 내부의 카페테라스도 좋고, 후문쪽 파크빌아파트 상가의 카페도 공원과 가깝다 자차시, 주차는 다락원 체육공원 이용(4급지,5분 100원)",별표 5개,3년 전
김기원,겨울이라 사람은 없고 관리가 잘되어 있읍,별표 5개,8달 전
SB Park,여유롭고 평화로운 공원,별표 5개,수정일: 3년 전
정성욱,산책하고 체험하고 운동하고 녹지공간이 좋습니다 창포원 옆으로 체육시설이 있고 공연장도 한창 공사중이라 조만간 완공될것같습니다 지역 주민들이 많이 찾는 공원입니다,별표 5개,3년 전
김휘종,다만 1호선 쪽에서 유모차를 끌고 가기엔 길이 안좋습니다 지하철역과 인접해 있어서 접근성이 좋습니다 엄청 넓진 않지만 한산해서 아이와 함께 걷기 좋습니다,별표 4개,5년 전
위창량,화장실 깨끗하게 잘 관리되고있습니다,별표 1개,7달 전
조민희,서울 산책 명소입니다,별표 5개,1년 전
수유동,참좋아요 산책로 있어요 뒤에 하천도 있어요 주말에 사람이 많아요 지하철역 도봉산역 내리세요 옆에 있어요 음식점이 있어요 편니점 있어요 좋은시민의식 좋아요 😀,별표 3개,1년 전
James Lee,옆에 평화문화진지는 전망대도 있고 아이들이 뛰어놀기에 좋음 힐링하기에 괜찮은 장소,별표 5개,7년 전
이근영 (리키근영),이른 아침에 공원 산책하거나 맨발로 걷거나 뭐든 충전하기 좋은곳,별표 5개,9달 전
jun bak,가족이 함께 즐길수 있는 무료공원,별표 4개,수정일: 5년 전
남기홍,1주일에 최소 1회 이상 방문하는 아침 산책로 코스 중 으뜸입니다 이름은 창포원으로 창포가 제법 많지만 그외 철따라 화초를 식수하고 조경도 수려하여 우리 동네에서 젤 애호하는 공원입니다~^^,별표 5개,수정일: 4년 전
Manwoo Park,지도상 주차공간 표시가 있어 차를 끌고 갔는데 장애인만 주차가능하다 다락원 체육공원이나 그옆 중랑천 주차장에 돈내고 주차해야한다 내부는 관리 잘 되어 있고 천천히 둘러보기 좋은곳,별표 4개,3년 전
이미영,도봉산역 바로 옆이라 교통도 편리합니다 2층 카페에서 보는 전경도 훌륭하고요 옆에 다락원체육공원도 있어요,별표 5개,6년 전
김현수,역 바로옆에 자리잡고 있어 도봉산 등산객들의 만남 장소로 이용되기도 하고 초화류가 잘 정리되어있고 소나무도 이제 제대로 활착하여 쉼터로 아주 그만이지요 서울창포원 개원 때부터 즐겨 찾으면서 공원으로 탈바꿈 하기 이전의 그곳을 생각하곤 합니다,별표 5개,4년 전
Snoopy Herh (hsnoopy),내 주변 가까운 곳에 힐링되는 숲속같은 장소,별표 5개,3년 전
lux Sin (lux_sin),"연못과 냇가, 플숲, 잔디밭, 나무숲, 꽃밭이 조성되어있으며, 꽃이 만개하였을때 방문하면 아름다워 구경하기에 좋습니다 공원의 규모는 중규모정도이며, 가볍게 가족들과 소풍오기에도 괜찮습니다 깨끗하게 조성된 생태형 공원입니다",별표 5개,6년 전
Jaewon! Hillo,자저거로는 들어갈 수 없지만 앞에 세워놓고 산책하기 좋아요 깊히 들어가면 그늘막 아래 쉼터도 있으니 라이딩 중간에 쉬기에 딱입니디ㅡ,별표 5개,4년 전
Yizhai Lim,서울창포원은 대체로 오밀조밀하게 잘 꾸며진 아름다운 곳입니다,별표 5개,6년 전
김상엽,2층에 커피숍이 있고 공원 내 쓰레기 통이 없으니 참고 하세요~ 서울둘레길 스탬프 용지와 완주증명서를 받을 수 있습니다 산책하기 적당한 아담한 공원입니다,별표 5개,수정일: 4년 전
민옥자,"여기저기 쉴 공간과 벤치들, 정자, 각종 나무와 꽃 특히 이름에 걸맞는창포가 주를 이룬 아름다운 공원이다 집에서 멀지 않은 곳 중랑천 길따라 의정부 방면으로 쭉 가다보면 도봉산역 뒤편에 넓고 잘 조성된 창포원",별표 5개,4년 전
이수암,서울 도봉산역에 위치한 공원으로 주변 아파트주민뿐아니라 도봉산을 방문한 이들이 많이 방문하는공원 반려견 동반 환경 반려견 산책도 가능함,별표 5개,수정일: 1년 전
Chang Woon Park,눈덩이 많이 쌓여고 아름다워요,별표 5개,수정일: 1년 전
멍석,도봉산역 동쪽 출구에 있는 공원입니다 산책로도 깨끗하게 잘 정비되어 있고 벤취도 잘배치 되어 있습니다 그렇지만 테마가 부족한 동네 정원 5월 연산홍 개화때만 장관입니다,별표 5개,3년 전
백일화,단풍이 예쁘게 물들어 너무예쁘네요^^,별표 5개,4년 전
jh KIM,유모차산책도 편하고 중간중간 벤치에서 쉬기도 좋고 텐트 돗자리도 펴고 도시락도 먹고 꽃도 다양하고 창포 이름처럼 붓꽃도 예쁘고 북카페도 있고 화장실도 좋고 도봉산역이랑 완전 가까워 공기도 좋고 다 좋은데 주차장이 너무 좁아요 기대없이 시간보내러 갔는데 왠걸,별표 5개,6년 전
신현배,좋았어요 · · 도봉산 역 바로 앞이고 인적이 드물고 · · 또 바로 옆으로 잘 정비가 된 중랑천이 흐르노 있어 걷기나 자전너 운동을 하기엔 초고죠 · ·,별표 5개,3년 전
한세현,봄 가을 나들이 하기 참 좋습니다,별표 5개,2년 전
이광호,도봉산역 갈때마다 한번씩 들러요 데이트하기좋고 산책하기 좋네요,별표 5개,1년 전
Juhyeon Kim,"사진 찍기, 산책하기 좋은데 주차공간이 매우 협소 도봉산역광역환승센터에 유료주차 후 걸어오거나 주변에 불법 주차 해야 함",별표 4개,6년 전
조건석,전에는 연못에 붕어가 많이있었으나 근간 몇 차례 가 보았지만 연못에 물이 더러웁고비단잉어 일반잉어 각 한마리씩 밖에 안 보였음 물가에서 작업하는 인부 2 며이있기에 본의했더니 얼어 죽었다고 말하기에 그저그만 왔음 정리은 대체로 잘 돼었음,별표 3개,7년 전
스스구,"나무도 많고 풀도 많고 꽃도 많아서 힐링하기엔 좋은 장소 버스가 지하철보다 더 멀다 교통편은 1,7호선 도봉산역에서 내린다",별표 4개,수정일: 7년 전
강현숙,작년여름 더울때 잠깐들렸던곳 오늘은 양주사는 지인과 헤어지기섭섭해서 잠시들렸는데 소나무길 흙길도걸어보고 예쁜길 추천해줘서 고맙다는 인사도 들어서 기분짱 작지만 예쁜 창포원 좋음입니다,별표 5개,3년 전
홍연홍,서울둘레길 1코스 시작점 편안하게 걷기 좋습니다 꽃피면 더 예쁘겠네요,별표 5개,1년 전
조은,"북카페라기보단 매점에 가깝지만 음료나 쿠키, 빵이 다양하게 마련되어 있었고, 조용하게 둘러보며 산책하기 좋았습니다 서울둘레길 센터도 있어서 트레킹을 즐긴다면 들러서 정보를 얻는것도 좋을듯합니다 도봉산역 인근이라 대중 교통편도 용이합니다",별표 4개,6년 전
조현욱,예전엔 꽃이 다양하고 관리가 잘되었는데 몇년동안 관리가 잘 안되는거 같아요,별표 3개,1년 전
탁성오,자연이 어우러져서 좋아요~,별표 5개,2년 전
박귀남,평지에 나무들이 만들어 준 그늘 아래 쉴 수 있는 곳곳의 작은 공간들이 만나는 사람들을 편안하게 해 준다 코끝에 스치는 바람 조차도 정겹운 곳이다 ^^*,별표 5개,8년 전
이재휘,역사적인 공간을 기념할수 있는 공원으로 꾸며 놓은게 인상적이였고 아이들을 데리고 가기 좋은 공간이었다,별표 4개,2년 전
이영자,창포원 처음 가봤어요 도봉산만 알았어요 가깝고 부담없이 싑게 자주갈거예요 걷기에 아주좋아요 봄이오면 더좋을텐데 기다려져요,별표 4개,3년 전
냠냠이,쓰레기통 없는 공원이라서 쓰레기 버릴 곳 아무데도 없고 근처 지하철 역에서도 쓰레기 버리면 짜증내요^^,별표 1개,1년 전
정이사,"도봉산역에 있어 교통도 좋지요 산책, 운동, 독서",별표 5개,5년 전
이은준,친구와 생태공원 둘러보며 약초원에 식재되 있는 약용식물들을 관찰 함 화장실 공원관리센타 건물 내에 위치해 있으며 깨끗하고 환경이 아주 좋아요,별표 4개,8달 전
"Nohjun Bae,","도봉산역에 산책할수 있는 공원 맨발걷기와 엎에 다락원까지 연결 전망엘리베이터로 도봉산,수락산 조망",별표 4개,1년 전
김명,가까운 곳에 위치한 산책로~,별표 4개,수정일: 3년 전
JSHONG “JUSTIN”,좋은 곳인데 관리가 조금 느슨한것 같아요,별표 5개,1년 전
정희은,교통도 좋도 화장실도 깨끗 넓고 풀과 꽃과 나무와 연못까지 잘 갖춰진 공원,별표 5개,3년 전
JONGHYON YI,가족과 산책하거나 소풍오기 좋아요 서울 둘레길 사무소도 있어요,별표 5개,1년 전
박동호,도봉동의 아주 좋은 가족공원입니다,별표 4개,6년 전
Shinho Lee,"주차는 길가 이면 불법주차 또는 건너편 도봉산역환승주차장 (시간당 1,200원) 이용하시면 됩니다 그렇게 넓지도 않고 화려하지도 않지만 그냥 마음 편안한 서울 내 수목원 이네요",별표 5개,6년 전
박은순,도심속자연 옆에는 체육공원 짱이조 놀러오세요,별표 5개,수정일: 2년 전
Daewon YOON,중랑천 자전거길로도 접근가능 깔끔한 화장실과 북카페 계속 조용하게 쉴 수 있는 공간이면 좋겠다,별표 5개,8년 전
김호식,창포원공원은 가까운 도봉산아래근처에서 70년초에 군대생활을 도봉국민학교근처 부대에서 근무한곳인데 지금도 옛날군생활날때마다 창포원에와서 휴식과 운동을하고갑니다 아담한 시설에 감사드립니다,별표 5개,수정일: 7년 전
--,역에서 나오면 바로 산책코스다 걸으면서 대화하다 보면 한바퀴 후딱이다,별표 4개,2년 전
양홍식,동네 산책나왔다가 서울끝 축제한다고 해서 구경함,별표 4개,수정일: 5년 전
이명근,편안하게 가족과함께 여유롭게 산책하며 추억을 쌓기에 좋았습니다 연못위에 다리가 연결되어 있어 산책하며 작은 물고기 큰물고기들의 모습을 구경하며 아이들과 즐거운 시간을 보낼수 있어서 좋았습니다,별표 5개,4년 전
문봉기,피크닉 구역 곳곳에 벤치와 산책하기에 좋은 숲길이 있습니다 도봉산역 옆에 있는 공원으로 정원과 호수가 잘 어우러져 휴식처로 추천합니다,별표 5개,1년 전
김동욱,다소 작지만 사진 찍기좋은 장소들이 많음 이용객이 적은편이고 인접체육공원은 영유아들 놀기 좋음,별표 4개,4년 전
이지호,아이들과 함께 산책도 하고 뛰어 놀수도 있는 가족 공원입니다 간이 텐트와 간식을 가지고 나들이 코스로 적극 추천합니다,별표 5개,6년 전
Nature's Music,도심속 공원이지먀 숲과 꽃들이 어울러잇고 창포가 곳곳에 심어저잇고 수양버 가지들이 늘어져잇는 아주 운치 잇는곳 쉴수잇는 벤취도 잘배치돼여 잇는 아주 예쁜곳입니다,별표 5개,4년 전
이상돈,휴식 공간으로 조성된 서울의 몇안되는 공원으로 그늘과 꽃 그리고 자연스런 멋과 도봉산을 바라보는 곳으많으로도 힐링이 되는 공원이라 할 수 있다,별표 5개,4년 전
강신희,가족이함게 휴식하기 좋은곳,별표 4개,7년 전
김애경,강아지와산책하기좋아요 매일 일정시간에가면 멍멍이친구들도만나서 덕분에 사람도만나고 좋아요,별표 5개,3년 전
고서정,"인공연못에 물고기가 있고 내부에 북카페겸 커피숍이 있고 여럿이 앉기 좋은 테이블들이 있어 나들이로 가기 좋은 곳 조그만 광장에서 공연도 하고, 철마다 관리하는 식물도 다양하고 옆으로 박물관도 확장되어서 더 볼게 많아짐 도봉산역 앞에 비교적 최근에 생긴 큰 공원",별표 5개,6년 전
정현정 (개념잡자),아직은 완전하지않지만 공원과 체육시설이 함께 있어 좋아요 우연히 공연할때 가서 더 좋았지만 항시 공연이 있으면더 좋을것같아요^^,별표 3개,6년 전
임명호 (공인회계사),서울둘레길 완주 인증 받으러 들러는 곳,별표 5개,4년 전
조홍래,아름다운 도봉산역의 창포원 연못이 아주 예뻐요 누가 거북이를 방생해놨어요 물에 떠있는거 2마리 봤어요 거북은 생태파괴 외래종이에요,별표 5개,3년 전
전진기,다만 주차시설이 좋지 않아 대중교통(지하철 7호선 도봉산역)을 이용하는 것이 좋습니다 식물 생태계가 잘 조성되어 있습니다,별표 3개,9년 전
kuho Son,도봉산을 바라보면서 서울 둘레길 1코스가 이곳에서 출발합니다,별표 5개,5년 전
박기용,창포원은 습지를 조성하고 분수 화초 수생식물을 넓은 부지에서 키우고있다,별표 5개,4년 전
윤현철,"도봉산역2번출구로 나오면 약 50m 떨어진 곳에 서울둘레길안내센터가 있고, 여기에서 서울둘레길 완주 인증도 받을 수 있으며, 2층에 북카페 및 주변에 서울창포원 넓은 정원이 있어 쉬어가기에 안성맞춤인 곳이다",별표 5개,3년 전
SOLO TRIP,"가족,친구,연인과 산책하며 사진찍기 좋은곳입니다 꽃도 나무도 물도 있는 곳이고 지하철 바로 옆에 접근성도 좋은 곳이에요",별표 5개,4년 전
한독도,서울시내에서 외곽쪽이고 도봉산역에 하차한후 바로옆이라서 복잡한 도시생활에서 잠시나마 벗어날수 있는 좋은 공원입니다,별표 5개,5년 전
Samsara,아이들과 여유롭게 식물구경하기에 좋은 곳 단점은 주변에 가족단위로 먹을 만한 식당 찾기가 힘들고 등산객이 많아 분위기가 좀 어수선한 곳,별표 3개,5년 전
DL 0,넓고 쉬원하고 좋습니다 도봉산역 바로 근처라 접근성이 좋으나 주차할곳이 거의 없기에 차량 가지고 오시긴 많이 힘들듯합니다,별표 3개,6년 전
윤종환,"더군다나 앞 전경이 도봉산, 뒤는 수락산 아주 운동하기에 좋은 장소입니다 축구장, 배드민턴, 테니스장이 아주 좋습니다 아직 많이 알려져 있지 않아서 그런지 공원",별표 5개,6년 전
김성현,친절하고 주변이 깨끗함,별표 5개,2년 전
Sigma Park,서울숲처럼 큰 규모는 아니지만 아기자기하게 잘 꾸며놓은 정원과 습지원이 인상적입니다 꽃이 만개하는 봄과 억새풀을 볼 수 있는 가을에 가면 정말 아름답습니다 중앙 건물 2층에 발코니 형식의 작은 북카페가 있습니다,별표 5개,수정일: 8년 전
바람,지금은 추워서 별로지만 꽃피는 봄이오면 아주 멋질듯 도봉산역 2번 출구에서 입구가 연결되어 있어 찾아가기 편한곳,별표 5개,4년 전
choco m&m,도심에 이정도 공원이 있다는건 축복이죠 주차장이 없는게 아쉬운데 어쩌면 없어서 방문인구가 조절되는거 같기도 하고,별표 4개,4년 전
나현경,서울둘레길 1코스 시작점 도봉산역 2번출구,별표 5개,6년 전
Robin J,"단, 주차장이 매우 협소하여 길가에 주차하는 차들이 많음 공원은 관리가 잘 되어있는 편",별표 3개,6년 전
화수조,공원이라 걷기도 좋고 쉴곳도 많아요,별표 4개,11달 전
나폴리시아,"서울 북부지역의 아주 아름다운 공원, 산책코스가 잘 되어있고 주말이면 그늘막 텐트친 가족들이 많습니다",별표 5개,4년 전
김김현수,한가지 아쉬운건 주차가좀 손자들과 나들이 하였읍니다 깨긋히 잘도여있고 애들이 놀기에는 너무좋은겄같네요,별표 4개,3년 전
김종립,"서울 둘래길 1코스 시작점으로 요즘 트래킹코스를 많이 참여 해서 부쩍 인파가 늘었음, 간단히 산책 코스로도 좋고, 입구에 안내소 건물 2층에 커피점도 있음",별표 5개,8년 전
Jonathan Wright,역 바로 옆에 있어서 접근성이 좋고 밖에 자리 깔고 앉아 쉬기 좋아요,별표 4개,3년 전
김경자,매일 저녁마다 산책하는 곳 언제 와도 늘 좋다 집 근처에 이렇게 좋은곳이 있다는 것을 늘 감사하게 생각한다,별표 5개,4년 전
홍순창,"🌲 무더운 초여름 6월에 공기좋고, 경치좋고, 마음도 상쾌하고 좋았어요 서울창포원 최고예요",별표 5개,3년 전
이신재,서울에서 산과 단풍 모두 누릴 수 있는 곳,별표 5개,9달 전
김무비,2층 오픈카페에 가면 넓은 정원과 도봉산봉우리 하늘과 맞닿아 있는 전경을 감상할수 있는 매력있는 장소입니다~,별표 5개,3년 전
산산,다락원 체육공원내 도봉구 게이트볼장을 찾았다 4개코트로 구성되어 현대식 철구조물로 잘 꾸며진 구장에는 코로나로 현재 9시부터 1시까지 오전만 운영한다고 한다,별표 5개,4년 전
miyeong yun (모니카),도봉산역 바로 옆에 있어서 교통 편하고 가볍게 산책하고 돗자리 깔고 놀기에도 너무 좋아요,별표 5개,4년 전
제후주,가족 친구 동료와 함께 힐링하기 적당해요 카페도 있고 벤치도 벤치도 많고 녹음과 잔디 많아요,별표 5개,4년 전
지득후,산책하기에 참좋은곳이구요 주변에있눈 다락원 체육시설이있어 어린이와 꼭 험께 다녀가고 싶은 곳입니다,별표 5개,6년 전
배영준,7호선이정차하는곳으로역에서1분거리에있는 공원 조경시설과 걷기운동으로 최적입니다,별표 4개,수정일: 4년 전
이미우,"아직은 예쁜꽃두, 푸르름도없지만 공원카페에서 라데 한잔씩 설날에 시어머니와 남편과 산책",별표 5개,2년 전
minsoo han,도봉산역2번출구에서 무료 입장합니다 산책코스 좋음입니다,별표 5개,2년 전
송태석,잘조성해놓은 공원입니다 산책 길도있고 3계절 꽃을볼수있습니다,별표 4개,2년 전
이재찬,화창한 초가을 날씨~ 코로나로 막인 가슴 산책하며 다소 위로받음 정자는 출입금지지만 천천히 걸으며~ 도봉산 만장봉이 손에 닿을 듯하네,별표 4개,4년 전
이종규,조용하고 차분한 분위기 속에 도심속에 공원 너무힐링 짱 이네요,별표 1개,1년 전
이을식,봄부터 여러가지 야생화를 볼수있으며 현장학습도하며 커피숖도있어서 차한잔할수있는 휴식공간도 도봉산과더블어 있어서더욱좋다,별표 4개,7년 전
안상철 (이상한상상),산책하기 좋은 집앞 공원,별표 3개,7년 전
hyuni,크진않지만 깔끔하고 좋아요 주차는 약간 흠입니다 역이 가까우니 전철 타고 가는게 더 좋아요,별표 5개,4년 전
구비공방,비오는 주말 조용하고 감성있게 걷다 쉬다,별표 5개,2년 전
wang travel tv 여행왕TV,"꽃들이 많이피고 산책코스와 베를린장벽도 관람할수,평화문화진지,창포,습지원등 다양한 식물,연못등 볼거리 많어요",별표 5개,4년 전
반전매력,도봉산역 바로 앞에 있는 공원으로 산책하기 좋고 한적해서 좋음 공원이 깨끗하고 좋긴 한데 좀 작은 느낌,별표 5개,4년 전
BO RAM,낮에가도 좋고 저뇩에 가도 좋은곳 돗자리 들고 도봉산역에서 먹거리 조금 사서 가면 너무너무 좋은곳,별표 4개,6년 전
정복래,휴식계념으로 걷기도 좋고앉아 쉴수도있고 여러가지 예쁜꽃들을볼수있고 조금더 지나면 예픈창포꽃잋만발할듯,별표 5개,4년 전
여연구,"어린 초등생 자연공부 4계절 및 전망대 옆으로 대전차 방어건물 안보교육장소와 축구장,게이트볼장등 자주이용 하고싶은 장소예요",별표 5개,6년 전
청운동,공원이라고 할만큼 주변은 정비되었고 깨끗하였으나 물에서는 냄새가나고 너무더러워 처다볼수가없었다 물의정비가 시급했다,별표 3개,6년 전
최경희,도봉산 7호선 전철역에서 1분거리며 관리도 잘되고 조용하고 깨끗한 쉼터네요,별표 5개,4년 전
bongim lee,둘레길 처음 시작 하는것입니다 그래서 잘모르겠어요,별표 1개,1년 전
김희석,조용하고 휴식 하기 좋습니다,별표 4개,6년 전
김봉선,주차는 장애인 주차장만 있어요 다양한 식물들이 잘 관리되고 있는 곳이에요,별표 5개,3년 전
조장길,조용하고 나무도 많고 도심속에 자연공간이 잇어 어린이를 동반한 가족단위로 나들이 코스로 아주 좋습니다,별표 4개,3년 전
Sophia Hong,시청각실에서 아이와 함께 하는 수업도 좋아요 숲체험 잘되어 있습니다,별표 5개,수정일: 7년 전
Love Sunset,원형그대로 나뒀으면 좋겠다,별표 2개,1년 전
메이플,대중교통으로 갈수있어요 조용하고 쉴수있는 의자가많아요,별표 5개,2년 전
그루잠,자전거 도로 따라 가다가 예쁘 보여서 멈춰서 한장,별표 4개,6년 전
김경민,걷기로 자주가는데 너무좋아요 깨끗하고 산책하기에 너무좋고 아이들도 뛰어놀기좋아요,별표 5개,4년 전
정현순,봄에는 다양한 꽃도 있고 도봉역이 바로옆이라 접근성도 좋아요,별표 4개,5년 전
강혜정,오며가며 아기랑 산책하기 참 좋아요,별표 5개,수정일: 1년 전
이용연,공원이 아주 크면서 한적하기도 하고 아기자기하게 꾸며놓아 산책하기가 매우 좋습니다,별표 5개,6년 전
멋진창창,서울의 근교를 벗어나지 않고 자연을 즐길수 있는곳 입니다,별표 5개,1년 전
오영환,먼곳으로 나가지않고 넓고아늑한숲에서 자연을접할수있어서 좋은거같아요,별표 5개,3년 전
라이즈썬,"서울 끝자락, 아름다운 풍경",별표 5개,1년 전
Ja-duk Koo,봄에오면 더 좋았을거 같네요,별표 5개,3년 전
min-kyu Park,인포에서 북한산 둘레길 가이드북을 받아 도전해보셔도 좋을듯합니다 가볍게 둘러볼만한 곳 나무도 많고 지하철역과 가깝습니다,별표 5개,4년 전
KS Kim,"서울숲에 비하면 크지 않지만, 계절을 느끼기에 충분하며 아기자기하게 잘 조성해 놓은 아이리스 가든입니다",별표 5개,8년 전
김현수,전철역 바로앞이고 넓어요~,별표 4개,8달 전
이윤선,수유실에 커튼이라도 달아주셨으면 좋겠어요 모유수유하러갔는데 남자분이 기저귀를 갈로 오셔서 한참을 기다렸어요,별표 4개,4년 전
이아미러브,도봉산역지하철역 바로앞에 있어 교통편리하고 조용히 산책하고 차한잔 마시기에 딱좋은곳,별표 4개,5년 전
이유진,산책할만해요 화장실 깨끗한 편,별표 5개,수정일: 7달 전
권순창,날씨 좋은 날~ 가족들과 산책하기 좋은 곳~,별표 5개,1년 전
박정현,"도심에서 보기 어려운 생태 습지가 있어 청정한 느낌이 들었다, 일요일이라 사람이 많았지만,그래도 평온하고 넉넉했다,",별표 4개,3년 전
김현우,넓은 잔디밭도 있어서 애들이 뛰어놀기 좋아요,별표 5개,5년 전
Hanhee Lee (HANHEE),일단 주차장이 없는거 빼고 좋아요 한적하니 산책하기 딱입니다,별표 4개,4년 전
김상규,가끔 강아지 데리구 산책하기 좋은 곳 근처 개천이랑도 가까워서 마실가기 좋아요,별표 5개,4년 전
정지윤,깨끗하고 관리 잘된 창포원이 가까이 있어서 참 좋습니다 종종 강아지들과 산책,별표 4개,3년 전
이선진,날씨 오늘 너무 좋네요 🤩🙂🙂 구름 너무 이쁨 Youtube - Please subscribe and like😍 Coming soon😄😄🥰😍,별표 5개,수정일: 1년 전
무지개,가족들과 가겹게 산책할 수 있고 아기자기하고 교통편도 편리해서 좋아요,별표 5개,4년 전
서현화,낮에 예쁘게 마니보는거루,별표 5개,2년 전
임용규,잘가꿔진 도시의 공원 입니다,별표 5개,1년 전
toby S,잘 가꿔졌지만 한바퀴 돌면 1500보 정도 나오는 작은 공원 식물들이 옛날거라 향수병 생김,별표 3개,1년 전
윤영훈,산책하기도좋고 운동및 아이들과 수영장도 즐길수있어서 너무좋음,별표 4개,6년 전
권은영,겨울보다는 봄여름에 가면 좋아요 아이들 데리고 봄나들이 가면 좋을것 같아요,별표 5개,8년 전
이선미,걷기 좋아요 꽃과 나무랑 어우러져 예쁜숲길로 연결되 휠링 제대로 하고 왔습니다,별표 5개,4년 전
강범구 (인리치 아카데미),도봉산역에서 사람들 만나게되면 창포원에 미리가서 거닐면 참 좋은것 같아요^^,별표 5개,7년 전
정의석,인공으로 만들어진 참포원으로 잘다듬어놓아 잠깐의 휴식처임 서울둘레길의 시👣종점이기도하다,별표 4개,7년 전
최은희,서울에서 여행을간 기분을 쉼을 여유로움을 맘껏 느낄 수 있는곳이예요~,별표 5개,4년 전
hyun seok kim,"1시간 산책,아이들 뛰어 놀기에 좋아요",별표 5개,4년 전
홍은경,친구들과 창포원 공원을 구경삼아 갔는데 공기도맑고 프르스름 경치가 너무좋았어요,별표 5개,수정일: 5년 전
Hojin Jeong,오늘 서울둘레길을 걷기 위하여 서울창포원 2층 북까페에서 일행을 만났다 커피한잔으로 몸을 덥힌후 걷기를 시작했다,별표 4개,3년 전
래광,서울도심에서 한적하게 나만의 시간을 가지고 싶을때 강추하는 장소입니다,별표 5개,2년 전
Dongho Ko,도봉산역 바로옆에위치한 창포원 공원 어린이뿐만아니라 주민모두가 즐길수있는 공원입니다,별표 4개,8년 전
명진유,아이들과 놀아주기 좋은 곳 갓길 주차는 조심하세요,별표 4개,6년 전
정창욱,서울시내에 산책하기 아주 좋은곳 입니다,별표 5개,1년 전
양주성,나름 세금써서 조성했다지만 그리 멀지않은 곳에 북서울 꿈의 숲이나 서울숲에 비교하자면 세금이 아깝다,별표 1개,7년 전
