작성자,내용,별점,작성일
김규석,서울 근교에서 접근성이 좋은 곳중에 한곳입니다 큰바위 얼굴 바위와 고구려 대장간 마을도 있어 볼거리도 다양합니다,별표 4개,4년 전
Juliana Kim,데크길 주변숲이 아름다웠다,별표 5개,5년 전
won sik yu,강북 중랑구 망우리 지역에서 한강이남을 포함한 강동지역을 제일 정확히 조망 할수있는장소로 적당한 높이에 가슴이 시원해지는 장소로 둘레길겸 등산에 적당한 장소 입니다,별표 4개,5년 전
피루,아차산을 방문하면서 두번 세번째 이곳을 보았을땐 공원자체가 좀 우울해 보이기도 했다,별표 2개,7년 전
Taeji Song,워커힐 가는 벚꽃길과도 만나는 예쁜 공원 광나루역에서 광장초등학교를 지난 올라가면 아차산 밑의 생태공원이 나옵니다 ~ 광장동의 자랑 아차산 ~ 어린이들과 함께 가족단위로 방문하면 좋은 곳이고,별표 5개,8년 전
박병준,새해 해돋이를 즐길 수 있는 명소,별표 5개,4년 전
라이트피아주식회사,도심에서 가깝고 산보하기 좋아요,별표 4개,7년 전
이jb,서울시내에서 트래킹하며 힐링하기 안성마춤인곳,별표 5개,6년 전
WS K,완만하지 않은 경사와 계간으로 되어있어 유모차나 휠체어이용하기 힙듭니다 주차장 밑에 있는 작은 공원입니다 생태공원이라고 이름을 붙이기에는 내용이 좀 부족하다고 생각합니다,별표 3개,7년 전
Jae-Hyung Lee,텃밭 키우기 좋다~,별표 5개,2년 전
소정소정,뷰가좋아요 올라가기 길 편하게 만들어놨어요 야등명소입니다,별표 5개,1년 전
wonjoon,"미리 신청을 해 두면 가족단위의 생태공원 교육도 무상으로 받을 수 있고, 산책코스만으로도 훌륭한 편 관리가 잘되는 서울 공원 중 하나",별표 5개,8년 전
이승욱,지하철역에서 바로 연결되는 등산로 입구 그냥 가볍게 산보하면서 꽃과 나무를 즐길 수 있습니다 야간에도 서울 야경을 즐길 수가 있죠,별표 4개,8년 전
동동이(까무잡잡),예전보다 편해진 시설들이 많고 도시에서 가까워서 좋아요,별표 5개,1년 전
Jaesung Kim,깨끗한 화장실도 보유하고 있구요 아이들끼리 가기도 좋고 산내음을 맡기에 좋은 곳이에요,별표 5개,5년 전
김명자,산책 갔습니다 시원하고 공기가 맑습니다,별표 5개,10달 전
박종순,너무예쁘게 멋진 곳이어요,별표 5개,6년 전
Cam Farm,"손색이 없는 등산명소, 산이 높지않아 가볍게 등산하고 내려와 중곡동 손두부집에서 막걸리한잔과 두부김치를 걸치면 속이 시원해 집니다 손두부집은 영화사쪽으로 내려오셔야 밀집해 있는점 참고하세요",별표 5개,7년 전
JK RYU (잠실보더),아주 깔끔하게 관리되는 동네 숲길 주말엔 등산객들로 몸살,별표 5개,1년 전
신병철,"서울의 야경을 볼 수 있는 곳 돌무더기 있는 곳에서 넓은 각도에서 서울의 야경을 볼 수 있었는데, 지금은 문화재 회손으로 인해 출입금지가 되어서 조금 아쉽네요",별표 5개,5년 전
Jam Peach,워커힐 산책길과 연동 용이,별표 3개,3년 전
SAM KOH,산책하기 좋은 장소,별표 4개,6년 전
Jonghyun Kim,추석연휴 가을 산책 코스,별표 5개,4년 전
Ae Ri Joung,아차산 처음 와봤어요~ 근처에 맛집도많고 좋아요~산 내려오자마자 편의점도 있엇는데 얼음물을 팔아서 끝까지 시원하게 마실수있어서 좋음,별표 5개,6년 전
김혜연,봄에 벗 꽃길을 따라 올라가면 좋아요 꼭대기 까지 가지 안으면 애들도 잘 올라가내요,별표 4개,6년 전
한경환,아이들과도 간단히 산행할수 있는 정도로 너무 힘들지 않아요 주차장도 있어서 이용에 편리합니다,별표 4개,6년 전
초이,화장실이 너무 더럽습니다 변기통 안쪽과 변기커버를 깨끗이 청소부탁드립니다 화장실 천장 바닥도 무척 더럽습니다 깨끗한 청소부탁드립니다,별표 1개,6년 전
Red Milan,약간 경사길에 위치 신경써서 관리한다는 느낌은 받음,별표 3개,9년 전
차성녕,"워커힐, 광장동, 중곡동 어디서든 접근이 가능하고 주변 맛집도 많이 있지요",별표 4개,4년 전
구도균,CCTV 에서는 아차산 밑 초등학교옆에 계단 에서 찍히고 그이후로는 집에 안돌아와서 가족들이 찻는다는 현수막걸어놨네요,별표 4개,수정일: 7년 전
채명호,일년에 몇번을 가는 산이라 친근감이 있고 비교적 산행하기 편한 길이라 부담없이 다녀왔습니다,별표 4개,수정일: 2년 전
- (‪꾸니쁘니‬),등린이긴하지만 서울에있는산중에 여기가 뷰도예쁘구 완만하고 너무좋았어서또가고싶어요 근데 하산할때 용마산역쪽으로 절대내려오지마세요 거의무슨 암벽타는줄알았어요,별표 5개,4년 전
money come,산림치유 프로그램 좋습니다,별표 5개,2년 전
gasong kim,야간에 가도 조명이 잘되어있고 사람이 많아 안전하고 좋아요 야경도 짱,별표 5개,5년 전
유세훈,광진구엔 한강뿐 아니라 여기 아차산이 있어 행복하다^^ 아차산 둘레길산책하며 명상과 힐링을 할 수 있어 행복하다^^ 아쉽다면 반려견 동반객들의 목줄착용 준수및 배설물 처리 관련 문제가 있긴하다^^,별표 5개,8년 전
천호조자룡,가볍게 산책 같이 즐길수있는 등산로와 편의 시설 공기도 좋고 기분도 상쾌해지고 아주 좋아요,별표 5개,7년 전
최희원 (RuRu 짱!),워커힐 산책로를 걷다 지루할때쯤 들릴만한 곳,별표 5개,5년 전
김태훈,아차산 등산로 초입에 있는 생태공원,별표 4개,5년 전
betty “betty” kim,벚꽃이 보기 좋으나 산자락이라 자동차 매연은 감내해야함 소나무 군락 멋있고 작은공원도 꽃구경하기 좋음,별표 4개,6년 전
강데레사,"엄청 잘 가꾸어 식물, 생물, 곤충, 새들이 생동감있고 공기좋네요",별표 4개,2년 전
이서진,숲이라서 공기가 좋아요 하지만 볼거리가 꽃하고 물레방아하고 가을에만 있는 벼밖에 없어서 조금 아쉬웠어요,별표 4개,6년 전
이배근,산행 자체도 좋고 한강 뷰도 좋은 서울 근교의 명산이다 언제 산행을 해도 만족을 주는 아차산이다,별표 5개,5년 전
HC Kim,도심에 좋은 자연환경과 시설 늘 관리가 잘되고있는 느낌 휴일 가볍게 산책삼아 가기 좋음 반대편으로 내려와 중곡동쪽 저렴한 음식점들 들러보는것도 재미,별표 4개,7년 전
뱀띠글럽,주변에 연화사가 있어서 잠깐들려서 소원빌고 아차산 생태공원 산책하기에 아주 좋은 코스입니다 주차가 조금 아쉬웠습니다,별표 4개,4년 전
4rang u,땀흘리고싶거나 운동하고싶은때 또는 산책하기에도 적당 그런데 버스타고 올라갈때 힘듬,별표 4개,5년 전
윤정장,아이들이랑 등산 하기에 적당한 난이도라 너무좋아요~ 등산로도 잘되어 있어서 편해요~,별표 5개,7년 전
Kay Lee,5살 아이들과 가볍게 산책하기도 좋으나 강아지를 데리고 다니시는 분들의 비매너적인 행동이 너무도 아쉬웠습니다,별표 4개,5년 전
김광수,주차공간이 협소하지만 조용하게 가족끼리 산책하기 좋습니다,별표 4개,8년 전
이수경,꼭 가봐야 하는곳ㆍ해맞이 장소로 유명하고 한강을 내려 다 보는 조망 멋져요,별표 5개,7년 전
최봉석,아차산과 용마산을 잇는 가벼운 능선으로 남녀노소 모두가 부담없이 둘레길을 2 시간 정도면 치톤피드를 만끽 할 수 있다,별표 5개,7년 전
EJ L,조경과 둘레길 코스가 너무 잘 정비 되어있고 꽃나무가 많아 아름다워요 코스가 어렵지 않아요,별표 5개,6년 전
김동립,천천하×2하면 좋은공기,별표 4개,6년 전
코코파이,단 최근 주차장이 공사로 인해 폐쇄되어 주차가 어렵습니다 조요히 여유를 즐기기 좋습니다,별표 4개,4년 전
임동욱,착한가격에 고기 또한 너무 맛있었어요 ^^ 강추합니다 ~,별표 5개,1년 전
진상욱,저는 산타는걸 별로 안좋아하지만 생각보다 잘 꾸며져있고 길도 잘 다듬어져 있어서 다닐만 합니다,별표 4개,4년 전
김재덕,생태계 잘보존 되여있어 많은 등산객이 애용 박문객들도 깨긋한 환경과 전망에 메료 되여 추천할만 곳임,별표 5개,6년 전
장대표,가볍게 아차산 산행하기 위해서 가기 좋은곳이나 주차가 어려운 문제가 있음 주변에 주차할 곳이 많지 않은게 단점입니다,별표 4개,8년 전
정훈희,동네에 공원이있어서 좋아요 산도 올라가니 전망이 한눈에 들어오고 서울야경이 너무 좋았어요,별표 5개,5년 전
Cheon Line2,고원조성 및 역사탐방 자료실도 마련되어있고 밤이되면 생태공원내에 야경이 정말 아름답다,별표 5개,수정일: 7년 전
peter park,아쉬운점은 보다 더 넓은 주차장이 있다면 좋을텐데 서울에 이런곳이 있으니 얼마나 좋아요,별표 5개,6년 전
이우해,붐비지도않고 여유롭게 산책할수있어요ᆢ 운동기구도 많고ᆢ,별표 4개,3년 전
Lim루카,이곳은 산책하기 좋은 둘레 길이 잘되어 있고 워커힐 호텔도 좋습니다,별표 5개,3년 전
팔도등산,아차산은 등산 하기 좋고 코스에 따라 느낌이 다릅니다,별표 3개,1년 전
Juno,도심속의 여유를 느낄 수 있는 곳,별표 5개,5년 전
llos pe,오르는길도 잘되어있고 오르기 많이 힘들지도 시간이 많이 걸리지도 않아 산책겸 천천히 오르기 좋아요,별표 5개,7년 전
GOODHULK,산세가 험하지 않아 등산하기가 수월하며 멋진 한강조망이 가능해 초보산행하시는분에게도 강추,별표 5개,6년 전
RiskZone,올라가기가 쉽지 않지만 공기좋고 아이들이 숲체험하기 좋네요,별표 5개,5년 전
Jickhwan HA,서울내 등산하기좋은곳 워커힐주변 주차장이 좁아 차가지고가실분은 일찍가셔야합니다,별표 4개,7년 전
쏘니,등산하러 가는데 주말에는 사람이 너무 많지만 주변에 먹거리도 많고 좋아요,별표 5개,5년 전
민병무,편안한 산책을 하고있습니다 천천히 걸어주면 좋겠다는 생각을 하고 즐깁시다,별표 5개,3년 전
최재훈,서울에서 해가 제일먼저 뜨는곳 높지않고 둘레길도 너무좋아요,별표 5개,4년 전
Miles Eum,주차공간이 없어 불편하지만 도심 가카운 곳에 난이도 제법 있는 이곳이 좋다,별표 3개,2년 전
ᅳ그늘안,접근성도 좋고 곳곳에 볼거리들이 있어 산책 재미가 있네요,별표 4개,4년 전
조광래,먼산 가기 어려울때 다녀오기 좋아요^^ 용마봉까지 다녀오면 운동량 보충 됩니다,별표 5개,3년 전
Sang Hyun Lee,"아차산 자락에 분수대를 설치하고 수련,아이리스등을 심고 산책로를 조성했으나 정원의 미적인 면에서 개선이 필요",별표 3개,8년 전
윤정인,연꽃이 너무예쁘게 피었네요 동네에 아차산이 있어서 삶의질이 좋아요,별표 5개,3년 전
유봉현,공원이 넓으면서도 시끄럽지 않아 자연을 감상하면서 생각도 할수있는 장점이 있다,별표 4개,5년 전
arun kim,적당한 높이의 산과 다양한 코스의 즐거음과 적당한 운동량이 서울 시민들에게 매우 유익할 것 같습니다,별표 5개,7년 전
핥아버리겠다,주차공간은 협소합니다 유료 주차장이며 가격도 비싼감이 있구요 가볍게 산행하기에 최고라 생각합니다,별표 5개,4년 전
백경모,산은 아니고 큰 언덕 강아지 산책시키는 사람들 많음 화장실 아쉽고 쓰레기통이 없음,별표 4개,수정일: 3년 전
for your sake,가을에 단풍 봄에 꽃들이 만발하는 정원같은곳,별표 4개,5년 전
박기태 (나이스기돌),서울에서 자연을 체험할수 있는 곳이고 어른들이 산책하기에도 좋다,별표 5개,5년 전
신대용,아이들과 유모차를 끌고가도 나무데크로 만들어 놓은 둘레길 좋음,별표 5개,5년 전
저녁은고기!,낮은 산이지만 경사는 높아요 정비잘된 길따라 간단하게 등산하기 좋아요,별표 4개,5년 전
신왕,아차산은 가족과 함께 할수 있는 산행코스 이며 경관이 수려 합시다,별표 4개,2년 전
임병성,교통편리 접근성이 좋다 노인 어린이도 쉽게 오를수있는 산이다,별표 5개,5년 전
hee-sun Kim,친구와 가족과함께 즐거운 마음으로 힐링공간으로 즐길수있는 최적의 명소네요,별표 4개,5년 전
안도영,가볍게 두 세시간 등산하기 적당한 곳 구석구석 아름답고 볼거리가 많네요,별표 5개,4년 전
최영훈,깨끗하고 참으로 좋았어요,별표 5개,5년 전
박광신,아주 완만한 동네 뒷산과 같은 포근한곳입니다 전망이 좋고 역사가 깊은곳입니다,별표 4개,3년 전
이동희,연못과 분수대 도있고 연꽃 과 여러가지 식물들도있어 아이들이 좋아해요,별표 4개,수정일: 5년 전
Byeonghun Lee,나무랑 풀이 많아서 좋아요 연못도 볼거리 중 하나 이 넓어서 다 구경하려면 시간 좀 걸릴 듯,별표 5개,6년 전
ph kyung,아차산 산책길 정상~둘레길 산책 중곡동 두부 맛집 너무 많은 사람들 올까 걱정되서 여기까정 ^^,별표 5개,2년 전
김영태Young Tae Kim,산이 오르기 편하고 아이와 함께 즐길 수도 있어서 무척 좋아요,별표 5개,5년 전
SUNWOO YOO,아직은 꽃이 많이 피지 않아서 아쉬웠지만 아차산 가는 길에 들르면 좋을만한 곳,별표 4개,6년 전
심환래,정상에 오르면 한강에 아름다음이있으며 경치가 좋은것 같읍니다 좋아요,별표 5개,7년 전
최성욱,오가는 길이 산책하기 나ㅃㅈ 않습니다 지나는 길에 들려봄직한 곳인것 같습니다,별표 4개,4년 전
맑음청이 입니다.,여기 관리 잘되있고 등린이 입문추천 단 대중교통으로올것,별표 5개,4년 전
김한철,집근처에 이런시설이 있어서 내가낸 세금이 잘쓰여졌구나 하는생각이들었어요,별표 5개,7년 전
박소연,가볍게 등산하기좋고 해질녘에 올라가면 야경이 아주좋아요~,별표 5개,수정일: 5년 전
김진희,나무들이 많고 꽃들도 계절에 맞춰 예쁩니다 데이트장소로 분위기가 괜찮습니다,별표 5개,수정일: 8년 전
Candy Cindy Goldendoodle,가볍게 산책하기 좋아요 다행히 산으로만 사람들이 많지 생태공원은 사람들이 적어요,별표 5개,5년 전
젼이스져니,작지만 예쁜 공원이에요 유료 주차장이 있습니다 아차산 입구 근처에요,별표 4개,6년 전
김태권,머리를 식히는데 좋은 장소입니다 추석연휴기간내에 두번이나 다녀왔습니다,별표 5개,4년 전
Silvia Chang,소나무가 많아 좋은곳 옆으로 한강이 흐르고 있어 전망이 아름다운 산,별표 4개,3년 전
예삐장미,단풍잎이 떨어진 산길도 멋져서 아차산 어느방향이든 가볍게 산책하기 좋아요,별표 5개,4년 전
홍은경,어른 아이 모두 산책과 자연을 느낄 수 있는 좋은 곳이에요,별표 4개,6년 전
Chulhan Lee,서울내 가족 산행 가능 쉬운 코스,별표 5개,11달 전
이윤희,적당한 경사에 숲이우거져 걷기좋고 중간에 쉴수있는 정자도 많이 있음~,별표 4개,6년 전
MOSS MK,아기자기 산책하기좋음 주차협소 주말 차 절대가져오지마세요 오르락내리락 경사있음 좁음 정말 콧바람쐐는정도,별표 4개,6년 전
윤진현,광장동에 이런 산이 있다는건 복이 라고 생각합니다 너무좋네요,별표 5개,2년 전
박원경,오르기도 힘들지않고 서울구경하기에 전망이 좋아요,별표 4개,6년 전
이태건,매주한번은 가요 가깝고 경사없고 우리나이에 맞는산,별표 5개,2년 전
일급기밀,새벽2시에 아차산 둘레길에서 밑을 내려다 볼 때 그 아름다움과 감성은,별표 5개,6년 전
Garden Park,유서깊은 아차산에 둘레길을 걸으며 유적을 둘러볼 수 있는 전망까지 갖춘 좋은 길,별표 4개,6년 전
HOEUN KIM,접근성이 참 좋은 산 입니다 주차가 좀 힘드네요,별표 4개,5년 전
이순화,집근처라자주가는곳 예쁜꽃과 호수 산이어우러져 참좋습니다 많이와보세요,별표 5개,4년 전
딩초YT,이곳은 아이들이 많이 뛰어놀수 있습니다 그리고 위에 편의점이 있었어 음료를 마시며 놀수있는 곳입니다 그리고 호수가 매우 예쁲니다,별표 4개,6년 전
김해일,자주 산책을 하고생각하기에 정말 좋은 곳입니디ㅣ,별표 5개,6년 전
홍승웅,지금도 용도폐기된 휴지 병 쓰레기를 산에 놓고가는 사람들이 있군요,별표 1개,4년 전
Ken “Ken” Hwang,오르기에 쉽지도 어렵지도 않고 2~3시간 운동하기에 좋습니다,별표 5개,5년 전
box park,"등산로 좋은데요, 산 중간에 술 파는 가게가 몇개 있습니다",별표 4개,6년 전
vovo,"소나무 숲이 우거져서 소나무향이 너무 좋고, 한강이 내려다 보이는 경관이 최고 입니다",별표 5개,2년 전
송영주,"낮은 코스로 가볍게 오르기도, 긴 시간 오르기도, 전 연령대와 함께 할 수 있는 산",별표 5개,4년 전
hj kim,아이들과 놀기 좋아요 적당히 산책코스도 좋고,별표 5개,3년 전
DC BAK,약수터 물이 좋고 산책로가 잘 가꾸어져고 서울 근교에서 이런곳 찾기 힘들거야,별표 5개,4년 전
박애령,조금 멀지만 이곳으로 오면 숲이 에워사 있어 힐링이 되어 좋습니다,별표 4개,6년 전
씻으면차승원,오염된 도시에서 벗어나 잠시나마 맑은공기를 마시며 쉴수 있는곳 올라가다 약수터 물은 꿀맛,별표 5개,5년 전
금석호,도심에서 가깝고산책하기엔 안성맞춤입니다 광장초등옆으로 먹거리집도 즐비하구요,별표 3개,5년 전
박장호,자연이주는혜택이야 말로표현할수가 없죠 ^^ 너무 좋습니다,별표 4개,4년 전
장경순,저는 암 환자입니다 데코길을 걸으니 편안하고 저한테는 탁 맞는 사책로였습니다,별표 5개,5년 전
moon포산 (포산님),산이 높진않지만 넓고 잘가꾸어진 공원같은산 너무 좋았어요,별표 5개,6년 전
Wan Choi,높지 않고 운동하기 좋은코스가 많아 좋아요,별표 5개,3년 전
송유선,주차 공간이 없어 당황했지만 너무좋은 곳입니다~ 다시 가고 싶네요,별표 5개,3년 전
김상호,역에서 가깝고 산도 등반이 쉬워 상당히 괜찮습니다 산고양이가 많아 신기한곳에요,별표 3개,9년 전
김뽀당,아차산 생태공원+아차산 무장애길 이렇게 아이들하고 가기 너무 좋은 코스예요,별표 5개,3년 전
Ho Yong lee,봄날 벚꽃잎이 눈처럼 흩날리는 아차산은 너무 좋았음 딸과 너무 행복한 시간을 보내고 옴,별표 4개,6년 전
김종성,노약자의 심신의 건강과 나들이 편의점이 돋보임 대중교통과연계점도 좋음,별표 4개,5년 전
김은란,배드민턴장 주변단풍이 매우황홀합니다,별표 5개,5년 전
김익주,공기좋고 도심에서 접근성이 좋고 가볍게 올라갈 수 있어서 좋음,별표 5개,4년 전
KISOO KIM,달리고 걷기 좋았어요,별표 5개,7년 전
Steve Kim,아차산 등산로 입구에 위치 비교적 관리가 잘 되고 있는 아담한 공원,별표 3개,6년 전
Summer OK,날씨도 좋네요 주차장이 없어서 아쉽 ㅠㅠ,별표 5개,3년 전
J.W Noh (재원쓰),"생태공원 초입부터 아차산을 오르면 서울의 전경과 한강, 구리시까지 한 눈에 들어온다",별표 5개,4년 전
temporarily outoforder,산행하기 좋은 곳입니다,별표 5개,6년 전
보성놈차,회사에서 단체 산행으로 갔는데 주차도 편하고 험하지도 않아 좋음,별표 5개,6년 전
NCK또또 (또또Kei),말이 필요없다 3시간 코스로 천천히 등상하고 오면 좋은곳,별표 5개,6년 전
엄지공주,너무 높지않아서 등산하기 수월해요 경관도 좋아요,별표 4개,6년 전
허전,"아차산성과 5개의 고구려보루 , 한강이 잘 내려다보이는 장소",별표 4개,7년 전
Rujin Kal,높지않은 산세에 산책과 가벼운 등산에 좋아요,별표 5개,7년 전
Jess K,산책과 가벼운 등산,별표 4개,7년 전
ksj k,~ 소나무 숲길도 예쁘요~,별표 4개,4년 전
양종오,높지도 않고 한강이 내려다 보이며 둘레길이 아주 환상입니다~^^,별표 5개,4년 전
LIFE R (good),다좋은데 비가안와선지 생택빼고 그냥 공원느낌,별표 2개,6년 전
쩡심이,길조성이 잘되어있고 경치도 굳,별표 5개,3년 전
뚱다람쥐,공기좋고 한강보이고 공원도있고 너무 너무 좋아요,별표 5개,5년 전
향천영란,아이들과함께 방문하기 좋은 곳 이예요,별표 5개,6년 전
Doyoon Kim,아이와 함께 가기 아주 좋은 산,별표 5개,4년 전
김진헌,주말에 간단히 다녀오기 좋은 산이다,별표 5개,4년 전
아사녀,50대 60대 체력에 딱 맞는 산책길 입니다,별표 5개,4년 전
김희보,소규모 모임장소로 콘서트장으로도 정말 좋아요,별표 3개,7년 전
박용준,아차산공원 도심속에 힐링으로 좋음 가벼운 산행도 좋아요,별표 4개,6년 전
박재희,높지않아 등산 초보자도 쉽게 오를수 있습니다,별표 4개,3년 전
장이원,경치가 너무 좋아요 산행도 난이도가 낮아요,별표 5개,3년 전
Youngjin Oh,올챙이를 볼수있어서 좋았어요~ 금방 개구리가 되겠죠~,별표 5개,6년 전
이준철,"싫은 이유가 없고, 너무 깨끗하고 잘 관리되어 있어요",별표 5개,6년 전
남선우,아침6반 산책 강아지하고 시원하고 좋아요,별표 5개,수정일: 4년 전
이상훈,면적이 적은 편이라 다소 아쉽지만 생태공원 느낌은 느낄수 있었습니다,별표 3개,5년 전
신동옥,아차산 워커힐 길로 가시면서 둘러보세요,별표 3개,4년 전
이종명,지나 망우산까지 트레킹하기좋은콧,별표 5개,6년 전
황주연,매일 산책 가는데 난이도도 그렇고 길도 아주 좋습니다,별표 5개,9년 전
Senyeol Kim,수풀이 아름답고 적당한 산등성이 둘레길로 가끔 산책하기 좋습니다,별표 4개,7년 전
이동희,가벼운 등산코스로 가족과함께 하기좋은곳임,별표 4개,7년 전
윤아TV의 하루한순간,둘레길로 근처사는분들은 부담없이 산책로,별표 4개,6년 전
이정욱,튤립이 잘 컷습니다~ 산책하기 좋아요,별표 5개,6년 전
정희준,가까운 위치와 시원한 전망,별표 5개,5년 전
Hazelnutsmll,아이와 함께 등반할 수 있는 몇 안되는 산책로,별표 5개,6년 전
유재 윤,인어공주가 아름다운 장소,별표 4개,5년 전
언더우드정,맑은공기와 도심에서 가까운 체육공원이라 주민들에게는 최고,별표 4개,4년 전
Kookjin Yoon,꽃들도 많고 아름다움을 느낄수 있는곳,별표 4개,6년 전
물범파파,산책 혹은 운동하기 좋게 조성되어 있습니다,별표 4개,6년 전
JIHYE,광나루에서 아차산 가는길목에 있어서 종종 지나가게되요,별표 5개,2년 전
김닥터,서울근교에서 이정도 접근성을 가지면서 등산할수 있는 곳이 업죠,별표 5개,5년 전
김경묵,사람이많은곳 낮은산에 등산하기좋은곳,별표 3개,3년 전
윤정기,운동산책 둘레길 시설완벽하고 걷기운동에 매우적합함,별표 5개,6년 전
차승호,10년만에 운동삼아 올라봤는데 운동코스로 좋습니다,별표 5개,4년 전
박귀천,깨끗하고 편안한 공간에서 자유롭게산책 했어요,별표 5개,7년 전
꼬부기왕,도시안에 잘 정비된 공원입니다,별표 4개,4년 전
노경식 (더오름 식이),간단히 산책하기 좋아요 단 주차장 불편이 단점,별표 3개,3년 전
김수정,아이와 다녀오기 좋아요~^^,별표 5개,1년 전
도영환,산행 하기 참좋아요 초보코스로 좋음,별표 4개,7년 전
Yuri Lee,ㅠㅠ7년만에 갔는데 주차도 안되고 차도엄청많고 길가에 세워져있어 세웠더니 딱지 ㅠㅠ,별표 1개,6년 전
브라우스윌리스 (mailyds),아차산 인조 축구장과 체육시설 밑에 위치한 새로 조성된 공원,별표 3개,6년 전
Ill-Min Chung,자연 그대로가 좋은 것 같아요,별표 1개,2년 전
Jacky Choi,아차산 초입에 있는 규모가 크지는 않지만 아기자기한 공원,별표 4개,5년 전
Johan Ko,접근이 쉬운곳에 있는 산책로 옆에 있는 공원이예요,별표 5개,6년 전
윤대용,가볍게 운동할 수 있는 아차산과 같이 있어 좋음,별표 5개,6년 전
면식남TV,서울근교치고는 한강뷰도 좋고 사람들도 많이 찾는 곳,별표 5개,5년 전
Beomjun Park,산행초보도 쉽게 접근할수 있어요,별표 4개,5년 전
Jiwan Kang,나무 데크로 다닐 수 있어서 좋아요,별표 5개,2년 전
정래영,편의점도 있고 가볍게 산책하기 좋아요~,별표 5개,4년 전
Pilwoon Kang,가볍게 물한통 들고 등산하기에 적당한 산으로 광진구에 위치해서 다니기 편하다,별표 4개,6년 전
Plum Lee,아차산 주차장에 주차 후 사람 기다릴 때 돌아볼 정도,별표 4개,6년 전
김광수,가족들과 나들이 나가기 정말 좋은 곳입니다,별표 4개,6년 전
최병학,사람이 많긴 하지만 서울에서 가기 좋은 곳입니다,별표 4개,5년 전
sjin k,가족들과 산책하기 좋음 특히 애들있음 강추,별표 4개,6년 전
또바기솝,아이들과 산책하기 너무 좋아요^^,별표 5개,5년 전
Kihyuk Jun,산이 험하지 않아서 가볍게 등산 가능하며 주변에 맛집도 꾀 있습니다,별표 5개,4년 전
하늘빛사랑교회,주차힘드니 전철타고 강아지델고 와도 좋네요,별표 4개,4년 전
KIM초록봉,광진구아차산 많은사람이 이용하는 도심지의 허파 아차산을 누구나 좋아할수밖에없다,별표 5개,3년 전
조세호,야등 하기 너무 좋아요~서울에서 경치 젤 이쁜실,별표 5개,4년 전
성동경,자연의 아름다움을 느낄 수 있는 곳 입니다,별표 4개,6년 전
융이,동의초 등산 배드민턴 산책 너무좋아요👍,별표 5개,4년 전
현태훈,"가족과 산책하기 좋고, 봄에는 벗꽃과 진달래가",별표 5개,8년 전
Kon Sok Shin,아차산 향토자료실 김민수 님의 산성 해설 너무 좋았습니다,별표 5개,4년 전
Inho Sung,주차 장소 넓지않고 대중교통도 여의치 않음,별표 4개,7년 전
손형덕,가볍게 하이킹하면서 서울시내를 조망하기 아주 좋습니다,별표 4개,6년 전
gyuhyun yoo,동쪽에 좋은 산이죠,별표 4개,7년 전
Inkeun Lee,가벼운 산행으로 좋은 곳,별표 4개,5년 전
김상민,넓진 않으나 식물들이 잘 조성되어 있다,별표 5개,5년 전
디지셀 (digicell1),지하철 역에서 걸어서가면 도시 속의 숲을 느낄 수 있음,별표 4개,수정일: 7년 전
Yonggeun Choi,가뿐한 등산코스 경치가 죽여줘요,별표 5개,7년 전
JUNG엠케이,도심과 가깝고 정리가 잘되어 있는곳,별표 5개,5년 전
young chang oh,조용하고 공기가 맑고 봄엔 벚꽃길과 가을엔 단풍이 멋짐,별표 5개,5년 전
Tag Cheong,풍경이 좋고 공기가 맑음,별표 5개,2년 전
황황인규,서울도시에 이런곳이 있다는게 정말 좋은 곳입니다,별표 3개,6년 전
김용현,운치 있고 깔끔하니~ 산책로로 좋아요^^,별표 5개,4년 전
jane J,몸도 마음도 아플때 딱 좋은 둘레길,별표 5개,7년 전
SFEN TV,가까운곳에 이런 자연이 있다는건 행운입니다,별표 5개,5년 전
최세인,야산이라 산책하기 적합한 산입니다,별표 4개,수정일: 4년 전
박윈우,나즈마한산으로 서울한강변끼고 산행하기 좋은곳,별표 3개,7년 전
김영기,지척에 이런곳을 둔 아이아빠는 정말 좋겠다,별표 5개,7년 전
이향수,주말낮은 복잡하지만 펴일 저녁에 산책하기 좋네요,별표 4개,수정일: 8년 전
김응기,도심에서 느낄수없는 자연을 만날수 있으며 산책길이 아름답습니다 ^^,별표 5개,7년 전
강아쥐,부모님과 가볍게 산책하기 좋은 곳^^,별표 4개,5년 전
이상호,아담한 생태공원 조용히 마음의 휴식을 갖기 좋아요,별표 5개,5년 전
0_12 IllI,쉴곳이 조금 부족하다 산책하기는 좋음,별표 3개,4년 전
Yujin Lee,최근 약수터 공사해서 사람이 마니 붐비는곳이라 밑으로 옮겨서 조용하고 좋아짐,별표 4개,수정일: 6년 전
youngjin KO,"등산로 초입이고, 가볍게 걸을만해요",별표 3개,7년 전
임소영,아이들 숲체험에 아주 좋아요 ^^,별표 4개,6년 전
유창해,결코 가벼운 산이 아니지만 누구나 올라갈 수 있는 산,별표 3개,6년 전
이태희,가족끼리 가볍게 산행하는 둘레길이 에요,별표 4개,4년 전
James Oh,오름 같은 느낌이고 뷰도 좋습니다,별표 5개,3년 전
김원순,아이들과 여유롭게 시간 보냌 좋아요,별표 4개,6년 전
장성호,"좋은 교육을 시켜줄수 있는곳인데, 아쉬운 곳이네요",별표 4개,7년 전
