작성자,내용,별점,작성일
방지거사,저전거 타다가 쉬기 좋은 곳,별표 3개,5년 전
microjp1,주차 하고 공원까지 거리가 멀어요,별표 3개,5년 전
박기봉,한강 조깅 로드길 아침마다 운동을 간다,별표 5개,4년 전
It's me Lucky,저녁에 강 바람에 걷기에 굳,별표 4개,2년 전
Eddie Ro,석양은 멋지지만 그거 말고 없음,별표 2개,6년 전
KyuYong Lee,한강 즉석 편의점 라면,별표 5개,1년 전
조민수,달리기하고 편의점에서 맥주한잔개꾸르,별표 4개,5년 전
Ji-Youn Han,가장 사람없는 여유로운 한강공원,별표 5개,5년 전
covi K,좋죠 한강은 언제나,별표 5개,4년 전
이봉석,이촌동의 밥값을 버티는 공원,별표 4개,5년 전
treeda 0007,산책 하기 좋은 곳,별표 4개,6년 전
S.T jinwoo Mr Jo,아이스크림 케이크 맛집,별표 4개,2년 전
한상규,용산구 이촌동 시민공원,별표 5개,5년 전
lee wooyol,이촌 한강 공원에서,별표 5개,6년 전
Wilfred Laurence Labuson,"아침 조깅이나 산책을 위해 차량 접근이 매우 즐거운 넓은 길 애완동물 친화적이며 콘비니에서 무언가를 사고 싶을 때마다 CU에 들러주시면 좋습니다 하이브 본사에서 끝없이 걷고, 다리를 건너는데, 한강공원이 있다는 사실에 깜짝",별표 5개,4달 전
Chris Kouw,"자전거나 산책을 즐기기에 좋은 공원이었고, 곳곳에 아이들을 위한 놀이 공간도 있었지만, 햇볕이 강한 곳에 위치해 있었습니다 편의점과 화장실도 충분했습니다",별표 4개,2달 전
Pia Sandoval,근처에 CU매장과 화장실이 있어서 매우 편리했어요 화장실 화장실 이용이 편리함 서울국제불꽃축제를 관람하고 피크닉을 즐기기에 좋은 곳,별표 5개,10달 전
Sarah B,서울과 남산타워의 아름다운 전망을 감상할 수 있는 매우 아름다운 공원입니다,별표 5개,2달 전
Hsin Y,밤에는 아름다운 워터댄스 조명 쇼가 펼쳐지죠 강 건너편 풍경은 사실 꽤 좋았어요 걸어 내려가면 마포대교에 도착할 수 있어요,별표 4개,1년 전
Mad Rizal Abu Bakar,"한강에 둘러싸여 있으며 멋진 전망을 자랑하며 조깅, 산책, 자전거 타기도 가능합니다",별표 5개,1년 전
Miroslav Tadic,"좋은 날씨에 와서 시간을 보내기 좋은 곳이에요 화장실과 식수대도 고르게 배치되어 있어 매우 편리합니다 좋은 장소이며 전용 자전거 도로, 많은 녹지 및 스포츠 경기장이 있습니다",별표 4개,7년 전
Nanik Rahayuni Fatmawati,"강변을 따라 갈대, 억새, 코스모스 등 계절별로 아름다운 꽃과 식물이 자라고 있어 산책은 물론 가족 나들이 코스로도 인기가 높다 이촌한강공원은 중랑천교와 원효대교 사이 강 북쪽에 위치해 있다",별표 5개,수정일: 5년 전
Carol Yong,"반려견 동반 환경 개를 산책시키는 것을 보았다 바람, 새들의 지저귐, 도시 풍경이 너무 좋아요",별표 4개,1년 전
Ebenezer Boakye Amponsah,"놀이터 매우 안전함 화장실 매우 깔끔하다 반려견 동반 환경 매우 친절합니다 피크닉 구역 모두를 위한 충분한 공간 운동하고, 휴식을 취하고, 피크닉을 즐기기에 아름답고 자연스럽고 안전한 곳입니다 그곳에서 힐링을 경험하세요",별표 5개,2달 전
Kim바닐라루이보스,휴식을 취하기 좋은 곳입니다 하지만 차가 없으면 가기 힘든 곳이다,별표 4개,4년 전
Aera,한강의 전망을 감상할 수 있는 아름다운 장소,별표 5개,4년 전
"Michael Emerson Amante, PhD","가족, 친구들과 함께 할 수 있는 아름다운 곳",별표 5개,10달 전
John Lee,강변을 따라 있는 공원에서 하루를 보내기에 좋은 장소입니다,별표 4개,5년 전
Karl Ng.,편의점도 없고 버스커도 없습니다 다른 강변 장소로 가는 것이 좋습니다,별표 2개,4달 전
James Edgar Lim,"좋은 산책로, 다양한 활동을 위한 별도의 길, 근처에 있는 물놀이 시설, 많은 공공 화장실, 그리고 우룩 하이가 모든 곳의 나무를 베어내는 일이 없습니다 도시 공원에 필요한 모든 것이 갖춰져 있습니다",별표 5개,10달 전
euihyung chung,아이들과 함께 산책을 하거나 자전거를 타거나 피크닉을 즐기기에 좋은 곳입니다,별표 5개,4년 전
Mạnh Tiến Nguyễn,다른 공원에 비하면 전망이 그렇게 좋지는 않지만 조용합니다,별표 5개,1년 전
Anchal Bhatnagar,그네와 놀이터가 있어서 피크닉하기 아주 좋은 곳이에요 공원은 정말 멋지고 아늑해요 편의점도 있어서 배가 고프면 가서 먹을 수도 있어요,별표 4개,1년 전
Piyush sharma,"주차 공간도 넓고, 앉아서 고요함을 즐길 수 있는 넓은 공간도 있습니다 다른 한강공원과 마찬가지로, 이곳도 저녁이나 주말 피크닉 장소로 좋습니다 다른 한강공원에 비해 규모는 작지만, 관리가 잘 되어 있고 편리합니다",별표 5개,1년 전
Jae s Kim,"아이들이나 가족과 함께 와서 쉬어가기 좋아요 한강변공원에 갔는데 막힘도 없어서 시원했고, 앉아서 물 흐르는 모습도 편안하게 느껴졌습니다 복잡하고 시끄러운 도시생활에서 신선한 공기를 느낄 때마다 한강 근처 도시공원으로 가보세요",별표 5개,2년 전
ily hazwani,화장실 화장실이 깨끗해요 멋진 일몰 전망과 피크닉을 즐기기에 편안합니다,별표 5개,1년 전
Dr Meseret Gebre,휴일에는 조금 더 비싸지만 그만큼 가치가 있어요,별표 5개,10달 전
Oleg Garifullin,미래에는 좋을지 모르지만 지금은 꽤 지루하고 공사중입니다,별표 3개,1년 전
Brian Reams,전망과 분위기는 그다지 좋지 않으며 종종 접근하기가 조금 더 어렵습니다 강 북쪽에 있는 한강 공원은 (슬프게도) 남쪽에 있는 공원만큼 좋지 않습니다,별표 4개,8년 전
JH LEE,지하철 이촌역 4번출구에서 도보로 15~20분 소요됩니다 즐길거리가 별로 없었습니다 한강변 공원 중 하나,별표 4개,5년 전
Mirza Shafi,불꽃놀이 장소는 여의도 쪽보다 조금 더 가깝지만 장소는 더 작습니다,별표 4개,5년 전
Bereket Alemayehu,한강 최고의 휴식 장소 중 하나가 너무 좋았어요,별표 5개,5년 전
Sn Sn,공원 옆에 주차하세요,별표 5개,1년 전
George Yun (George),"서울에서는 보기 드문 달리기, 산책, 자전거 타기에 좋은 곳입니다",별표 5개,1년 전
Svetlana,낮과 저녁 모두 산책하기 좋은 곳입니다,별표 5개,4년 전
Barbara,"좋은 산책, 좋은 전망, 재미있는 예술",별표 5개,1년 전
Lakshmishri Prabakaran,강변 산책로가 있는 넓은 공원 지역입니다,별표 5개,수정일: 1년 전
Bryan Loh,아침 달리기나 저녁 산책을 하기에 좋은 곳 놀이터 풍부한 화장실 풍부한 반려견 동반 환경 좋아요 피크닉 구역 풍부한,별표 5개,2년 전
Fuzail Pathan,아름답고 고요한 곳,별표 5개,9달 전
Us Ni,전망이 좋은 훌륭한 장소,별표 5개,1년 전
Jeff An,자전거를 타고 공놀이를 하기에 좋습니다 호수 옆에 있는 공원이에요,별표 4개,6년 전
Jung Sommersby,강아지 산책하기 좋은 곳이에요 사람도 별로 없고 풍경도 좋아요,별표 5개,6년 전
Sunset Dream,한강을 따라 산책하기 좋은 곳,별표 5개,1년 전
Sónia,아주 조용한 공원이라 휴식을 취하기에 좋습니다,별표 5개,수정일: 7년 전
Stella Kim,"산책과 자전거 타기, 피크닉을 좋아합니다",별표 5개,5년 전
Joo-Hong Lee,걷고 뛰기 좋은 곳,별표 5개,1년 전
Nevalyashka1102,아들과 저는 이 공원을 하루종일 걸었고 매우 기뻤습니다 :),별표 5개,수정일: 5년 전
Lorenzo Swank (박재민),이 공원 근처는 어디든 정말 멋져요,별표 5개,6년 전
김정훈,쉬거나 놀기에 좋은 장소입니다,별표 5개,6년 전
Juliet Choi,내가 가장 좋아하는 장소 중 하나,별표 5개,4년 전
Time Cosmos,자전거를 타는 게 좋다,별표 5개,6년 전
SC “The Jammer” Jang,서울의 안전하고 상쾌한 곳,별표 4개,6년 전
