작성자,내용,별점,작성일
Mari BACK,"세빛둥둥섬이 있던 곳, 조명밝힌 야경은 좋았으나 홈페이지의 소개된 내용과는 다소 달라 멀리서 찾아간 사람 헛수고하게 만든 곳ㅠ",별표 3개,6년 전
TEA YOUNG OH (하양앙마),바람불어 시원하고 간만에 가본 반포지구 이것저것 잘해놔 좋네요 ^^,별표 5개,6년 전
Slowlife Juju,가을 마지막 무지개분수쇼도 즐기고 한강라면도 먹고 멋진 하루보내기 좋은 장소,별표 5개,1년 전
mind helper Jeon,하늘과 맞닿은 강이 아름답다 해질녘이 더 좋을듯하다,별표 4개,5년 전
HS,세빛섬도 잘해놓고 예쁘고 포토스팟도 많아서 갈만해요~ 무지개 분수도 예쁘고요,별표 4개,6년 전
아라딘 (ARADIN),"넓고 조용한 산책로, 편의점, 주차장이 있는 공원이죠 한강변 접근성도 좋은곳 입니다",별표 5개,4년 전
이범춘,오늘은 바람이 많이 불어서 좀 추웠지만 경치가 좋다,별표 4개,5년 전
정성윤,자전거 타러가기 좋은곳 하절기에는 무지개 분수도 나오고 밤도깨비 시장도 열립니다,별표 5개,6년 전
my1sec m (my1sec),볼거리 먹거리 풍부해서 좋지만 맛도 중간 수용인원 대비 버릴곳 휴지통이 거의 없어서 개선이 필요합니다,별표 3개,8년 전
휴지조각,사람들이 많다 커플죽어 그리고 세빛섬 앞에 있는 꼬치 개맛없음 걍 분위기 내려고 먹으셈,별표 3개,3년 전
Kh K,피크닉 장소로도 추천합니다~ 화장실 화장실은 섬 운치있고 편안하게 휴식하기 좋아요,별표 5개,1년 전
동방불패,각종 푸드트럭과 소상공인 샵 그리고 버스킹까지 최고의 야간 공원인듯,별표 4개,7년 전
캐논데일 F300,자전거와 함께하면 마음이 저절로 힐링됩니다,별표 5개,3년 전
이계상,와이프랑 강아지 데리고 가끔 산책나가는데 너무 좋습니다,별표 5개,1년 전
시리니(sirini),두 말할 필요 없이 평화로운 느낌에 잘 조성된 공원입니다,별표 5개,6년 전
Stella Kim,다만 푸드트럭마다 줄 길어서 한참 기다려야 되는 거랑 주차가 너무 힘든 건 단점 요즘 날씨도 좋아서 산책하기 정말 좋아요 요즘 주말에 밤도깨비 야시장 해서 먹을 것도 많고 구경거리도 있고 좋네요,별표 5개,8년 전
예나,"자전거,스케이트보드,킥보드등 탈것을 가져오는것이 좋아요 돗자리와 간편책상등 많이준비해오시면 좋아요",별표 5개,4년 전
Todd Cho,공원을 주로 인근주민들이 많이 찾는지 주차장은 의외로 한자리씩 쉽게 자리가 나왔다 반포한강공원은 오래전에 와봤었던곳이지만 오랜만에 다시 와봤다 매점들도 인파로 너무쳤다,별표 4개,4년 전
보잉도잉,"넓고 야경이 예쁘서 산책하기 좋네요, 공중화장실도 깨끗해요",별표 5개,3년 전
lee이지은,완죤 맛있는것도많고 음악도듣고 시원하고 좋았어요^^,별표 5개,6년 전
권소윤,시람은 많지만 공원이라 그런지 너무 좋았어요 반포한강에는 유채꽃이 피더라구요 ~ 걷기 너무 좋은 곳이에요 ㅡ 힐링포인트,별표 5개,5년 전
Heeje Lee,"자전거, 산책, 러닝, 데이트 어느하나 날 실망시킨 적 없는 반포한강공원 여름에 분수쇼를 보며 맥주 한 잔 하기 딱 좋아요",별표 5개,8년 전
Seyoung Pi,"원래 정말 좋아하는 곳인데, 최근에 소풍, 밤도깨비 야시장 등으로 몰려드는 이용객들로 인해 상당히 정신없어진 듯하다",별표 4개,6년 전
jihye kim,주차도 편했고 아이들과 뛰어놀기도 좋았어요 야경보러 갔는데 생각보다 더 좋았어요,별표 4개,3년 전
YJ Kim,도깨비야시장과 함께 저녁에도 즐기기좋은 데이트코스입니다,별표 5개,6년 전
윤홍석,"먹거리 많고 야경 좋고 그래서 연인, 가족 단위의 사람이 많은 휴식처 단, 화장실에도 사람이 많음",별표 5개,7년 전
JIEUN KANG,날씨가 많이 추워졌지만 그래도 언제나 좋은곳 오늘은 우크라이나를 위해 조명을 바꿔놨어요,별표 5개,수정일: 3년 전
Elijah Park,"돗자리필수,배달시켜도되는데 먹을거리 챙겨오는게 좋아요 주차대란있으니 마음 각오하기를 튜브보트에서도 먹어도 되는데 멀미할수있음",별표 3개,5년 전
조은심,"깔끔하고 좋았지만,화장실과 휴지통이 없어 아쉽",별표 5개,6년 전
Brian Park,"가족나들이, 데이트, 운동, 드론 날리기 매우 좋은 곳",별표 5개,수정일: 1달 전
mk hong (hongmie),새빛섬 분위기도 좋고 산책하기 좋아요ᆢ 저녁엔 추워요~,별표 5개,2년 전
Flora Kim,입추도 지나고 말복도 지나서 강바람도 시원하고 사람들도 많네요 시각마다 색이 변하는 세빛둥둥섬도 있고 다른 한강공원보다 볼것도 많고 먹을것도 많아서 좋아요 여러가지 음식종류의 푸드트럭 다양한 행사,별표 5개,6년 전
dongbang min,"축제라고 하여 평소보다 사림들이 많이 찾았는데, 대중교통 이용 안내가 제대로 되지 않아, 스마트폰 사용이 어두운 사람은 다니기 매우 불편할 듯 지하철역에서의 접근성도 안좋고, 행사준비는 경험해본 중 최악 안내표지판도 눈에 잘 안보이고, 물어보면 행사요원들마다 대답이 다름",별표 1개,6년 전
이시호,늦여름에 덥지 않고 피크닉하기 좋아요,별표 4개,6년 전
kim ryun,반포 한강공원 새빛둥둥섬이 있는곳 요즘엔 미세먼지때문에 많이 못 간다능 새빛둥둥섬은 그냥 식당이었음 ㅠㅠ,별표 4개,6년 전
나무골프,"반포한강공원 마리나파크의 이국적인 풍경 통닭집, 편의점, 카페가 모여있는곳",별표 4개,5년 전
우절옹,자전거타러 처음간곳 바람쐬고 기분 전환하기 참 좋은것같아요,별표 5개,5년 전
조은혜,화장실 휴지도 있고 생각보다 관리가 잘됨 분수가 나오는 시간이 있는데 찾아보고 오는게 좋을듯,별표 5개,2년 전
유정안젤라,비온뒤라 날씨도 선선하고 사람도 별로없고 좋았어요 ㅋ 즉석라면,별표 5개,5년 전
G wony,여름밤에 시원한바람까지 너무좋아서 또 오고싶음 자전거까지타니까 너무 행복햇다,별표 5개,6년 전
이사랑,아침에 멋진일출도 볼수있고 야경을보며 치맥을 즐기며 휴식을 즐기기에 좋은 장소입니다,별표 5개,5년 전
Gowan Soo Juen,아크로 리버파크 아파트 앞 한강둔치의 공원 서래섬과 세빛섬등이 있어 서초구의 대표적 시민공원임,별표 4개,6년 전
제임스딘,야경이 너무 아름답고 데이트 하기 좋아요 자전거 빌려서 자전거 타면 좋을것 같습니다,별표 5개,4년 전
Hong Brad,다만 반포대교의 야경은 정말 좋네요,별표 3개,6년 전
각론,건전한 밤문화를제대로 즐길수있었네요^^,별표 5개,6년 전
강예은,야경이 너무 멋져요 낮에도 볼만하구요 가족이랑도 친구랑도 자주와요,별표 5개,4년 전
김현정,재미있게 구경했어요 놀이터 추가아이주세요 화장실 추가아이주세요 반려견 동반 환경 추가아이주세요 피크닉 구역 추가아이주세요,별표 3개,1달 전
Leah,조금 비싸도 그만한 가치가 있어요ㅎㅎ 저는 7시 요트 탔는데 비눗방울 선장님의 비지엠이 특히 좋았어요 ㅎㅎ,별표 5개,2년 전
dukhwan seo,힐링 보다는 차분히 생각을 정리 할수 있는 장소,별표 5개,2년 전
won ki shin,세빛 둥둥 섬 아이들과 가족 나들이 커플 데이트 장소로 좋아요 뷔페 카페 편의점이 있어서 식사도하고 모들걸 한번에 해결할수 있는 곳입니다 저녁에 7시30분 부터 반포대교에서 분수쇼도 하고 야경도 최고입니다,별표 5개,6년 전
효여니 (효여니),"넓은 잔디, 나무가 좀 더 있었으면 좋았을",별표 5개,7년 전
우면동꿀주먹,"주차와 화장실이 불편하지만, 가족, 연인, 친구들과 가볍게 피크닉을 즐길 수 있는 곳 주말엔 밤도깨비야시장이 펼쳐지기도 하고, 낚시, 요트 등 각종 레저시설들이 있음",별표 5개,8년 전
레츠타,쌀쌀하니까 취위타는분은 담요있으면 좋음,별표 5개,1년 전
Inkeun Lee,"가족단위, 연인들이 가보기 좋은곳 분수쇼와 다양한 먹거리가 있으며, 새빛둥둥섬도 가볼만한 곳",별표 5개,6년 전
Jinwan Hyun,낮에 가도 밤에 가도 언제나 좋음,별표 4개,8년 전
김명숙,걷기운동하게 잘 조성돼있고 노을진 한강뷰도 감상할수있고,별표 4개,4년 전
Charles Lee,좋은 뷰를 보면서 운동하기에 좋습니다,별표 5개,수정일: 4년 전
즐거운 생활,너무 좋습니다 산책이나 야경사진 찍기 좋은곳입니다,별표 4개,6년 전
Jongwoo Kim (내일을 위해),"금, 토 저녁의 밤도깨비장이 한번은 가볼만한 곳이다",별표 4개,수정일: 6년 전
이승용,애들 외가집 근처 두세시간 시간 보내기 참 좋은 곳,별표 4개,5년 전
엄태원,")에서 음식 주문하면 앉아서 먹으면서 싱어송라이터 여자 가수분 공연도 보고 좋습니다 5세 딸이랑 오늘 저녁에 산책겸 다녀왔어요 다만, 라면,치킨등 시민들 스스로 먹은 쓰레기가 잔디밭 위에 꽤 보이고 냄새도 꽤 납니다",별표 5개,5년 전
비단,야경도 예쁘고 한적하게 걷기에도 좋아요 자전거 타기에도 편하고 바람도 시원해요,별표 4개,6년 전
임보람,음식은 맛있고 분위기가 일단 좋았어요,별표 4개,6년 전
최정은,넓고 야경보면서 커피나 레스토랑 에서 식사하기 좋아요 다리걸어다니면서 걸어다니기 좋습니다,별표 4개,6년 전
수풀고양이,넓은 주차장과 자전거도로 그리고 광장 편의점 등등 편의점에서 먹는 끊려먹는 라면은 정말 일품입니다 맥주도 팔아요,별표 5개,수정일: 3년 전
소리,자전거 타기 걷기 가만히 앉아있기 좋아요,별표 5개,5년 전
ᄒᄒ오뎅엄마,편의점에서 (준비해 간)집김밥이랑 끓인 라면한그릇 때리고 둥둥섬 근처 버드나무 밑에 돋자리깔고 낮잠도 때리고 옴,별표 5개,5년 전
정영상,또한 건너편에는 뚝섬유원지가 있다면 남쪽인 이곳과 잠실엔 사람들로 너무쳐나는 그런 곳,별표 4개,6년 전
Kiseog Yang (The Professionals Gambler),도심에서 쉬러가기 좋은 한강입니다 사진은 반포 지나서,별표 4개,2년 전
SAN_GOK,반려견 동반 환경 반려견 산책 많음 가볍게 들리기 좋은 한강 최고의 공원 화장실 공중화장실 많음,별표 5개,1년 전
진무치,주말엔 사람이 많아서 복잡하지만 야경좋고 여기에서 먹는 라면맛은 최고~,별표 4개,6년 전
이재서,"5월 마지막 날 무더운 날씨에도 시원한 한강바람 최고 산책하기 딱 좋은 공원 단, 햇빛을 가릴수 있는 물품은 필수",별표 5개,3년 전
엄정길,가족과 석양을 즐길 수 있는 최고의 장소,별표 5개,수정일: 4년 전
bm2 kwon,그늘막 치고 가족들과 하루 놀다 오기 좋은곳,별표 5개,6년 전
The K.night WERETIGER,날씨 맑고 미세먼지 없으면 서울시에서 가장 좋은 공원 그리고 식당,별표 5개,6년 전
에우리,소소하게 걷기 좋은곳 도깨비시장 구경하는것도 재미,별표 5개,6년 전
Minsun Kim,동작대교 구름카페 갔다가 세빛섬 들리기 좋아요 :) 걷기 잘 되어있음 운동기구도 구름카페 밑에 있어요ㅎㅎ,별표 5개,5년 전
taewoo kim,언제가도 좋은 곳 오랫만에 보는 반포대교 분수쇼,별표 5개,3년 전
ta ko,와인시음회 참여후 연예인 차 타고 지하철까지,별표 5개,2년 전
이채연,시원하고 아름다운 밤을 만들고 싶다면,별표 5개,5년 전
Axsd H,운동할 수 있는 시설들이 최근 다시 풀려 운동도 할 수 있음,별표 5개,4년 전
Jeong Smile,이른아침 멍때리기 좋은장소 사람이 붐비는 시간대는 앉을장소부족,별표 4개,7년 전
이찬호,셋빛섬과 서래섬이 있어 특히 저녁때 조명점등되면 아름다운 한강을 볼수있어요~,별표 5개,6년 전
Seong Beom Yoon,시민들의 휴식처 잔디공원이 좀더많았으면 좋겠어요,별표 4개,4년 전
제이원,섬들 돌아다니며 사진찍는 재미가 있음,별표 5개,6년 전
신윤영,텐트랑 돗자리 대여해서 한강바람 맞으며 힐링 제대로 하고 왔습니다^,별표 4개,6년 전
dk J,"일요일 오전 예배 전, 한적하고 좋네요",별표 5개,1년 전
마안,주차비를 받는다고 하고 단속도 심해져서인지 작년 이맘때보단 바이크가 적었던 밤,별표 3개,3년 전
Chulho Jung,"덥지않은 흐린 날씨에 연휴 마지막날 다양한 사람들이 찾은 한강공원, 어머니와 나들이",별표 4개,2년 전
Gi Hyuk Shin,연인끼리 데이트하거나 동료들과함께 산책하기 좋은 곳이에요,별표 5개,8년 전
김경진,아이들 놀기좋고 먹기도 좋아요 화장실 중간에 하나씩 있어서 좋아요,별표 4개,1년 전
구본준,한적하고 공원이 잘꾸며져 있고 휴식을 취할수 있는 분위기가 갖춰짐,별표 5개,6년 전
MINHEE JO,그래도 간만에 바람쐬니 좋았어요,별표 5개,3년 전
Jeongmoon Seo,사진에 보이는거 모두 무료로 대여 가능합니다,별표 5개,5년 전
만원,먹을거리도 많고 버스킹 하는 사람들도 있어서 좋아요,별표 5개,5년 전
소금안친곰국,올때마다 좋아요 오랜만에 가족이랑 와서 치킨먹었어요 날씨도 좋고 바람도 불고 좋네요,별표 4개,5년 전
MDCT B (BM),강가에 미니스탑 앞에 테이블 많아서 좋음,별표 5개,6년 전
Albert Kim,넓은 광장에 밤에 산책하기 좋음,별표 3개,9년 전
방은희,"설경도 멋지고, 얼음위 철새들도 흥미롭네요",별표 5개,수정일: 4년 전
이민애,우선 날씨도선선하고 아이들 뛰어놀기 너무좋아요,별표 5개,2년 전
곽찬호,날씨가 좋아서 풍경이 예쁨 ㅇㅇ 여튼 그랬다 😁,별표 5개,4년 전
이유고,적당한 사람들 좋은풍경이 좋아서 자주갑니다,별표 4개,4년 전
Sony Kim,서울시내라 좋다 지하철 도보로 접근가능,별표 5개,1년 전
하리뭉,야경 너뮤 예쁘고 낭만짱 👍🏻👍🏻,별표 5개,1년 전
윤우배,주변 야경도 멋지고 바다에 가지 않고도 썬셋을 즐길수 있는 아주 낭만적인 곳입니다,별표 4개,7년 전
이아이벤,자전거 타고 다리를 지나갈 수 있는 잠수교가 있어서 좋습니다,별표 4개,5년 전
오시영,사람 많고 경치 좋은데 차량들 배기 소음만 없으면 참 좋을듯 취식 음주하는 사람들이 많음,별표 4개,4년 전
추호진,자전거 길이 비교적 선명하게 나 있는 다리이기도 합니다,별표 4개,1년 전
Well- Spring,"한강야경도 예쁘고, 바람도 선선하고, 여유롭고 힐링됨",별표 5개,5년 전
별일없이산다,여러음식들과 창밖의 한강을 보며 먹는 식사 여유로웠습니다 새빛퀴진이라는 식당을 가게되었는데 생각보다 좋았습니다 근데 유리 창 청소좀 하시길,별표 5개,1년 전
Sh C,자전거 타기 좋습니다,별표 5개,1년 전
곽경은,날씨도 좋고 시간도 노을이 지기 직전이라 하늘도 예뻤네요,별표 5개,3년 전
짜과짜과[Apple Tube],반포대교 아래 잠수교 주변으로 형성되어있는 한강공원,별표 5개,수정일: 3년 전
Cepa Yoon,야경이 아름다워 밤이면 연인들 데이트하기 좋은곳,별표 5개,6년 전
솜사탕,주차하는데만 1시간너무게걸림 공휴일 분수 7 7,별표 1개,7년 전
김도영,가족들과 또는 연인들이 산책하고 여유로움 즐길수있는고 편의시설들이 완비 되어있어 간단한 간식거리들은 편의점에서 구매가 가능합니다,별표 5개,1년 전
박진영,한파에 한강이 얼었네요~ㅎㅎ 반포 한강 공원은 바람 쐬기도 좋고 야경도 예쁘지요~ 여름에는 야외 치맥이 끝내줍니다~👍,별표 5개,4년 전
대쑹,내가 한국에서 가장 좋아하는 장소,별표 5개,4년 전
DK K,선선한 가을밤 산책하기 최고의 장소,별표 5개,3년 전
존레전드,"반포한강공원, 서울을 편안하게 느낄 수 있는 곳",별표 5개,6년 전
이창해,"야경이 좋고 달리기나 자전거라이딩, 농구 등 운동하기 좋은 곳",별표 5개,7년 전
ChangHO,세빛섬 밤에 한번은 꼭 와보세요 좋아요,별표 5개,6년 전
Seung-Hwa Kim,경치도 좋고 음악에 맞춰 나오는 분수도 예술이다,별표 5개,9년 전
신태환,"여름밤에 편의점, 음식점을 띄운 섬에서 해지는거 보면서 맥주 마시면 이게 행복이지",별표 5개,5년 전
Origin,"공원도 넓고 편의점, 벤치, 운동기구도 있어요",별표 5개,1년 전
김루리 (Straw tree),"한적하게 데이트도 많이 하고, 자전거 등을 탈때 쉬어가기도 좋다",별표 5개,2년 전
Byul (별),잠수교를 달리는 기분이 좋아요ㅕ,별표 5개,5달 전
Kyung Woo Song,시설도 쾌적하고 좋아요~,별표 3개,6년 전
JK Jo (옹알몽알),배를 채우다가는 지갑이 비게 될 것이다,별표 4개,5년 전
네르브네온,아주 가끔 오는데 좋긴함,별표 4개,5년 전
최종하,나들이하기 좋은 날씨에 잔디에서 가족들과 즐거운 대화와 맛난 라면 먹기,별표 5개,3년 전
Bon,한강공원 중에 밤에 제일 예쁜 공원이라고 생각해요,별표 4개,6년 전
최동명,가족들과 나들이하기에 좋다 밤도깨비 야시장에서 맛있는 음식 먹고 야경과 분수까지,별표 3개,7년 전
MIN JU KIM,주말에 야시장에서 음식사서 돗자리 깔고 먹으면서 분수 구경하니까 너무 좋네요🙂,별표 4개,5년 전
尚智李,잠수교 예쁘고 좋네요~ (7시 이후엔 텐트 사용불가),별표 5개,6년 전
Kuemha Lee,시원하게 초가을 밤을 보내기에 완전 좋아요,별표 4개,5년 전
강효원,해질녘 너무 예쁘다 개인적으로 여의도 한강공원보다 덜 복잡하고 놀거리도 많아서 좋아하는 곳,별표 5개,6년 전
이주연,야경도 멋있고 세빛섬에 가시면 포토존도 있고 데이트 코스로 강추^^,별표 5개,6년 전
JunHyuk Kwak,사람도 많이 모이고 산책하기도 좋은 공원 사람이 너무 많은걸 빼고는 좋은 곳,별표 4개,5년 전
GIBEOM SEONG,"편리한 주차와 시설, 넓은 한강변 공원, 다양한 사람들 우리나라 최고의 한강 공원입니다",별표 5개,5년 전
미소사랑,한강 맑은 하늘 오랜만에 찾았으나 변함없는 아름다움,별표 4개,2년 전
JI EUN CHOI,부대시설 음식점도 나름 다양하고 강아지랑 애기들 오가는 분위기가 평화로움 늦여름 - 초가을에 정말 좋다,별표 5개,1년 전
누가바,음악분수보러 왔는데 시원하니 너무 좋네요 ㅎㅎ,별표 5개,6년 전
이현지,너무좋다 밤도깨비야시장ㅎㅎ 돗자리 필수요^,별표 5개,7년 전
jungwoo byun,"잔디밭에 느긋하게 쉬고, 먹고, 놀기 좋은 곳",별표 5개,5년 전
YJ Lee,꼭 저녁에 와야 예쁘요~,별표 4개,6년 전
양현대,"편하게 누워서 맥주를 마실수 있는, 단 맥주는 비쌈 ㅎㅎ",별표 4개,7년 전
김웅,미세 먼지 없는 날씨에 가족들과 나들이 가기 좋아요~,별표 5개,8년 전
SeungHwan Jeon,선선한 날씨여서 지금가기 딱 좋습니다~,별표 5개,1년 전
김기주,나름 관리가 잘 되는,별표 5개,5년 전
jae0204,휴식을 취하기좋은 한강변 공원 배달음식도 배달존에서 수령가능,별표 5개,4년 전
PUL맴이,시원하고 산책하고 쉬기 좋습니다,별표 5개,3년 전
이동은,잘되어있죠~ 가족과 연인과 친구와 오면 더 좋아요~,별표 5개,5년 전
황상범,자전거타다가 밤도깨비야시장 들러서 쉬다가니 좋네요,별표 4개,6년 전
box park,좋습니다 자전거 달리기 걷기 데이트 등등,별표 5개,5년 전
Il-Kyun Kim,밤에 산책하기 좋네요,별표 4개,7년 전
김현수,"한번쯤 가볼만 뚜벅뚜벅잠수교 행사 중(주말) 길거리음식, 행사 많이 하고 있음 잠수교 양쪽으로 주차장있으나 주말에는 만차",별표 3개,11달 전
송영진,너무 추웠는데 예쁘요 일몰이 예쁘요 바람에 날라갈 뻔 했는데 예쁘요,별표 5개,3년 전
권지혜,음식종류가 똑같고비쌈ㅜㅜ 하지만 봄나들이로 이만한게없음ㅋㅋ,별표 4개,6년 전
강주원,요즘 날씨에 정말 좋음인 곳♥,별표 5개,6년 전
슈트르르도이,서울야시장 삐끼가 많구 사람들 오지게 많은거 빼고 다 좋음요,별표 3개,6년 전
김계환,특히 잠수교중간에서의 아침 저녁 너무좋아요,별표 5개,4년 전
song jihoon,반려견 최고의 산책길 반려견 동반 환경 환상의 산책공간,별표 5개,1년 전
김우진,비대면 운동에 비교적 적합한 공원,별표 5개,4년 전
크자,연중무휴 라고 적혀있는 미니스톱 편의점도 있고 좋습니다^^*,별표 5개,5년 전
동안알지진생큐보좀,반포한강공원 서래나루 마리나파크 추석 한가위 풍경,별표 4개,4년 전
김현란,예약이 너무어려워오 매우 좋은데 모두 외식하는 문화입니다,별표 5개,6년 전
ey k,코로나 때문에 답답했는데 잠시 바깥바람쐐서 좋았습니다,별표 4개,5년 전
kaku hayashi,한강젼에서 가장 편안하고 교통좋고 쉬고 먹고 즐기기 편안한곳 서울 한강변에서 시민들이 풍족하게 쉴수있는곳이다,별표 4개,수정일: 2년 전
캠핑 가즈아 (THE RealView),새빛 둥둥섬 뷰와 한강 뷰가 좋은 쉴 곳 한마리 가격에 반마리의 양에 실망,별표 3개,2년 전
Reosel Kim,밤이 아름다운 반포~,별표 5개,수정일: 3년 전
유영진,가 보면 누구나 느끼는 힐링 장소,별표 5개,5년 전
hyeji KIM,반포한강공원은 코로나만 아니라면 쉴 공간과 먹거리가 많아서 정말 좋은 곳인데요 오늘은 날씨가 좋아서 산책하기 참 좋았어요 그래도 산책하거나 운동하기 좋은 장소입니다,별표 4개,4년 전
­이재홍,한강공원은 힐링 공간~,별표 5개,1년 전
Sua,바람과 여유와 자연이 있는 곳,별표 5개,6년 전
WILL HAN,서울의 대표적인 시민 공원입니다,별표 5개,1년 전
Jin Atoll,"가족과의 나들이 소풍 연인들간의 데이트 자전거산책 강아지산책 등 돗자리나 그늘막텐트만 있다면 정해진곳에서 편하게 쉴수도 있다 어쨌든 날씨좋은날은 아이들데리고 그늘막가지고 자전거 타고갈 장소로 강추다 다만, 편의점앞은 주말엔 사람들이 먹고버린 쓰레기가 항상 많이 쌓인다",별표 5개,6년 전
CH LEE (쩌로),잠시 시간 나서 다녀왔는데 역시나 한강은 라면이지요🍜 한적하니 바람도 살살 불고 즐거운 시간이었습니다🍃,별표 5개,1년 전
jaeho lee,"잠수교 뚜벅뚜벅 축제 기간이라 아이들과 나온 부모님, 연인들, 기후 온난화 개선에 적극 참여하는 자원봉사자 등, 많은 분들이 음식포차를 곁들인 음악을 감상하시면서 축제를 즐기고 있습니다 한강이 이 정도로 즐길 문화가 다양하리라고는",별표 4개,1년 전
ji숑숑숑,걷기 좋고 카페랑 식당도있어서 좋아요,별표 5개,3년 전
낭자객,가볍게 가기 좋아요 피크닉 구역 사람만 낭만반 ᆢ,별표 3개,수정일: 2년 전
bear sky,"한강 르네상스 사업으로 조성된 반포 한강공원에 반포대교 교량 양쪽에 설치된 달빛 무지개 분수는 세계에서 가장긴 교량분수로 세계기네스 협회에 등재되있으며 물을 뿜을때마다 아름다운 풍경을 연출하여 무지개처럼 다양한 볼거리와 즐길거리를 제공한다 여의도와 잠원 한강공원으로 연결되는 자전거도로, 산책로가 분리되어 자전거타기, 조깅, 산책등을 즐기면서 시간을 즐길수 있다 반포대교를 중심으로 상류는 한남대교, 하류는 동작대교사이 강변 남단에 위치해있고, 길이7",별표 4개,2년 전
hoh H,유채와 하늘이 너무예쁘고 모두가 여유로와 보이는 한강공원 좋았어요~^^,별표 5개,수정일: 9달 전
윤태열,"즐길 수 있는 한강공원 야경, 분수, 플리마켓, 폭죽",별표 4개,7년 전
소경업,"공원엔 산책하는 사람, 휴식을 즐기는 사람, 운동하는 사람 등등 많은 사람들이 옵니다 당연히 주중엔 여유롭게 시간을 즐길 수 있습니다 주중엔 애견들과 산책이나 휴식을 즐기러 오는분들이 많이 보입니다 주차장은 많이 여유롭진 않습니다 요금은 보통입니다 공원에 오시면 잔디밭에서 시간을 보내시는 것도 좋지만 세빛섬을 둘러보는 것도 좋습니다 그냥 둘레로 있는 길 따라 한바퀴 둘러보고 편의점 앞에서 커피한잔 마시며 한강 바람도 느껴보고 암튼 시간보내기 좋습니다 한강공원은 모두 다른 특징들을 가지고 있습니다 반포한강공원은 섬을 가지고 있습니다 세빛둥둥섬",별표 3개,5년 전
정윤재,고속터미널 근처 한강공원 예쁘고 돗자리랑 텐트를 펼칠 수 있는 구역이 정해져 있습니다 근처에 피크닉을 위한 음식을 파는 곳도 있고 좋습니다,별표 4개,2년 전
프링글쎄?,등 텐트치고서 쉬기좋습니다 야경을 즐기기도 좋습니다,별표 4개,수정일: 6년 전
김종한,"야경도 멋있고 산책길도 잘 정비되어 있습니다 가격이 그리 저렴하지는 않지만 맛은 아주 좋습니다 금요일고 토요일 밤에는 밤도깨비 시장이 열리는데, 다양한 먹거리를 제공하는 푸드트럭들이 영업을 합니다",별표 4개,7년 전
NAK HYUN LIM,기분 좋은 저녁시간,별표 5개,10달 전
마린,밤에 가니 예쁘고 거닐기 좋을꺼 같습니다 아쉬운점은 공사중인 현장이 있는데 안전 휀스가 제대로 안되어 있네요 한강 라면먹다 얼뻔했지만 추천드려봅니다 화장실 히터나오고 나름 깔끔해서 좋습니다,별표 4개,3년 전
김상민,한가하고 여유로운 느낌,별표 4개,6년 전
필리34,"인근의 세빛둥둥섬에 식당,카페도 있고, 화장실이 깨끗해서 좋습니다 쾌적하고 안전해서 좋습니다 아이들과 함께 하기도 좋구, 텐트칠 수도 있습니다",별표 5개,6년 전
Red Milan,"따듯한 날 토요일, 일요일,공휴일에는 오후부터 사람이 많이 모여서 텐트치고 놀거나 공원에서 돗자리 펴 놓고 치킨에 맥주 가족끼리 온 사람들은 도시락도 까먹고 즐겁게들 보냄 특히 따듯한 날씨에 강변 바람 맞으며 자전거 타거나 가벼운 산책하기 좋음",별표 4개,9년 전
박제이크,단 주차장은 여유있는 편이 아니니 일찍가야합니다 푸드코트와 편의점도 있고 잔디에 그늘막을 치고 여유롭게 있을 수 있어 좋네요 날씨 좋은날 가면 공원에서 힐링을 할수 있습니다,별표 5개,8년 전
Ju KIM,"주차는 밤10시이후 되어야 좀 자리도 생기고 대기줄도 없어요 밤도깨비부터 한국통닭집까지 다채롭고 맛있고 건전하고 너무 좋습니다 성인 1인 20,00원 작은 요트 20인 정원인데 너무 좋습니다",별표 5개,6년 전
권세진,"이곳은 낮에도 아름답지만 특히 밤에 열리는 나이트마켓에서 맛있는 음식과 공예제품들을 구입하여 즐기는 경험이 가능합니다 서울을 동서로 가로지르고 있는 한강을 바라보며, 주변에 위치하고 있는 많은 시설들과 함께 조화를 이루는 경관을 즐기실 수 있는 곳입니다 개인적인 팁을 드리자면, 자전거를 수 시간동안 대여하여 자전거를 타고 강변을 라이딩하거나 구경하는 것을 추천합니다",별표 5개,7년 전
Haneol Cho,바람쐬러 가기 정말 좋지만 주차는 좀 힘들어요,별표 4개,8년 전
김보빈,카페도 있고 테이블에 앉아서 치킨먹는 사람도 있고 이곳에 오니 다급한 현대인들보단 느긋해지는게 좋다 편의점도 있고 조용히 있기 좋은듯 평온하게 잔디밭 여러곳에 사람도 있고 경치도 좋고 보드타는사람 노는 아이들,별표 5개,3년 전
chan young lim,도깨비시장에서 깔끔하고 맛난 음식들 너무 좋았습니다,별표 4개,6년 전
Hyundong kwon,도심속 소풍 즐기기 좋은장소,별표 5개,1년 전
스피드웨권,"반려견도 동반해서 산책하거나 돗자리 깔고서 배달음식 시켜먹는 사람들 등 날씨 좋은 휴일이면 상당히 북적거립니다 주변에 슈퍼급으로 넓고 시설 잘 갖춰진 GS편의점도 있고, 레스토랑과 갖가지 시설이 있는 인공섬도 있어서 식사를 하거나 필요한 물품 구매하러 가기에도 좋아요 ) 그 외에 보트택시도 있고 아이들이 놀기 좋게 놀이터도 갖추어져있습니다",별표 4개,5년 전
